Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.247578,0.022304,0.153720,-14.771173,-492.727448,1135.213257,0.149964,0.016855,-0.108633,-108.696983,-523.630554,1371.185669,-0.142978,0.172229,0.218495,109.096291,-500.310486,1372.566406,-0.405532,-0.399002,1.012364,464.531525,-118.879860,1799.347656
2,0,-0.242705,0.022667,0.152744,-15.934901,-492.991180,1134.875977,0.147374,0.019509,-0.111459,-108.742805,-522.987915,1371.187744,-0.162410,0.186610,0.202757,109.100304,-500.865387,1371.569092,-0.584758,-0.580933,0.821045,477.138855,-120.802345,1789.586182
3,0,-0.240768,0.023353,0.155215,-17.025749,-493.145111,1134.668945,0.141135,0.022549,-0.119232,-108.865685,-522.304810,1371.195679,-0.148994,0.198891,0.182488,109.142166,-502.375366,1369.627319,-0.588000,-0.544060,0.829661,489.785309,-119.868980,1773.528809
4,0,-0.244281,0.020310,0.158920,-17.919966,-493.451874,1134.411865,0.137044,0.024834,-0.123039,-109.010544,-521.757568,1371.189331,-0.164111,0.204241,0.183898,108.975929,-501.906799,1368.852417,-0.426815,-0.307346,1.001378,502.583557,-116.766373,1751.598022
5,0,-0.248702,0.023928,0.152856,-18.910255,-493.663849,1134.295410,0.134500,0.028124,-0.126416,-109.206497,-521.182373,1371.189209,-0.162028,0.210997,0.178481,108.842583,-502.014282,1367.780151,-0.425403,-0.257676,1.007789,514.113708,-115.778740,1734.248413
6,0,-0.244316,0.021278,0.153080,-19.934937,-493.736328,1134.101807,0.131350,0.031715,-0.133767,-109.429649,-520.501709,1371.225586,-0.167015,0.223176,0.164549,108.712509,-502.438538,1366.593384,-0.439600,-0.236850,1.001481,525.002258,-115.244774,1716.506226
7,0,-0.245469,0.015197,0.157788,-20.846003,-493.798492,1133.879272,0.128058,0.032302,-0.133157,-109.533478,-519.915466,1371.196777,-0.127182,0.234095,0.125089,110.468872,-510.383606,1359.888062,-0.436841,-0.199270,0.997339,535.460815,-114.872093,1698.062500
8,0,-0.253081,0.015734,0.156962,-21.541544,-493.908783,1133.685059,0.123902,0.033305,-0.135537,-109.587563,-519.424133,1371.148315,-0.155758,0.226870,0.158507,110.872467,-509.889069,1359.361450,-0.450162,-0.189972,0.975598,544.732300,-113.907799,1678.996338
9,0,-0.249878,0.016810,0.151941,-22.250292,-493.820526,1133.577271,0.120564,0.035989,-0.143189,-109.641663,-519.010620,1371.078247,-0.165091,0.227319,0.168454,110.951767,-509.663696,1358.537354,-0.455822,-0.153923,0.976212,553.371582,-113.574074,1659.748291
10,0,-0.250980,0.013493,0.154927,-22.855560,-493.753418,1133.496460,0.118125,0.038419,-0.148004,-109.692314,-518.659058,1370.924805,-0.152161,0.238314,0.152833,110.992958,-510.069122,1357.280762,-0.468500,-0.105160,1.006306,562.074219,-113.834541,1640.942383
11,0,-0.254187,0.011172,0.153008,-23.307062,-493.808441,1133.368896,0.117819,0.040960,-0.149660,-109.762093,-518.391235,1370.706909,-0.148395,0.240763,0.150577,110.901031,-510.156738,1356.146484,-0.514053,-0.068833,0.830673,564.653870,-116.345009,1621.738892
12,0,-0.253156,0.010271,0.153641,-23.766375,-493.821716,1133.269165,0.117553,0.041534,-0.152026,-109.888550,-518.146667,1370.470703,-0.152771,0.245444,0.149761,110.761223,-510.215454,1355.033447,-0.554862,-0.045042,0.822587,571.290161,-117.244415,1602.287842
13,0,-0.251702,0.010084,0.155289,-24.212872,-493.897308,1133.206909,0.115596,0.040291,-0.150683,-110.007996,-517.958374,1370.202271,-0.126716,0.258175,0.122931,110.052704,-510.969208,1353.381836,,,,,,
14,0,-0.249400,0.008608,0.158090,-24.624437,-494.019318,1133.164917,0.113796,0.041319,-0.151198,-110.184647,-517.841980,1369.927490,-0.131849,0.265329,0.122438,109.877190,-510.998657,1352.441650,,,,,,
15,0,-0.248411,0.005902,0.158934,-24.941748,-494.164307,1133.123413,0.112257,0.040906,-0.151513,-110.342499,-517.797546,1369.641846,-0.148436,0.266688,0.143732,109.970520,-510.688416,1351.833374,,,,,,
16,0,-0.249655,0.004770,0.157523,-25.189995,-494.317810,1133.105713,0.111639,0.041338,-0.154093,-110.499283,-517.829773,1369.411987,-0.130237,0.269668,0.120091,109.520721,-511.210846,1351.088257,-0.582083,0.058069,0.979806,595.196289,-114.319527,1516.778931
17,0,-0.252193,0.003591,0.156333,-25.350853,-494.472656,1133.138550,0.110667,0.041812,-0.155348,-110.661865,-517.964172,1369.215820,-0.139331,0.263565,0.137599,109.552498,-511.066742,1350.887451,-0.601752,0.076887,0.975421,597.332642,-114.262428,1494.811768
18,0,-0.253503,0.002036,0.156181,-25.414808,-494.592773,1133.214478,0.109378,0.043578,-0.157699,-110.848190,-518.181152,1369.053467,-0.124645,0.268475,0.118876,109.112991,-511.538818,1350.354858,-0.623132,0.112263,0.982105,598.421204,-113.986046,1472.488892
19,0,-0.254978,0.000560,0.154432,-25.377253,-494.699432,1133.347656,0.109004,0.044710,-0.158276,-111.051949,-518.463196,1368.906982,-0.124373,0.270556,0.117027,108.914627,-511.634399,1350.119995,-0.644589,0.144140,0.991852,598.556885,-113.895416,1449.918335
20,0,-0.256530,-0.002892,0.153080,-25.232151,-494.809021,1133.497437,0.109892,0.045090,-0.158686,-111.271667,-518.814148,1368.757324,-0.124155,0.271823,0.114278,108.657906,-511.760345,1349.946167,-0.674574,0.173835,0.995639,597.799500,-113.875229,1427.530762
21,0,-0.257473,-0.005693,0.147536,-24.994637,-494.943085,1133.637085,0.111373,0.045408,-0.157537,-111.517731,-519.241760,1368.599243,-0.126324,0.273126,0.115090,108.425316,-511.871399,1349.767944,-0.688250,0.213720,1.005709,595.999817,-114.175789,1404.509644
