Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
Unnamed: 0,Unnamed: 1,rad.3,rad.4,rad.5,mm.3,mm.4,mm.5,rad.9,rad.10,rad.11,mm.9,mm.10,mm.11,rad.15,rad.16,rad.17,mm.15,mm.16,mm.17,rad.21,rad.22,rad.23,mm.21,mm.22,mm.23
1,0,0.031254,0.059172,1.504693,442.86969,-190.03183,1132.327026,0.014631,-0.052002,1.57459,511.103516,-297.272095,1378.578979,0.059588,0.087676,1.622472,506.338165,-110.193199,1394.446167,-0.017491,1.58975,2.904996,320.093842,-27.725918,1510.619385
2,0,0.030331,0.060187,1.507284,442.584106,-190.255859,1132.297241,0.014919,-0.050764,1.578655,510.781525,-297.186127,1378.652222,0.062409,0.095256,1.626604,505.525177,-109.755119,1393.962524,-0.054747,1.665872,2.87807,332.113922,-26.877975,1509.054077
3,0,0.016816,0.046058,1.512779,441.99408,-190.554123,1132.417114,0.023513,-0.043448,1.597707,510.338135,-297.236938,1378.874756,0.058853,0.09873,1.626738,504.936157,-109.607582,1393.78479,-0.030258,1.674727,2.888867,344.650391,-26.898073,1506.435181
4,0,0.029811,0.051898,1.517491,441.88208,-190.773712,1132.359863,0.01413,-0.047968,1.582569,510.206573,-297.005341,1378.80188,0.060658,0.110601,1.625484,504.949402,-108.766563,1393.225098,0.011118,1.686963,2.895712,356.540131,-26.895672,1503.758667
5,0,0.030299,0.061343,1.515357,441.617615,-190.910431,1132.189087,0.013811,-0.047067,1.583137,509.920349,-296.907745,1378.866333,0.075857,0.136061,1.634651,504.774567,-108.111832,1392.885864,0.02759,1.732748,2.88902,368.059601,-26.613964,1501.363403
6,0,0.029875,0.060208,1.520552,441.291687,-191.096466,1132.151123,0.012417,-0.047738,1.582484,509.679016,-296.770203,1378.884155,0.077991,0.110095,1.636938,503.856781,-108.680382,1392.962158,0.045255,1.739859,2.893604,378.729523,-26.787693,1499.000488
7,0,0.028373,0.057014,1.525147,440.968018,-191.264603,1132.109497,0.011712,-0.046964,1.582201,509.428925,-296.615967,1378.918213,0.077222,0.095267,1.639014,503.455627,-108.274857,1392.594971,0.065069,1.740671,2.89674,388.757324,-27.091217,1496.68042
8,0,0.027892,0.047995,1.534603,440.506714,-191.501358,1132.240723,0.011436,-0.045715,1.581209,509.205292,-296.412262,1378.938599,0.047084,0.08415,1.629678,503.265564,-107.956711,1392.281494,0.085638,1.749585,2.894133,397.899384,-27.361208,1494.380493
9,0,0.026449,0.054702,1.529669,440.305756,-191.514282,1132.018188,0.012989,-0.033649,1.585381,508.793427,-296.288666,1379.168945,0.03969,0.08399,1.639348,503.226105,-107.335754,1391.933105,0.123984,1.733172,2.912299,406.493561,-28.080309,1491.935791
10,0,0.02748,0.057616,1.529534,439.934662,-191.582001,1131.975586,0.012776,-0.041164,1.579089,508.718964,-295.91507,1379.331421,0.05754,0.054331,1.644343,503.548309,-106.074036,1391.549072,0.171089,1.592368,2.949765,413.216675,-30.289774,1488.692139
11,0,0.022729,0.053188,1.537254,439.829803,-191.612,1131.900269,0.01465,-0.035313,1.57957,508.518829,-295.506073,1379.453979,0.060353,0.064248,1.655272,503.413727,-105.672928,1391.326538,0.20119,1.602795,2.943125,419.227509,-30.537731,1486.630493
12,0,0.028598,0.06098,1.530593,439.253845,-191.557648,1131.92395,0.008478,-0.03309,1.57108,508.33255,-294.9505,1379.459839,0.092223,0.082163,1.672151,504.399963,-104.297165,1390.438354,0.203561,1.623804,2.938554,423.817627,-30.582001,1484.770996
13,0,0.031707,0.06343,1.529272,438.832428,-191.674362,1131.836792,0.005578,-0.030854,1.566908,508.126373,-294.348206,1379.538818,0.098949,0.084634,1.675861,504.720703,-103.620834,1390.398438,0.199688,1.638916,2.936738,427.014221,-30.736954,1482.99292
