Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.170840,-0.016024,-0.029272,87.705498,-571.138855,1142.096313,0.261694,-0.101359,-0.246198,-24.001167,-591.939819,1368.434448,,,,,,,-0.437872,-1.067408,1.714236,383.506866,-425.319275,1710.359497
2,0,-0.172921,-0.015005,-0.031126,87.866890,-571.093201,1141.968994,0.260658,-0.101369,-0.246339,-23.675837,-591.489990,1368.468018,,,,,,,-0.413813,-1.085385,1.721220,375.369049,-432.196136,1711.606323
3,0,-0.175715,-0.012876,-0.035054,88.008530,-571.003418,1141.823608,0.261266,-0.098646,-0.250553,-23.239357,-591.042419,1368.467285,,,,,,,-0.401307,-1.105299,1.725530,366.732483,-439.369843,1711.998169
4,0,-0.178218,-0.011034,-0.037821,88.136604,-570.880920,1141.653687,0.259210,-0.098296,-0.253596,-22.826302,-590.630859,1368.427734,,,,,,,-0.390862,-1.118985,1.738624,357.666565,-446.533844,1711.323853
5,0,-0.179907,-0.009456,-0.039618,88.252029,-570.737244,1141.483643,0.257551,-0.097418,-0.256410,-22.393898,-590.256836,1368.388916,,,,,,,-0.371904,-1.146276,1.751519,348.439880,-453.683899,1709.452637
6,0,-0.181543,-0.007672,-0.040206,88.356293,-570.607544,1141.322021,0.256001,-0.096893,-0.257893,-22.022942,-589.920715,1368.367554,,,,,,,-0.361975,-1.164066,1.766164,338.888000,-460.763733,1706.630615
7,0,-0.183290,-0.006357,-0.040232,88.453606,-570.496155,1141.183350,0.256052,-0.097913,-0.260330,-21.624243,-589.527710,1368.298218,,,,,,,-0.360922,-1.176495,1.796373,329.120483,-467.498688,1702.742554
8,0,-0.185542,-0.004942,-0.041298,88.542046,-570.428162,1141.050049,0.254264,-0.093929,-0.266803,-21.192163,-589.113525,1368.164307,,,,,,,-0.348389,-1.194124,1.812257,319.282928,-474.017639,1697.303345
9,0,-0.187370,-0.003362,-0.043267,88.579689,-570.417725,1140.918213,0.252488,-0.094372,-0.270453,-20.869698,-588.729614,1368.039429,,,,,,,-0.365155,-1.209768,1.833219,309.541595,-480.303162,1690.953125
10,0,-0.188865,-0.003013,-0.044685,88.575867,-570.439514,1140.791504,0.245881,-0.072615,-0.314289,-20.851076,-588.153687,1368.005005,,,,,,,-0.366805,-1.232569,1.834765,299.895996,-486.620789,1683.422729
11,0,-0.189503,-0.002642,-0.047600,88.511009,-570.538330,1140.653076,0.241779,-0.084742,-0.308963,-20.879499,-587.854858,1368.062988,,,,,,,-0.369561,-1.243890,1.863267,289.930359,-492.222412,1674.257202
12,0,-0.190019,-0.003108,-0.048229,88.379929,-570.684937,1140.517700,0.242389,-0.082175,-0.310233,-20.716122,-587.694824,1367.873535,,,,,,,-0.372150,-1.274527,1.880694,279.929840,-497.507782,1664.346924
13,0,-0.189716,-0.003540,-0.048916,88.188766,-570.866394,1140.385376,0.243521,-0.092226,-0.273179,-20.311756,-587.813354,1367.493896,-0.028115,0.126176,-0.015274,197.957001,-616.369812,1377.596069,-0.431743,-1.270498,1.929599,270.796600,-502.869476,1653.588745
14,0,-0.189810,-0.004533,-0.049171,87.984535,-571.060913,1140.285034,0.242693,-0.090991,-0.274894,-20.284765,-587.646484,1367.255615,-0.028669,0.127839,-0.017847,197.936264,-616.457642,1377.101685,-0.447177,-1.286651,1.971868,261.393127,-507.792877,1641.272583
15,0,-0.189304,-0.004765,-0.049741,87.754227,-571.269592,1140.204102,0.240086,-0.091498,-0.277992,-20.344267,-587.477112,1367.005371,-0.021227,0.153526,-0.069263,197.875992,-616.414001,1376.519409,-0.483765,-1.300892,2.004342,252.435959,-512.519287,1628.210693
