Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,-0.183333,-0.024830,0.077469,114.356125,-671.132935,1146.639526,0.244582,-0.089670,-0.126718,3.699934,-701.680420,1376.278564,,,,,,,-0.391360,-1.054101,1.613212,376.492126,-371.752747,1817.283569
2,0,-0.184388,-0.024539,0.076540,114.309425,-670.956360,1146.643921,0.242891,-0.088080,-0.132250,3.936898,-701.054260,1376.571167,,,,,,,-0.382817,-1.063557,1.625733,370.333099,-379.916534,1822.362915
3,0,-0.185845,-0.024337,0.076029,114.237137,-670.790466,1146.622070,0.243310,-0.088321,-0.134698,4.171076,-700.411621,1376.850586,,,,,,,-0.382087,-1.077518,1.640110,363.780243,-388.321899,1826.615601
4,0,-0.230195,-0.020887,0.087689,114.037369,-671.477539,1146.098999,0.239724,-0.089111,-0.137100,4.410746,-699.786438,1377.080688,,,,,,,-0.377567,-1.098886,1.642592,357.324249,-396.973999,1829.885986
5,0,-0.232614,-0.020410,0.087230,113.932297,-671.336121,1146.031372,0.240227,-0.088520,-0.143374,4.608284,-699.197754,1377.257813,,,,,,,-0.372871,-1.111014,1.656291,350.492371,-405.889160,1832.250977
6,0,-0.234143,-0.020564,0.087796,113.811554,-671.209961,1145.946899,0.237589,-0.087652,-0.147901,4.804973,-698.603088,1377.402466,,,,,,,-0.367098,-1.142830,1.655953,343.602905,-414.797119,1833.572632
7,0,-0.234025,-0.018908,0.085413,113.669373,-671.106079,1145.832764,0.236791,-0.086835,-0.149146,4.982561,-698.040894,1377.540405,,,,,,,-0.351983,-1.170823,1.664378,336.883545,-424.142822,1834.068359
8,0,-0.234785,-0.017689,0.084538,113.516235,-670.981873,1145.706177,0.234472,-0.088480,-0.153487,5.133811,-697.414429,1377.697266,,,,,,,-0.337813,-1.194724,1.672074,329.820190,-433.485535,1833.596436
9,0,-0.235966,-0.016599,0.082898,113.346130,-670.896484,1145.579468,0.230699,-0.089125,-0.161150,5.297194,-696.845703,1377.806274,,,,,,,-0.328827,-1.216733,1.678751,322.795044,-442.738007,1832.259888
10,0,-0.237087,-0.015354,0.080786,113.157463,-670.837524,1145.429565,0.227732,-0.089508,-0.164257,5.466260,-696.354919,1377.856934,-0.025509,0.129629,0.119195,228.186646,-698.293457,1387.445557,-0.325108,-1.238139,1.689301,315.749939,-451.708008,1830.000488
11,0,-0.238465,-0.013685,0.078253,112.990944,-670.821533,1145.280762,0.226294,-0.089474,-0.165960,5.627054,-695.800720,1377.895508,-0.023969,0.129973,0.117660,228.298859,-698.744446,1387.276367,-0.322514,-1.251902,1.697534,308.848663,-460.828735,1826.812378
