Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
657,0,-0.102149,0.061401,-1.401859,-1101.085083,-88.324646,1136.207520,0.055972,0.078449,1.449929,439.592926,-188.073196,1133.952026,0.079839,-0.211144,-1.452867,-1149.385498,20.833055,1327.620483,0.043396,-0.014168,1.630091,513.740967,-306.234039,1384.569946,0.000554,0.344268,-1.262832,-1099.631836,-190.805344,1331.816650,0.079738,0.060310,1.645724,504.146454,-120.902145,1400.924683,0.266511,-1.429523,0.456476,-1007.614868,-273.790314,1488.184937,-0.598091,1.473023,2.378716,-0.592566,-29.550022,1485.202271
658,0,-0.102272,0.061157,-1.404568,-1100.971313,-88.562523,1136.057373,0.056513,0.078313,1.449729,439.519897,-188.122589,1133.943604,0.092386,-0.194104,-1.459986,-1148.754517,20.227093,1327.259033,0.045494,-0.015241,1.634401,513.986755,-306.826477,1384.444214,0.020604,0.310163,-1.233894,-1098.520996,-191.056915,1331.334839,0.086900,0.061634,1.655595,504.157410,-120.862633,1400.582764,0.255765,-1.437886,0.480752,-1014.614014,-275.659149,1486.104980,-0.597970,1.467440,2.367940,-1.777153,-28.296093,1484.670776
659,0,-0.103201,0.062134,-1.406614,-1100.839844,-88.777161,1135.953247,0.056404,0.078171,1.449858,439.423767,-188.228943,1133.942749,0.093192,-0.194503,-1.465715,-1148.271606,20.049305,1327.243896,0.047665,-0.016962,1.635535,514.167358,-307.317078,1384.283691,0.019395,0.324102,-1.244367,-1098.661255,-191.380615,1330.876709,0.105998,0.065134,1.665156,503.916382,-121.538521,1400.934814,0.269532,-1.457978,0.471857,-1020.127869,-276.866211,1483.917358,-0.602249,1.476827,2.359246,-2.551634,-27.185472,1484.311157
660,0,-0.103536,0.062624,-1.406971,-1100.765015,-88.951546,1135.856445,0.057054,0.078165,1.450882,439.321533,-188.343857,1133.929565,0.094316,-0.202819,-1.465703,-1148.005371,19.998363,1327.345581,0.049833,-0.017456,1.634385,514.262268,-307.726013,1384.105469,0.025447,0.319499,-1.245280,-1098.557495,-191.594116,1330.609863,0.110228,0.066436,1.667372,503.702118,-121.964081,1401.064087,0.262404,-1.446741,0.514144,-1024.689819,-278.007263,1481.974731,-0.602237,1.484260,2.355598,-2.616457,-26.306051,1484.180664
661,0,-0.103693,0.063691,-1.408879,-1100.715820,-89.138542,1135.796021,0.057343,0.077653,1.451894,439.214691,-188.488998,1133.895752,0.087457,-0.194359,-1.503609,-1147.421509,20.377258,1327.710205,0.051583,-0.018138,1.633745,514.273804,-308.077911,1383.935913,0.026996,0.324044,-1.251104,-1098.653198,-191.880127,1330.334717,0.102982,0.066481,1.663061,503.511383,-122.328865,1401.166626,0.273424,-1.458374,0.509273,-1027.650391,-278.828644,1480.890625,-0.590402,1.491294,2.353483,-2.656972,-25.517347,1484.515747
662,0,-0.103899,0.064273,-1.409361,-1100.708618,-89.297775,1135.745605,0.059124,0.077921,1.454047,439.104645,-188.631287,1133.852539,0.085595,-0.203559,-1.465878,-1147.417480,19.795794,1327.500854,0.051952,-0.019308,1.633300,514.230225,-308.351593,1383.777344,0.006567,0.372899,-1.274031,-1099.134277,-192.117172,1330.409790,0.090058,0.064672,1.654118,503.023682,-123.027908,1401.522705,0.279841,-1.466008,0.509643,-1029.189819,-279.321777,1480.007568,-0.588685,1.497036,2.358471,-2.163779,-25.114668,1485.005005
663,0,-0.103632,0.065078,-1.411303,-1100.714355,-89.434914,1135.723755,0.065243,0.071794,1.457191,438.942963,-188.878082,1133.952271,0.086439,-0.201245,-1.466346,-1147.249512,19.611540,1327.532471,0.052127,-0.020333,1.634399,514.142395,-308.546692,1383.629272,0.006390,0.367919,-1.274775,-1099.307251,-192.507019,1329.998657,0.083898,0.066109,1.651077,502.931000,-122.972069,1401.259399,0.278798,-1.465061,0.498986,-1029.671997,-279.815063,1479.646240,-0.590026,1.502374,2.365518,-1.183206,-25.093092,1485.589355
664,0,-0.103239,0.065634,-1.411746,-1100.735840,-89.554993,1135.723267,0.065863,0.072404,1.459076,438.836121,-189.053192,1133.897461,0.090882,-0.189390,-1.508698,-1146.874146,19.885736,1327.783325,0.049384,-0.032461,1.630882,514.008301,-308.773621,1383.272217,0.003018,0.378456,-1.278256,-1099.258667,-192.497467,1330.227661,0.098773,0.074663,1.658352,502.922058,-122.965118,1401.160156,0.286796,-1.466109,0.504893,-1028.837158,-279.702911,1479.996460,-0.579069,1.498786,2.375796,-0.092323,-25.173332,1486.622803
665,0,-0.102541,0.066198,-1.413422,-1100.759155,-89.649620,1135.713013,0.066946,0.072705,1.460994,438.720154,-189.220810,1133.835327,0.081150,-0.198920,-1.468792,-1147.178711,19.326584,1327.669922,0.050454,-0.030565,1.632447,513.798218,-308.821289,1383.100098,0.015053,0.350076,-1.266960,-1099.018921,-192.612793,1330.005615,0.091994,0.074915,1.654356,502.852753,-122.848999,1400.974121,0.291536,-1.454899,0.501474,-1026.859619,-279.565979,1480.750732,-0.573734,1.494359,2.391207,1.372105,-25.513304,1487.518921
666,0,-0.102876,0.066915,-1.413547,-1100.776611,-89.717621,1135.734863,0.067447,0.072997,1.463187,438.608795,-189.399017,1133.758667,0.098495,-0.191049,-1.468329,-1147.209839,19.086832,1327.575439,0.049235,-0.026721,1.633389,513.554199,-308.910126,1383.175537,0.015393,0.348003,-1.265907,-1099.015503,-192.659714,1330.083984,0.086138,0.075574,1.650231,502.841339,-122.772850,1400.888672,0.284221,-1.441476,0.505528,-1023.576965,-279.345856,1481.876831,-0.568552,1.488480,2.409547,3.240212,-26.073334,1488.429077
667,0,-0.103380,0.067523,-1.413747,-1100.796387,-89.752312,1135.736694,0.067604,0.073546,1.465015,438.513855,-189.552658,1133.687012,0.090412,-0.188109,-1.504006,-1147.078735,19.682085,1328.128174,0.050690,-0.016754,1.634999,513.314453,-308.749695,1383.299805,0.028000,0.315292,-1.250592,-1098.750610,-192.658432,1330.112549,0.099162,0.079459,1.654984,502.853455,-122.704964,1400.904541,0.306702,-1.447433,0.473623,-1018.628479,-278.459717,1483.560669,-0.536970,1.461160,2.438606,5.644812,-26.781788,1489.008667
668,0,-0.103912,0.068068,-1.413138,-1100.791870,-89.756027,1135.751221,0.067150,0.072797,1.466389,438.401917,-189.675964,1133.633423,0.087481,-0.200075,-1.462367,-1147.536621,19.256573,1328.045410,0.038598,-0.021420,1.612866,513.259827,-308.610535,1383.008423,0.027205,0.313515,-1.247478,-1098.768921,-192.601044,1330.327026,0.091719,0.076242,1.649436,502.817505,-122.498917,1400.753174,0.325699,-1.428338,0.465158,-1012.844910,-277.444183,1485.487671,-0.567529,1.468588,2.450166,7.868690,-27.397028,1489.490479
669,0,-0.104892,0.068854,-1.413594,-1100.806152,-89.721298,1135.751221,0.067250,0.073013,1.467757,438.312622,-189.754578,1133.592285,0.089442,-0.201344,-1.461679,-1147.780640,19.228809,1328.161011,0.051133,-0.014092,1.630625,512.665710,-308.464722,1383.190552,0.010695,0.323736,-1.249602,-1098.947632,-192.704483,1330.547119,0.085968,0.073389,1.644963,502.848206,-122.283508,1400.669800,0.331226,-1.400092,0.472178,-1005.851624,-276.386078,1487.590820,-0.563369,1.470771,2.459855,10.670155,-27.878401,1489.973267
670,0,-0.107896,0.070130,-1.410281,-1100.803833,-89.649811,1135.760742,0.066785,0.072488,1.468922,438.222321,-189.792755,1133.583740,0.085022,-0.202106,-1.465929,-1148.111572,19.179056,1328.258179,0.053021,-0.011625,1.628760,512.463684,-308.295532,1382.967773,0.035035,0.296955,-1.254205,-1099.580078,-193.192337,1330.837280,0.074145,0.070163,1.635033,502.611938,-122.355843,1400.939575,0.338199,-1.373777,0.473784,-998.011047,-275.128540,1489.911865,-0.576600,1.514838,2.457954,13.785668,-27.937824,1490.448120
671,0,-0.115841,0.070975,-1.397192,-1100.754028,-89.511497,1135.790039,0.066851,0.072402,1.469628,438.153412,-189.776367,1133.583008,0.101520,-0.188111,-1.468410,-1148.318970,18.888792,1328.097046,0.052551,-0.012572,1.625741,512.133484,-308.060303,1382.911865,0.019737,0.323393,-1.262332,-1099.822266,-193.162643,1330.851440,0.066407,0.066737,1.630765,502.628510,-122.024139,1400.746216,0.347764,-1.344442,0.476280,-989.352112,-273.548462,1492.283081,-0.548174,1.520380,2.465472,17.558025,-28.065300,1491.146729
672,0,-0.108046,0.069779,-1.411811,-1100.929199,-89.470184,1135.826538,0.066911,0.072287,1.470236,438.095459,-189.721481,1133.596680,0.097855,-0.187315,-1.468948,-1148.698608,18.875587,1328.176636,0.039248,-0.020224,1.610559,511.815918,-307.859589,1382.825195,0.025344,0.315812,-1.268651,-1100.167114,-192.815903,1331.022583,0.064853,0.067365,1.629094,502.654907,-121.729332,1400.601685,0.354610,-1.313613,0.478132,-979.923096,-271.759766,1494.730103,-0.536159,1.527389,2.473963,21.745707,-28.442699,1491.703735
673,0,-0.108981,0.070656,-1.412069,-1101.027588,-89.371239,1135.842041,0.061369,0.078946,1.469700,438.076813,-189.513901,1133.473633,0.078654,-0.189663,-1.508596,-1148.693604,19.553720,1328.496826,0.052202,-0.012306,1.620816,511.438080,-307.682709,1382.775879,0.012769,0.320128,-1.254718,-1100.329956,-192.690857,1331.376099,0.069628,0.070590,1.632114,502.676300,-121.417587,1400.456421,0.363493,-1.283537,0.475923,-969.929932,-269.712463,1497.192017,-0.521608,1.530091,2.484293,26.388376,-28.790552,1492.322388
674,0,-0.111918,0.073816,-1.416260,-1101.042969,-89.191574,1135.904541,0.061930,0.079452,1.469332,438.037842,-189.371002,1133.500000,0.099717,-0.188831,-1.460521,-1149.560181,18.968065,1328.219604,0.047688,-0.021907,1.613934,510.890961,-307.423859,1382.753052,0.001158,0.324056,-1.242938,-1099.864746,-192.806488,1332.033447,0.082892,0.074543,1.638113,502.702942,-121.166153,1400.352539,0.368535,-1.248988,0.472237,-959.280945,-267.485626,1499.690674,-0.503907,1.534777,2.496667,31.404882,-29.169085,1493.057495
675,0,-0.119072,0.082036,-1.432769,-1100.898438,-88.865860,1135.995239,0.062257,0.080264,1.469189,437.989532,-189.195496,1133.505127,0.082327,-0.190701,-1.463228,-1150.260010,18.950094,1328.213379,0.045630,-0.021330,1.621596,510.573456,-307.253723,1382.713135,-0.003438,0.318451,-1.241015,-1099.840820,-192.541199,1332.489746,0.083359,0.085872,1.638489,502.591492,-120.993332,1400.392212,0.372764,-1.215686,0.468546,-948.072937,-265.028351,1502.237183,-0.492228,1.540185,2.506783,36.671497,-29.579254,1493.925537
676,0,-0.114631,0.072005,-1.390543,-1101.139526,-88.790520,1135.964111,0.063010,0.080486,1.468264,437.955078,-189.002075,1133.507568,0.083063,-0.191034,-1.458489,-1150.920654,19.066946,1328.171631,0.045796,-0.022398,1.612250,510.116272,-307.124451,1382.624390,-0.008129,0.314067,-1.230913,-1099.747314,-192.477371,1333.051514,0.109663,0.070473,1.652021,502.511871,-120.820633,1400.527222,0.376505,-1.177944,0.469923,-936.131409,-262.395477,1504.906494,-0.473024,1.553371,2.501836,42.065525,-29.718054,1495.080933
677,0,-0.115394,0.074894,-1.399074,-1101.502075,-88.706261,1136.028442,0.063319,0.080954,1.467828,437.916748,-188.785370,1133.488525,0.085994,-0.188394,-1.458899,-1151.624512,19.212523,1328.210938,0.035216,-0.026656,1.596331,509.869873,-306.941467,1382.302734,0.017800,0.310833,-1.249552,-1100.246338,-192.149902,1333.214111,0.093158,0.064547,1.643253,502.545837,-120.521515,1400.366455,0.379003,-1.138419,0.472440,-923.543152,-259.472382,1507.509644,-0.455017,1.553282,2.519482,48.127495,-30.199560,1495.974243
678,0,-0.115555,0.075925,-1.396641,-1101.631104,-88.507523,1136.036133,0.062482,0.080202,1.466753,437.885193,-188.550598,1133.448120,0.088813,-0.186430,-1.460502,-1152.346924,19.421532,1328.297729,0.043790,-0.025515,1.607576,509.204559,-306.731140,1382.429688,0.014919,0.305028,-1.246889,-1100.212158,-191.713638,1333.742310,0.107675,0.073412,1.647159,502.467621,-120.235954,1400.174927,0.381500,-1.098486,0.470567,-910.389038,-256.504517,1510.015259,-0.444895,1.560175,2.535400,54.525242,-30.662477,1496.863159
679,0,-0.110571,0.075282,-1.396219,-1101.705566,-88.206215,1136.074097,0.062165,0.079274,1.465124,437.828979,-188.306641,1133.400879,0.095725,-0.181798,-1.487219,-1152.938965,19.863333,1328.421143,0.043900,-0.023328,1.612097,508.606018,-306.553619,1382.296265,0.001345,0.315836,-1.249868,-1100.344727,-191.462021,1334.422119,0.093005,0.066045,1.639233,502.238159,-120.183258,1400.330200,0.394557,-1.057591,0.505367,-896.221497,-252.942566,1512.673096,-0.419603,1.545694,2.574617,61.760490,-31.473789,1497.319702
680,0,-0.105358,0.074326,-1.394434,-1101.714111,-87.882088,1136.110474,0.061397,0.078508,1.463792,437.767914,-188.056931,1133.336426,0.084528,-0.196909,-1.458170,-1153.928711,19.984587,1328.430542,0.043861,-0.025541,1.603956,508.182098,-306.356171,1382.260010,0.010837,0.302969,-1.239156,-1100.201904,-190.931427,1334.842529,0.092664,0.067406,1.637893,502.006592,-119.953354,1400.201538,0.404319,-1.035125,0.454758,-883.090332,-250.223846,1513.893311,-0.420793,1.572628,2.585895,69.078163,-31.682964,1498.006348
681,0,-0.119678,0.078592,-1.383686,-1101.899170,-87.640144,1136.227173,0.062174,0.078406,1.462790,437.676697,-187.795258,1133.260986,0.083695,-0.196616,-1.449082,-1154.790283,20.193329,1328.454834,0.048857,-0.015751,1.605311,507.840637,-306.176605,1382.047729,0.020772,0.292305,-1.228808,-1100.072266,-190.289551,1335.413696,0.069847,0.064142,1.621666,501.855896,-119.818199,1400.032471,0.401673,-1.001933,0.446778,-868.502747,-246.906250,1515.621582,-0.405095,1.578666,2.599526,76.905563,-31.953625,1498.566162
682,0,-0.118293,0.077994,-1.379965,-1101.931396,-87.379280,1136.208008,0.061383,0.078049,1.460964,437.543488,-187.558701,1133.170532,0.076517,-0.202442,-1.422613,-1155.599121,20.735348,1328.646362,0.048350,-0.016015,1.603084,507.335602,-306.047729,1381.980835,0.021995,0.296700,-1.227898,-1099.979126,-189.685623,1335.807861,0.074806,0.065924,1.625790,501.494537,-119.457291,1399.750854,0.415249,-0.944526,0.501156,-852.808899,-243.279373,1517.979126,-0.379471,1.577247,2.618904,85.150139,-32.244076,1498.918335
683,0,-0.118331,0.077348,-1.374230,-1101.979492,-87.084572,1136.229004,0.059534,0.076673,1.458646,437.360931,-187.345901,1133.068481,0.073298,-0.221248,-1.418997,-1156.629395,21.461805,1329.007446,0.047313,-0.016049,1.605632,506.714569,-305.917206,1381.853760,0.017311,0.289568,-1.220299,-1099.774658,-189.062469,1336.506714,0.048918,0.077534,1.602491,500.857056,-119.640686,1400.097046,0.401798,-0.877046,0.506517,-838.491394,-240.123642,1518.293335,-0.385331,1.602803,2.627169,93.599083,-32.409679,1499.302368
684,0,-0.120572,0.075859,-1.368137,-1102.040039,-86.859024,1136.243164,0.057147,0.074450,1.456869,437.165314,-187.150177,1132.940796,0.077666,-0.214729,-1.464062,-1157.244385,22.315084,1329.256836,0.049770,-0.010504,1.603314,506.277130,-305.714905,1381.814941,0.021904,0.281012,-1.215911,-1099.723633,-188.398758,1337.104492,0.031994,0.066985,1.594383,500.690826,-119.386513,1399.793091,0.402047,-0.834323,0.505574,-823.221252,-236.718353,1519.100586,-0.385636,1.618552,2.637667,102.413506,-32.580765,1499.725952
685,0,-0.120829,0.073762,-1.363485,-1102.094971,-86.618706,1136.258911,0.055133,0.072754,1.455171,436.917145,-186.999893,1132.809204,0.078982,-0.216730,-1.462980,-1158.215210,22.749096,1329.319702,0.050071,-0.010374,1.603214,505.664185,-305.563995,1381.773193,0.030425,0.267885,-1.213467,-1099.676392,-187.545959,1337.716553,0.068740,0.072659,1.613839,500.427429,-119.143730,1399.624634,0.411195,-0.810581,0.498951,-806.859497,-233.313583,1520.463623,-0.394244,1.618181,2.657009,110.345520,-32.348831,1500.816895
686,0,-0.122625,0.073083,-1.359225,-1102.141968,-86.328171,1136.343384,0.060460,0.072838,1.459616,436.764740,-186.795685,1132.563843,0.082276,-0.220867,-1.459929,-1159.208252,23.189331,1329.403320,0.043009,-0.025226,1.595513,504.899933,-305.415405,1381.851929,0.019912,0.270882,-1.207390,-1099.390381,-186.794189,1338.617188,0.059643,0.069306,1.610078,500.050781,-118.806480,1399.373657,0.413816,-0.755829,0.509194,-791.108459,-229.820786,1520.256226,-0.279352,1.643881,2.635943,121.009270,-33.368092,1499.584351
687,0,-0.127436,0.070088,-1.352988,-1102.192017,-86.063622,1136.395996,0.062421,0.064180,1.459040,436.434052,-186.783188,1132.606567,0.081031,-0.222817,-1.457663,-1160.244141,23.611490,1329.501099,0.041232,-0.028535,1.590005,504.336700,-305.184906,1381.795776,0.022185,0.267215,-1.204110,-1099.120117,-185.942352,1339.538208,0.070162,0.057457,1.615713,499.550873,-118.686211,1399.476318,0.407910,-0.717494,0.499703,-775.699768,-226.842590,1520.123413,-0.277153,1.656343,2.654205,130.986435,-33.633469,1499.435181
688,0,-0.122920,0.071987,-1.352188,-1102.111572,-85.559677,1136.686035,0.062228,0.063026,1.459514,436.184143,-186.733185,1132.500610,0.075530,-0.235957,-1.385983,-1161.738647,23.397572,1329.388794,0.041981,-0.025936,1.593253,503.710327,-304.973969,1381.787720,0.020708,0.257908,-1.204118,-1099.009033,-185.126038,1340.107178,0.086415,0.067069,1.624476,499.132965,-118.511421,1399.416504,0.402715,-0.674484,0.503156,-760.266785,-223.714233,1519.152466,-0.171658,1.586739,2.704228,142.396973,-34.815357,1498.246216
689,0,-0.142990,0.096317,-1.422942,-1101.389282,-84.972748,1136.691650,0.057057,0.065783,1.459827,436.052155,-186.546783,1132.083984,0.081095,-0.240554,-1.386198,-1162.775146,23.863146,1329.475342,0.041690,-0.024090,1.591943,503.142365,-304.779755,1381.756958,-0.008927,0.248915,-1.167269,-1098.896606,-184.339050,1341.219604,0.083573,0.075399,1.622045,498.778595,-118.204208,1399.153076,0.402984,-0.618022,0.505308,-745.356384,-220.860718,1518.250488,-0.181473,1.554935,2.739743,152.817749,-35.701519,1497.494629
690,0,-0.143546,0.103870,-1.439071,-1101.453003,-84.568535,1136.822754,0.052751,0.078191,1.455155,435.849091,-186.503967,1131.850098,0.072079,-0.244534,-1.384569,-1163.862061,24.111717,1329.457397,0.040090,-0.025242,1.589169,502.582184,-304.585663,1381.690918,-0.004458,0.249339,-1.172430,-1099.421265,-183.967285,1341.154053,0.069309,0.073395,1.615203,498.254272,-117.944695,1398.975708,0.400651,-0.576151,0.497530,-730.844727,-217.998077,1516.703003,-0.129503,1.583725,2.732263,164.344284,-35.493771,1496.666382
691,0,-0.194177,0.105926,-1.314863,-1100.028564,-83.773499,1136.759399,0.054457,0.073734,1.460340,435.530090,-186.575607,1131.807007,0.077310,-0.244812,-1.369589,-1165.002808,24.671665,1329.654175,0.036797,-0.029852,1.583977,502.049377,-304.418671,1381.598389,0.016689,0.240902,-1.182097,-1099.755859,-183.213959,1341.392944,0.079340,0.078303,1.622664,497.590454,-117.728638,1398.794800,0.380462,-0.522296,0.494976,-716.797607,-215.160248,1515.063599,-0.118379,1.576054,2.759064,175.843002,-36.175869,1495.387573
692,0,-0.175230,0.107327,-1.355289,-1100.568115,-83.641327,1136.783203,0.053728,0.073354,1.462206,435.240601,-186.650620,1131.669800,0.082370,-0.247919,-1.360139,-1165.971191,24.990421,1329.630249,0.037638,-0.027634,1.587827,501.441345,-304.296204,1381.529541,0.020777,0.239595,-1.179793,-1099.616699,-182.588440,1342.263550,0.070228,0.079598,1.620614,496.947784,-117.534195,1398.510864,0.371514,-0.487262,0.485551,-703.411987,-212.581482,1512.921753,-0.106725,1.590578,2.776847,187.727203,-36.376419,1494.158569
693,0,-0.194992,0.111497,-1.354190,-1100.101440,-83.271393,1136.518677,0.049813,0.070546,1.463405,434.992035,-186.716263,1131.482422,0.085975,-0.248175,-1.353150,-1167.039185,25.350458,1329.632202,0.038969,-0.026784,1.590356,500.920044,-304.169189,1381.464111,0.004103,0.235183,-1.161252,-1099.222900,-181.864746,1343.239380,0.055708,0.076555,1.611307,496.323059,-117.366112,1398.268066,0.364110,-0.452222,0.475351,-690.629944,-210.106339,1510.595337,-0.079143,1.598545,2.788083,199.793259,-36.738159,1492.683350
694,0,-0.097658,0.076009,-1.364460,-1102.578003,-83.845352,1136.791504,0.056234,0.076989,1.467770,434.624451,-186.814804,1131.334229,0.089540,-0.252532,-1.351065,-1168.164551,25.864889,1329.638794,0.038746,-0.029508,1.589838,500.437500,-304.045746,1381.359375,-0.005612,0.219544,-1.147535,-1099.325928,-181.051147,1343.705322,0.082865,0.090188,1.626443,495.705902,-117.112427,1397.893433,0.354427,-0.414534,0.468220,-678.448364,-207.766388,1507.986694,-0.061891,1.601694,2.800776,212.077209,-37.056358,1491.158325
695,0,-0.080871,0.051392,-1.285771,-1102.833862,-83.902802,1136.453857,0.052566,0.074833,1.468793,434.300995,-186.970917,1131.213745,0.089673,-0.256869,-1.342259,-1169.138062,26.236034,1329.679321,0.036541,-0.032883,1.587135,499.930939,-303.917053,1381.269409,-0.026665,0.211496,-1.124864,-1099.484619,-180.239166,1343.988159,0.082220,0.088372,1.628113,494.980896,-116.923500,1397.575439,0.351595,-0.374906,0.463064,-666.802002,-205.595047,1505.031860,-0.036657,1.605470,2.811640,224.466965,-37.339806,1489.358887
696,0,-0.056693,0.058172,-1.350353,-1103.831055,-84.314590,1136.277344,0.051756,0.073794,1.469677,433.977661,-187.166245,1131.091919,0.087459,-0.254637,-1.333187,-1170.146851,26.525761,1329.697021,0.034119,-0.034314,1.587229,499.472168,-303.791626,1381.176636,0.009252,0.199832,-1.141891,-1099.661865,-179.593170,1344.401733,0.066984,0.083865,1.623841,494.184845,-116.809570,1397.423096,0.351694,-0.339538,0.458086,-655.838867,-203.630768,1501.875000,-0.013562,1.605636,2.824089,236.902893,-37.568031,1487.297729
697,0,-0.075416,0.053304,-1.327535,-1103.284424,-83.394791,1136.828491,0.071257,0.080960,1.476693,433.424194,-187.458679,1131.135620,0.087407,-0.258467,-1.322246,-1171.165771,26.830524,1329.679932,0.034816,-0.031607,1.593017,498.931915,-303.705994,1381.106323,0.011472,0.195137,-1.134440,-1099.354370,-178.827469,1345.001221,0.066353,0.079582,1.629464,493.212128,-116.772255,1397.436646,0.355375,-0.305611,0.452751,-645.744507,-201.807648,1498.474365,0.004495,1.613209,2.828978,249.434677,-37.682011,1485.081909
698,0,-0.081145,0.050639,-1.312135,-1103.003540,-82.822601,1137.093994,0.055846,0.069582,1.475808,433.234680,-187.701920,1130.957520,0.110757,-0.260096,-1.325925,-1172.298706,26.968102,1329.462769,0.033709,-0.032048,1.595323,498.461914,-303.581818,1380.987061,0.013951,0.193733,-1.131151,-1098.945801,-178.033173,1345.672363,0.068507,0.081769,1.635401,492.351257,-116.594597,1397.183472,0.360304,-0.275643,0.449071,-636.629272,-200.213394,1495.160278,0.020889,1.623242,2.830590,261.880005,-37.758575,1482.489868
699,0,-0.078434,0.051978,-1.291814,-1102.915161,-82.583817,1136.989258,0.046976,0.062954,1.476265,432.986603,-187.987152,1130.792969,0.088980,-0.263520,-1.315114,-1173.145020,27.612173,1329.558472,0.034170,-0.031511,1.598298,497.924225,-303.450256,1380.780396,0.015119,0.196801,-1.128923,-1098.491089,-177.222229,1346.326660,0.058054,0.086838,1.633775,491.488007,-116.552574,1397.006226,0.359641,-0.249709,0.443695,-628.489441,-198.757538,1492.117676,0.032774,1.628735,2.836844,274.213989,-37.802174,1479.605957
700,0,-0.087178,0.047257,-1.282453,-1102.739380,-82.069283,1137.138306,0.047355,0.062021,1.481171,432.593994,-188.257919,1130.661255,0.089905,-0.264117,-1.315384,-1173.973022,28.010574,1329.635010,0.032323,-0.037214,1.585420,497.533508,-303.283966,1380.761597,0.016060,0.198267,-1.124014,-1098.118652,-176.395401,1346.969849,0.020870,0.076500,1.614351,490.631592,-116.499680,1396.752319,0.409948,-0.249530,0.413554,-621.202576,-198.094284,1489.484131,0.053730,1.647349,2.828527,286.071960,-37.854866,1476.794434
701,0,-0.090645,0.043676,-1.275921,-1102.551636,-81.635674,1137.194702,0.047520,0.063724,1.481622,432.038879,-188.597168,1130.606079,0.090333,-0.269224,-1.306045,-1174.841187,28.326382,1329.600342,0.030967,-0.035292,1.593564,496.954681,-303.185455,1380.623169,0.001168,0.196310,-1.116618,-1097.948486,-175.669037,1347.372925,0.026997,0.082630,1.622568,489.658386,-116.261009,1396.440308,0.401516,-0.229731,0.406232,-614.836182,-196.878860,1487.098511,0.055415,1.667926,2.828978,297.470978,-37.899441,1473.918213
702,0,-0.145598,0.068835,-1.298794,-1101.641846,-80.918243,1137.728027,0.044834,0.061403,1.490651,431.774414,-188.857498,1130.451172,0.075277,-0.271335,-1.303005,-1175.671875,28.413654,1329.423340,0.044775,-0.044564,1.611529,496.300629,-303.386047,1380.473633,0.000199,0.189925,-1.110893,-1097.756958,-174.920776,1347.829224,0.037956,0.089742,1.636703,488.762115,-115.901489,1395.990479,0.388346,-0.215457,0.395735,-609.178528,-195.814514,1484.906250,0.061296,1.683751,2.825905,308.356445,-38.081787,1471.055786
703,0,-0.115348,0.062195,-1.323786,-1101.911743,-81.066429,1137.397827,0.028366,0.042557,1.497537,430.959015,-189.221848,1130.485229,0.076667,-0.272951,-1.294790,-1176.433594,28.738111,1329.415405,0.013122,-0.061963,1.580258,496.256744,-302.942749,1379.671753,-0.001500,0.186561,-1.105891,-1097.441528,-174.189026,1348.280396,0.053206,0.101692,1.653300,488.038971,-115.547333,1395.737549,0.381209,-0.200619,0.390232,-604.053589,-194.769516,1482.811401,0.041192,1.696460,2.833081,318.538361,-38.518642,1468.084595
704,0,-0.117320,0.067705,-1.324788,-1101.694824,-80.890289,1137.595947,0.043287,0.053950,1.500839,430.767853,-189.520233,1130.430542,0.078518,-0.273533,-1.294275,-1177.122070,29.057692,1329.415283,0.010755,-0.060849,1.582997,495.783569,-302.725128,1379.703735,-0.013281,0.196043,-1.106908,-1097.053711,-173.416794,1348.606079,0.030130,0.090076,1.641259,487.241425,-115.288116,1395.336060,0.374517,-0.185404,0.383025,-599.428528,-193.973358,1480.723145,0.042664,1.720938,2.825321,328.107635,-38.577595,1465.732544
705,0,-0.124577,0.066884,-1.320304,-1101.615356,-80.356949,1137.508179,0.040907,0.052924,1.503870,430.355804,-189.762787,1130.299316,0.078513,-0.273629,-1.292347,-1177.665161,29.281492,1329.415649,0.009078,-0.055147,1.576538,495.198730,-302.419617,1379.867554,-0.015825,0.196024,-1.104663,-1096.809937,-172.850052,1348.886475,0.023028,0.084932,1.640523,486.689087,-114.812935,1395.034424,0.374508,-0.170212,0.379659,-595.401550,-193.253021,1478.574219,0.049813,1.733556,2.820886,337.012878,-38.565498,1463.638062
