Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
Unnamed: 0,Unnamed: 1,rad.3,rad.4,rad.5,mm.3,mm.4,mm.5,rad.9,rad.10,rad.11,mm.9,mm.10,mm.11,rad.15,rad.16,rad.17,mm.15,mm.16,mm.17,rad.21,rad.22,rad.23,mm.21,mm.22,mm.23
1,0,0.037507,0.068126,1.436644,449.969147,-187.995941,1134.382324,0.014171,-0.02975,1.544435,516.605713,-303.170929,1386.839844,0.116314,0.073661,1.577789,522.639099,-115.891891,1402.617554,-0.395471,1.377017,2.67106,96.739235,-29.766602,1491.871582
2,0,0.04221,0.060413,1.439749,449.718048,-188.162125,1134.479614,0.015608,-0.028547,1.54612,516.451599,-303.308746,1386.764404,0.091502,0.063453,1.561984,521.945129,-116.462578,1403.332397,-0.37923,1.383761,2.682153,102.03598,-30.825409,1493.238892
3,0,0.037802,0.068696,1.437982,449.56665,-188.217972,1134.278198,0.017139,-0.027859,1.547521,516.294006,-303.489655,1386.651978,0.074231,0.074197,1.546869,521.308167,-116.672791,1403.351929,-0.370029,1.403545,2.690962,107.97757,-31.618633,1494.643677
4,0,0.039099,0.0698,1.440469,449.334686,-188.368164,1134.199341,0.016638,-0.038636,1.544747,516.154053,-303.795471,1386.309326,0.125239,0.090077,1.576349,520.986084,-116.780579,1403.087036,-0.395119,1.439408,2.707075,114.018227,-32.965225,1495.962646
5,0,0.040299,0.07035,1.444089,449.09198,-188.561798,1134.104614,0.017704,-0.037995,1.546393,516.009094,-303.993896,1386.168457,0.111047,0.082661,1.573667,520.58905,-116.924995,1402.833496,-0.392628,1.457968,2.72016,120.715599,-33.973316,1497.460693
6,0,0.046131,0.063397,1.450142,448.760468,-188.830063,1134.154297,0.018194,-0.036861,1.549309,515.84845,-304.21463,1386.005249,0.089624,0.073905,1.568189,520.071655,-117.185074,1402.818359,-0.364837,1.47186,2.736776,127.851425,-34.925453,1499.17627
7,0,0.047001,0.062857,1.453493,448.480347,-189.073013,1134.054565,0.021536,-0.024962,1.557761,515.702881,-304.362915,1386.06543,0.108142,0.06954,1.581131,519.388794,-117.519127,1402.973755,-0.398106,1.538383,2.736902,135.460938,-36.750072,1499.762451
8,0,0.040795,0.067572,1.453946,448.226746,-189.231064,1133.835815,0.022801,-0.024613,1.561846,515.533447,-304.569336,1385.924194,0.106453,0.059652,1.578833,518.752991,-117.702843,1402.933105,-0.373577,1.529226,2.77064,144.024826,-37.886635,1500.929199
9,0,0.040404,0.065762,1.456415,447.945831,-189.45285,1133.735352,0.023581,-0.024955,1.564727,515.333984,-304.743683,1385.795044,0.098251,0.061351,1.581475,518.215332,-117.762589,1402.750122,-0.352776,1.538947,2.791157,152.712006,-38.668911,1502.192627
10,0,0.039503,0.06242,1.457221,447.650299,-189.635712,1133.546021,0.024254,-0.025217,1.566868,515.114136,-304.882599,1385.672607,0.088873,0.064318,1.576342,517.794495,-117.956078,1402.623169,-0.318491,1.558247,2.78523,161.115952,-39.035282,1503.607178
11,0,0.037701,0.064261,1.45703,447.29364,-189.901016,1133.518433,0.023578,-0.026037,1.566268,514.883301,-305.007263,1385.591309,0.084681,0.062535,1.57959,517.094727,-118.010437,1402.575195,-0.29443,1.560649,2.799095,170.380554,-39.700657,1504.603638
12,0,0.03478,0.063438,1.458343,446.9823,-190.164322,1133.42041,0.021979,-0.028404,1.564882,514.708191,-305.106323,1385.529297,0.105535,0.076226,1.594148,516.459778,-117.950119,1402.216431,-0.280417,1.566674,2.821819,179.939102,-40.346802,1505.104126
13,0,0.032282,0.061323,1.460941,446.666809,-190.404205,1133.251709,0.02015,-0.030317,1.563475,514.505005,-305.201538,1385.470825,0.101955,0.077977,1.592755,515.858948,-118.068092,1402.143677,-0.247365,1.551525,2.85098,189.771835,-41.01545,1505.314575
14,0,0.03156,0.065739,1.462441,446.304626,-190.544724,1132.982666,0.018663,-0.031939,1.562809,514.323975,-305.259033,1385.421631,0.102158,0.08108,1.594254,515.384705,-118.151184,1401.98645,-0.244467,1.583106,2.852866,199.144348,-41.262024,1505.525635
15,0,0.032841,0.06799,1.465052,445.982086,-190.864273,1133.03479,0.017892,-0.031859,1.562772,514.144348,-305.302429,1385.395142,0.100883,0.081357,1.597237,514.875488,-118.126923,1401.769653,-0.225502,1.596461,2.863817,208.441254,-41.610497,1505.586548
16,0,0.034835,0.069119,1.469908,445.635864,-191.156815,1132.964111,0.017034,-0.031725,1.563151,513.952881,-305.346069,1385.384521,0.113487,0.082372,1.606228,514.361145,-118.163399,1401.731812,-0.16135,1.547393,2.919577,218.885025,-42.679169,1504.669678
17,0,0.035376,0.070407,1.473641,445.323914,-191.434067,1132.871582,0.013273,-0.03358,1.561289,513.845947,-305.389221,1385.486938,0.081972,0.067245,1.590247,513.83844,-118.279572,1401.855103,-0.158814,1.559797,2.934655,228.23291,-42.942539,1504.181519
18,0,0.03487,0.071045,1.476759,444.981384,-191.713028,1132.77063,0.014775,-0.041847,1.559867,513.730713,-305.181366,1385.262573,0.067563,0.066634,1.584205,513.312927,-118.151543,1401.657471,-0.146589,1.574196,2.939114,237.363495,-43.08778,1503.568726
19,0,0.035494,0.070316,1.479374,444.6203,-191.985596,1132.713745,0.015329,-0.040333,1.562496,513.513794,-305.176422,1385.225952,0.090551,0.073656,1.594309,512.862122,-118.156113,1401.537231,-0.136676,1.583133,2.950677,246.502731,-43.235523,1502.708984
20,0,0.036307,0.070584,1.481457,444.303528,-192.205902,1132.654541,0.023482,-0.021574,1.576777,513.013306,-305.312836,1385.185059,0.080412,0.072148,1.591774,512.388,-118.070656,1401.288086,-0.100769,1.573608,2.959764,255.497391,-43.436543,1501.576904
21,0,0.037494,0.072895,1.479,443.826721,-192.43222,1132.651611,0.023412,-0.027153,1.572352,512.934204,-305.225494,1385.265137,0.084638,0.075701,1.598421,511.899963,-118.00029,1401.192749,-0.094189,1.5863,2.96583,264.479523,-43.513332,1500.445801
22,0,0.039964,0.065238,1.483529,443.507111,-192.721237,1132.704468,0.022947,-0.038927,1.558374,512.96582,-305.000519,1385.243652,0.073804,0.075192,1.595928,511.493866,-117.757019,1400.915039,-0.082622,1.593649,2.974171,273.321289,-43.526699,1499.247437
23,0,0.038206,0.064551,1.486161,443.155823,-192.948441,1132.679199,0.023531,-0.028236,1.569394,512.509399,-304.938629,1385.087402,0.05052,0.063793,1.587815,511.214722,-117.431023,1400.787598,-0.069779,1.606645,2.981603,282.132446,-43.596809,1497.989014
24,0,0.037652,0.063455,1.489004,442.828491,-193.140961,1132.654663,0.026546,-0.022605,1.583328,512.155334,-304.936859,1385.099121,0.046133,0.076249,1.584792,510.699799,-117.583633,1400.724121,-0.058696,1.616869,2.987028,290.706177,-43.775707,1496.653931
25,0,0.037606,0.064133,1.490427,442.498138,-193.311066,1132.627808,0.020279,-0.024086,1.575734,511.955261,-304.703979,1385.013794,0.076747,0.085511,1.600748,510.321136,-117.472404,1400.612183,-0.025237,1.569922,3.010853,299.144012,-44.695736,1494.900879
26,0,0.03765,0.065087,1.491704,442.142731,-193.486542,1132.601074,0.018097,-0.025098,1.573356,511.778351,-304.564789,1385.021729,0.045603,0.07909,1.588009,509.962494,-117.335838,1400.428467,-0.013966,1.572453,3.022937,307.482544,-45.028847,1493.599609
27,0,0.033121,0.057047,1.504996,441.581848,-193.614059,1132.609497,0.018092,-0.022924,1.573661,511.631622,-304.413239,1385.037354,0.047426,0.077424,1.591652,509.572205,-117.029228,1400.137939,-0.005779,1.573823,3.033184,315.694885,-45.303852,1492.38208
28,0,0.026297,0.052396,1.497073,441.159973,-193.789063,1132.669556,-0.001015,-0.048995,1.556266,511.679962,-304.32074,1384.310791,0.075432,0.086472,1.607817,509.357269,-116.808464,1400.048096,0.003229,1.575685,3.042283,323.793945,-45.616741,1491.163574
29,0,0.034277,0.058562,1.502721,440.896088,-193.921051,1132.673828,-0.005028,-0.045279,1.556405,511.563049,-304.094696,1384.125854,0.048621,0.077084,1.594944,509.052979,-116.625938,1399.765869,0.01762,1.577485,3.049186,331.812805,-45.901695,1489.921631
30,0,0.038571,0.061078,1.50686,440.646515,-194.029037,1132.651245,-0.000157,-0.04628,1.560641,511.358215,-304.099396,1384.326416,0.04956,0.075159,1.597416,508.763123,-116.447357,1399.532837,0.029364,1.579426,3.05544,339.645172,-46.094627,1488.792969
31,0,0.036406,0.059927,1.508822,440.361023,-194.109329,1132.574585,0.000201,-0.045332,1.562707,511.206024,-303.967987,1384.338379,0.082858,0.086847,1.615662,508.726898,-115.897339,1399.080688,0.03937,1.588209,3.060869,347.384003,-46.208874,1487.679077
32,0,0.034063,0.058092,1.510375,440.065582,-194.173416,1132.514893,0.001018,-0.042989,1.56543,511.033051,-303.843475,1384.354126,0.101033,0.0882,1.629404,508.436676,-115.447029,1398.548706,0.051824,1.594301,3.064744,355.022339,-46.265015,1486.610962
33,0,0.033355,0.057919,1.511734,439.797882,-194.23494,1132.439453,0.001718,-0.041669,1.567462,510.875275,-303.677307,1384.352539,0.09893,0.081535,1.631645,508.263947,-114.973068,1398.390625,0.066857,1.598856,3.069063,362.444336,-46.297791,1485.596436
34,0,0.032023,0.058376,1.511674,439.520538,-194.312866,1132.38208,0.00181,-0.040884,1.568412,510.716675,-303.498566,1384.356567,0.08895,0.085914,1.626531,507.705139,-115.084595,1398.282471,0.08275,1.61445,3.06934,369.774414,-46.272385,1484.680176
35,0,0.031266,0.057789,1.513283,439.205322,-194.387253,1132.339233,0.01247,-0.028702,1.579933,510.287109,-303.306458,1384.678101,0.094072,0.092698,1.626322,507.503265,-114.605316,1398.077759,0.097861,1.625266,3.069261,376.802612,-46.272343,1483.809448
36,0,0.029502,0.057475,1.515657,438.867096,-194.461349,1132.313965,0.010821,-0.029403,1.577589,510.1586,-303.081207,1384.686523,0.085431,0.098116,1.620962,507.386322,-114.111908,1397.918579,0.111044,1.641749,3.069243,383.738495,-46.214912,1482.998047
37,0,0.029813,0.057178,1.51802,438.557312,-194.501083,1132.275513,0.00954,-0.028995,1.576175,510.016083,-302.81543,1384.689575,0.092332,0.088407,1.626356,506.883087,-114.265991,1398.018555,0.133923,1.661292,3.065623,390.224396,-46.177059,1482.182251
38,0,0.029536,0.059022,1.519278,438.310425,-194.509659,1132.22168,0.008514,-0.02809,1.575157,509.846558,-302.546265,1384.704712,0.105961,0.095811,1.632012,506.828735,-113.919327,1397.880005,0.150038,1.673213,3.065449,396.290192,-46.223553,1481.529297
39,0,0.030396,0.057803,1.523411,437.961273,-194.508759,1132.221191,0.003243,-0.024294,1.568871,509.623047,-302.368378,1384.838989,0.096113,0.08858,1.621279,506.628632,-113.828232,1397.563477,0.167904,1.684935,3.064663,401.807098,-46.167496,1481.05957
40,0,0.033211,0.059738,1.52201,437.58725,-194.646866,1132.041626,0.006187,-0.009006,1.578738,509.526428,-301.969086,1385.122192,0.093032,0.089418,1.618522,506.536896,-113.617676,1397.350586,0.178484,1.705283,3.063916,406.755035,-46.100155,1480.783203
41,0,0.033745,0.061568,1.523557,437.345703,-194.556778,1132.057617,0.005707,-0.008118,1.580458,509.418793,-301.623962,1385.148438,0.085403,0.090055,1.614632,506.572845,-113.453995,1397.197388,0.199721,1.705732,3.062675,410.836731,-46.160378,1480.352783
42,0,0.034715,0.063396,1.524377,437.144623,-194.437012,1132.04834,0.014092,-0.012658,1.577262,509.256836,-301.300201,1385.237915,0.0719,0.103507,1.621186,506.720367,-112.635826,1396.710693,0.203783,1.707025,3.066884,414.181854,-46.200401,1480.196045
43,0,0.033507,0.063551,1.524113,436.966431,-194.261047,1132.070068,0.020112,0.008682,1.598082,508.83429,-301.153564,1385.506104,0.065369,0.092385,1.607198,506.987976,-112.630852,1396.700684,0.216455,1.710155,3.065439,416.685455,-46.104477,1480.202515
44,0,0.033499,0.063363,1.524207,436.83844,-194.069626,1132.098145,0.016831,0.004027,1.582868,508.904694,-300.643707,1385.540405,0.082016,0.082917,1.604854,507.154633,-112.008881,1396.258057,0.224547,1.712555,3.062434,418.480499,-45.920864,1480.395752
45,0,0.033319,0.063066,1.523895,436.753326,-193.874985,1132.126587,0.017476,0.004963,1.583446,508.791504,-300.201599,1385.661255,0.086749,0.085109,1.605621,507.387878,-111.596451,1396.141846,0.231731,1.708467,3.06497,419.559174,-45.437252,1480.878906
46,0,0.033654,0.063072,1.523707,436.741486,-193.656647,1132.140869,0.016806,0.005229,1.581853,508.713318,-299.831238,1385.757446,0.089202,0.096158,1.623813,507.691315,-110.517914,1395.870239,0.245622,1.703425,3.060982,419.823914,-44.88018,1481.363647
47,0,0.030419,0.06129,1.526762,436.915344,-193.188583,1132.249878,0.017291,0.006975,1.581586,508.64978,-299.516388,1385.853271,0.089401,0.095904,1.621959,507.932068,-110.299713,1395.882935,0.257955,1.7031,3.053466,419.220825,-44.160561,1482.017334
48,0,0.030279,0.062573,1.525595,436.962616,-192.877594,1132.30835,0.017332,0.0076,1.580457,508.637177,-299.231354,1385.933716,0.081796,0.099818,1.608689,508.226227,-110.800522,1396.271729,0.277009,1.702413,3.045479,417.785919,-43.326836,1482.70874
49,0,0.030288,0.062689,1.524296,437.065796,-192.547699,1132.370239,0.017228,0.006381,1.577889,508.63797,-298.951904,1385.985352,0.08758,0.100393,1.60843,508.520844,-110.470932,1396.184692,0.287873,1.710311,3.031774,415.429626,-42.389153,1483.543335
50,0,0.030245,0.06317,1.522126,437.181793,-192.199219,1132.438843,0.015808,0.012617,1.57707,508.666748,-298.60791,1385.856079,0.093459,0.100776,1.608277,508.859344,-110.048767,1396.174805,0.299885,1.716334,3.020606,412.152374,-41.389313,1484.45459
51,0,0.02561,0.058713,1.526537,437.55249,-191.832275,1132.496094,0.010488,0.000392,1.566057,508.964172,-298.21405,1385.847046,0.079353,0.086433,1.601271,509.169647,-109.986465,1396.614502,0.300141,1.722516,3.010054,408.109894,-40.276447,1485.496582
52,0,0.035765,0.066989,1.51548,437.375305,-191.570297,1132.56604,0.010278,-3.4e-05,1.563131,509.086853,-297.939209,1385.947021,0.080349,0.092131,1.605033,509.719543,-109.444908,1396.720947,0.298587,1.72974,3.000023,403.146484,-39.33997,1486.540649
53,0,0.037537,0.065588,1.516746,437.755737,-190.971573,1132.682983,0.010908,0.000882,1.563809,509.233429,-297.720428,1386.029175,0.075935,0.100963,1.606407,510.195923,-108.893265,1396.44458,0.296674,1.727388,2.991019,397.431427,-38.415398,1487.69043
54,0,0.039944,0.068005,1.51203,437.983307,-190.550385,1132.774414,0.011602,0.001662,1.563751,509.372894,-297.517242,1386.097046,0.065406,0.105464,1.595361,510.963196,-108.568443,1396.531128,0.289359,1.726265,2.982786,390.999573,-37.515686,1488.822754
55,0,0.037451,0.06738,1.507334,438.308167,-190.133698,1132.840942,-0.00104,-0.021137,1.547381,509.737488,-297.448914,1385.611206,0.085738,0.107833,1.612298,511.091064,-108.558838,1396.578613,0.286372,1.721516,2.974349,383.988617,-36.612038,1490.019653
56,0,0.033541,0.063201,1.505439,438.623779,-189.707901,1132.891724,-0.001202,-0.020932,1.54468,509.913635,-297.28537,1385.630371,0.075694,0.101038,1.607398,511.436768,-108.747482,1396.767456,0.273667,1.718698,2.965419,376.332184,-35.738342,1491.242676
57,0,0.032995,0.063243,1.503457,438.949158,-189.276108,1132.93457,-0.000641,-0.02087,1.543728,510.098694,-297.157257,1385.657104,0.062362,0.097184,1.601457,512.212891,-108.657059,1396.959351,0.269697,1.709956,2.953919,367.982422,-34.957413,1492.297607
58,0,0.033836,0.063269,1.502414,439.305054,-188.80365,1132.952393,-0.001362,-0.02269,1.541912,510.327881,-297.009003,1385.653564,0.050797,0.085039,1.590417,512.582153,-108.745346,1397.462524,0.261391,1.691476,2.957129,359.282196,-34.36351,1493.302368
59,0,0.035254,0.063668,1.500374,439.643829,-188.368958,1132.981934,-0.004969,-0.026778,1.537356,510.526123,-296.854919,1385.610352,0.057248,0.090907,1.591383,512.983032,-108.752861,1397.437378,0.242544,1.684004,2.948294,349.561676,-33.520996,1494.270996
60,0,0.033968,0.062066,1.498612,439.926697,-187.948456,1133.037964,-0.0032,-0.02394,1.535969,510.792267,-296.714142,1385.66748,0.042101,0.08935,1.576005,513.403625,-108.856064,1397.536865,0.219601,1.69151,2.933018,339.427795,-32.574326,1495.195679
