Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
934,0,0.014897,0.056371,-1.530028,-1178.044922,-96.468964,1143.968628,0.075603,0.071759,1.469017,353.335571,-177.425903,1133.425171,0.364702,-0.292816,-1.632126,-1236.835693,0.653817,1355.371826,0.001594,0.022699,1.535654,426.792114,-290.547058,1385.659424,0.199300,0.136882,-1.373037,-1221.229858,-215.505524,1350.283203,0.091020,0.131945,1.620297,425.314514,-101.981087,1393.081177,-0.077509,-0.234390,0.231063,-779.256287,-252.605621,1504.040161,0.080835,1.596734,2.741244,194.164047,13.315175,1460.086792
935,0,-0.002482,0.056668,-1.532838,-1177.895630,-96.185623,1143.724976,0.089942,0.079519,1.467569,353.439819,-176.748566,1133.608765,0.368947,-0.289875,-1.637952,-1236.172607,0.377656,1355.475952,0.002097,0.022314,1.529921,426.660583,-290.357605,1385.660767,0.199634,0.137749,-1.379960,-1221.267334,-215.834137,1349.842651,0.080550,0.131430,1.610282,425.873413,-102.071472,1393.589966,-0.066940,-0.263978,0.235425,-788.241882,-253.350174,1505.361450,0.063524,1.589996,2.736770,184.159424,13.497573,1460.582886
936,0,-0.002198,0.055103,-1.527658,-1177.905518,-95.931854,1143.852051,0.077784,0.067011,1.458255,353.900787,-176.032135,1133.670898,0.357687,-0.285580,-1.642223,-1235.447266,0.112893,1355.616821,0.002347,0.023040,1.526024,426.547821,-290.145203,1385.664307,0.193585,0.139204,-1.379204,-1220.713989,-215.945511,1349.939941,0.055377,0.121917,1.591506,426.628143,-101.927338,1393.750854,-0.058765,-0.288882,0.247402,-797.676392,-254.163986,1506.481567,0.034327,1.585797,2.728324,173.893951,13.539494,1460.913940
937,0,-0.014907,0.053542,-1.524409,-1177.965210,-95.992432,1143.541016,0.075007,0.066459,1.450785,354.152679,-175.401947,1133.766724,0.318938,-0.283412,-1.643501,-1234.364868,-0.134840,1356.005249,0.003842,0.024126,1.523545,426.426208,-289.955505,1385.703125,0.215530,0.120185,-1.390725,-1220.775391,-216.456955,1349.432861,0.086727,0.127542,1.596824,427.459778,-101.754868,1393.913086,-0.039115,-0.296542,0.321527,-807.174988,-253.713547,1507.586548,-0.001958,1.567092,2.729398,163.545959,13.306820,1461.172852
938,0,-0.001475,0.057225,-1.529894,-1177.848145,-95.649902,1143.677734,0.073879,0.068683,1.442582,354.360596,-174.704193,1133.907593,0.313010,-0.266816,-1.684934,-1234.661011,-0.745712,1355.353638,0.005596,0.024933,1.522241,426.317505,-289.765167,1385.725586,0.209112,0.146963,-1.400001,-1221.135864,-217.060379,1348.582031,0.063275,0.119924,1.581160,428.309906,-101.541382,1393.973389,-0.031891,-0.319357,0.338748,-817.368713,-254.866577,1508.429932,-0.018944,1.551697,2.718316,153.301025,13.155518,1461.327026
939,0,-0.001806,0.059226,-1.532614,-1177.831421,-95.508675,1143.587769,0.075747,0.071426,1.436844,354.524292,-174.015579,1134.078491,0.358825,-0.279714,-1.654185,-1233.050049,-1.042889,1355.795288,0.006447,0.025930,1.520331,426.203522,-289.590027,1385.757935,0.206121,0.154792,-1.406750,-1221.628418,-217.648254,1347.896362,0.061072,0.120125,1.574362,428.995148,-101.341728,1394.078003,-0.018644,-0.322395,0.383966,-828.010620,-256.414978,1509.324219,-0.039137,1.524471,2.713763,143.146942,12.821485,1461.612305
940,0,-0.000960,0.060660,-1.535395,-1177.814209,-95.362984,1143.523682,0.077115,0.066529,1.436594,354.885406,-173.343994,1134.133545,0.316062,-0.278246,-1.648624,-1231.941650,-1.253908,1356.317505,0.006202,0.026493,1.517701,426.090179,-289.414703,1385.782349,0.201085,0.172003,-1.411163,-1221.791504,-218.124527,1347.289185,0.114125,0.140272,1.596251,429.649261,-101.074890,1393.929199,-0.048757,-0.329675,0.381707,-839.182739,-258.773590,1509.922119,-0.064834,1.497744,2.703548,132.983978,12.566823,1462.124634
941,0,0.000823,0.061892,-1.540520,-1177.777832,-95.223427,1143.452881,0.079385,0.083674,1.426570,355.076843,-172.584641,1134.074097,0.358822,-0.274159,-1.660029,-1231.683960,-1.711724,1355.885498,0.006932,0.027225,1.512086,425.910339,-289.229095,1385.792358,0.204614,0.177374,-1.412977,-1221.705811,-218.523483,1346.690552,0.085400,0.132761,1.581231,430.302765,-100.937500,1393.983154,-0.040716,-0.365045,0.419091,-850.316895,-261.325378,1510.325806,-0.065235,1.452325,2.702555,123.443909,12.085803,1462.346924
942,0,0.002811,0.063074,-1.542811,-1177.735718,-95.056381,1143.385498,0.086239,0.080898,1.425849,355.219910,-172.058029,1134.259277,0.324182,-0.274751,-1.660248,-1230.356079,-1.953030,1356.336426,0.006229,0.026897,1.505676,425.755188,-289.022675,1385.795776,0.205434,0.179512,-1.417090,-1221.665405,-218.906860,1346.063599,0.088582,0.125083,1.579350,430.814606,-100.891563,1394.266235,-0.037318,-0.378552,0.439058,-861.466919,-263.330475,1510.941772,-0.044461,1.380633,2.691086,113.882217,11.385717,1462.692139
943,0,0.005234,0.063447,-1.546063,-1177.687500,-94.888153,1143.304199,0.074451,0.070530,1.417295,355.646301,-171.348129,1134.059204,0.353669,-0.261167,-1.678681,-1229.710205,-2.528677,1356.085571,0.008714,0.018670,1.499842,425.459625,-288.963104,1386.017700,0.206743,0.205226,-1.439221,-1221.767456,-219.352875,1345.318481,0.108997,0.128217,1.586812,431.369690,-100.800766,1394.401489,0.032118,-0.376657,0.508164,-873.038574,-263.852936,1510.470093,-0.036520,1.329441,2.684345,104.963509,10.913126,1462.908936
944,0,0.006916,0.063397,-1.549328,-1177.652832,-94.700172,1143.203125,0.085538,0.071426,1.416904,355.707550,-170.777802,1134.343872,0.313047,-0.259221,-1.680983,-1228.534302,-2.768449,1356.462158,0.012202,0.020610,1.496911,425.228607,-288.758575,1386.002686,0.189823,0.190057,-1.433877,-1221.647339,-219.782852,1345.016479,0.096424,0.125064,1.571315,432.052032,-100.696457,1394.421753,0.021725,-0.386268,0.536818,-885.034851,-266.152405,1511.125000,-0.026650,1.283980,2.671141,95.814423,10.507753,1463.314331
945,0,0.011731,0.055251,-1.527780,-1177.764282,-94.366402,1143.260864,0.071485,0.063389,1.405527,356.005035,-170.128723,1134.435425,0.315270,-0.254952,-1.685069,-1227.709351,-3.136834,1356.462769,0.013044,0.020631,1.495339,425.085419,-288.603210,1385.968994,0.183064,0.200800,-1.419425,-1221.161255,-220.247635,1344.320557,0.072848,0.119364,1.554313,432.637054,-100.537064,1394.491699,0.022132,-0.403103,0.560528,-897.212708,-268.369354,1511.401245,-0.013706,1.235299,2.668600,87.335159,10.136660,1463.224976
946,0,0.013811,0.052239,-1.525131,-1177.777100,-94.168365,1143.143433,0.066388,0.060314,1.397402,356.158569,-169.663925,1134.609619,0.311498,-0.251778,-1.688135,-1226.909058,-3.717751,1356.417358,0.014586,0.020914,1.495734,424.957458,-288.483643,1385.943848,0.215701,0.203519,-1.464001,-1222.433472,-220.625839,1342.836304,0.114307,0.128145,1.573033,433.118713,-100.447556,1394.708496,0.043489,-0.415010,0.593074,-909.525879,-270.233765,1511.203247,0.004057,1.174048,2.680065,79.342049,9.616840,1462.506836
947,0,0.013737,0.054569,-1.534290,-1177.669922,-93.828674,1143.140259,0.041511,0.058028,1.383467,356.531342,-169.250183,1134.430420,0.391828,-0.251520,-1.715039,-1225.479126,-4.023498,1356.620972,0.029631,0.028014,1.524813,424.588531,-288.490387,1386.100952,0.218514,0.228722,-1.479609,-1222.591187,-221.221268,1341.905518,0.104375,0.125593,1.563974,433.623138,-100.325638,1394.720825,0.030386,-0.435546,0.607237,-922.106323,-273.003876,1511.495972,-0.003280,1.152056,2.668337,70.613266,9.731841,1461.915771
948,0,0.010155,0.061240,-1.561017,-1177.464111,-93.627968,1142.870605,0.043018,0.056890,1.380046,356.668549,-168.747910,1134.463623,0.316211,-0.236868,-1.720147,-1224.200439,-4.369503,1356.591309,0.037034,0.033837,1.528242,424.301270,-288.338531,1386.312866,0.204376,0.277650,-1.487936,-1222.689453,-221.781281,1340.907104,0.113284,0.132654,1.564449,434.098877,-100.232994,1394.696411,0.035685,-0.451440,0.632665,-934.716553,-275.420319,1511.384033,-0.011770,1.120921,2.655639,61.952702,10.054960,1461.011353
949,0,0.010192,0.060953,-1.561713,-1177.426636,-93.257736,1142.818848,0.044718,0.051216,1.369632,356.680573,-168.033279,1134.218262,0.317216,-0.231846,-1.722805,-1223.411499,-5.011864,1356.434204,0.037296,0.032463,1.526548,424.186005,-288.244324,1386.292480,0.221531,0.245742,-1.497869,-1222.929443,-222.611664,1339.951294,0.137586,0.136617,1.572563,434.475525,-100.123444,1394.765747,0.022051,-0.547685,0.573356,-946.857178,-276.489166,1511.355469,-0.041804,1.116967,2.642457,53.392769,10.635396,1459.882202
950,0,0.011571,0.060985,-1.564021,-1177.421021,-92.861641,1142.781494,0.051901,0.048438,1.374235,356.777069,-167.620804,1134.504761,0.357160,-0.228150,-1.733305,-1222.407959,-5.792227,1355.855225,0.037066,0.031142,1.522163,424.046112,-288.137573,1386.279785,0.214510,0.262144,-1.499402,-1223.092407,-223.285004,1338.963989,0.120414,0.130097,1.559034,434.965729,-100.180466,1395.005493,0.030233,-0.575517,0.590140,-959.767456,-279.179230,1510.818115,-0.061262,1.093484,2.630580,44.751808,11.168985,1458.202271
951,0,0.012649,0.061907,-1.565881,-1177.433960,-92.478455,1142.721191,0.051948,0.048337,1.371416,356.826996,-167.224899,1134.643066,0.332607,-0.218207,-1.740712,-1221.497192,-6.481277,1355.927734,0.033535,0.024860,1.498471,424.023102,-287.875671,1386.319458,0.215879,0.265470,-1.505669,-1223.003784,-224.015091,1338.219116,0.115240,0.126845,1.553854,435.353638,-100.091316,1395.133057,0.034850,-0.598397,0.608344,-972.684570,-281.864929,1510.048462,-0.109686,1.053989,2.630525,36.590210,12.119733,1456.747681
952,0,0.030780,0.062106,-1.619572,-1176.904907,-92.196205,1142.523560,0.052728,0.048305,1.369214,356.902679,-166.700256,1134.571899,0.326303,-0.215325,-1.741262,-1220.802734,-6.972826,1355.649292,0.061721,0.057752,1.531295,422.868988,-287.374451,1387.222290,0.226317,0.268548,-1.516020,-1222.938843,-224.496582,1337.382690,0.137230,0.114345,1.569042,435.485352,-100.240639,1395.805908,0.037624,-0.621146,0.621690,-985.598389,-284.621704,1508.876709,-0.125104,1.032549,2.611343,28.741480,12.933229,1454.600830
953,0,0.032233,0.064183,-1.623319,-1176.888916,-91.835526,1142.464722,0.047590,0.052517,1.369212,357.008453,-166.215378,1134.651855,0.322340,-0.201199,-1.800354,-1219.354248,-7.260414,1355.719727,0.062739,0.060349,1.522480,422.703766,-287.551331,1386.830811,0.227914,0.281058,-1.512829,-1222.747314,-225.116699,1336.811157,0.126128,0.108395,1.557449,435.916595,-100.235146,1395.974243,0.025193,-0.638935,0.634947,-998.310303,-287.236694,1507.361572,-0.147228,1.004819,2.596967,21.085752,13.833779,1452.357788
954,0,0.032851,0.065227,-1.625989,-1176.898804,-91.470978,1142.370728,0.044633,0.054761,1.364683,356.943115,-165.848358,1134.720459,0.311547,-0.204817,-1.746271,-1219.140869,-7.773151,1355.102173,0.061184,0.061589,1.529020,422.656433,-287.499512,1386.974609,0.224042,0.283537,-1.518370,-1222.552002,-225.520615,1336.271606,0.137439,0.123918,1.554280,436.384430,-100.250916,1396.067383,0.026902,-0.663441,0.648121,-1010.880371,-289.933960,1505.611084,-0.183904,0.988364,2.580890,14.001630,14.762383,1449.650146
955,0,0.032717,0.064689,-1.627540,-1176.913696,-91.121811,1142.234863,0.062549,0.060650,1.360752,356.969879,-165.065216,1135.241089,0.309227,-0.207413,-1.748882,-1218.472168,-8.079323,1355.121338,0.077830,0.071398,1.534881,422.176910,-287.340485,1387.348755,0.219201,0.289396,-1.520951,-1222.292725,-225.947113,1335.705688,0.138460,0.122998,1.552785,436.566620,-100.332916,1396.264282,0.030325,-0.686646,0.659258,-1023.103455,-292.548157,1503.626221,-0.200561,0.954410,2.566083,7.898899,16.035402,1446.993530
956,0,0.038935,0.018091,-1.523968,-1177.665771,-90.764877,1141.970581,0.062107,0.058079,1.356082,356.851929,-164.808670,1135.200562,0.290336,-0.191615,-1.765795,-1217.903442,-8.446440,1354.671631,0.079126,0.069693,1.530296,422.087402,-287.443726,1387.310791,0.206199,0.288896,-1.504455,-1222.058838,-225.849396,1334.963257,0.129026,0.120500,1.547784,436.670258,-100.408363,1396.349365,0.035233,-0.706447,0.671355,-1034.934082,-295.044037,1501.380981,-0.231433,0.964186,2.536300,2.241825,17.200985,1444.479126
957,0,0.041811,0.018037,-1.524451,-1177.649902,-90.327347,1141.881714,0.057925,0.066927,1.342931,356.457367,-164.541733,1135.283447,0.288288,-0.195673,-1.738622,-1217.774170,-8.712609,1354.424194,0.066573,0.058812,1.526550,422.421906,-287.734650,1387.012817,0.206833,0.295523,-1.500271,-1221.678467,-225.793182,1334.571777,0.124416,0.119750,1.543755,436.739227,-100.574287,1396.471680,0.039027,-0.726997,0.685495,-1046.344482,-297.351013,1499.010254,-0.237745,0.938030,2.529953,-2.592983,18.126093,1441.852051
958,0,0.040147,0.056219,-1.613264,-1176.637451,-89.839417,1141.828735,0.059613,0.067204,1.341643,356.391144,-164.304260,1135.319580,0.275537,-0.192394,-1.731594,-1217.251221,-8.786817,1354.206299,0.053894,0.047732,1.489306,422.622437,-288.112732,1386.620117,0.208874,0.300791,-1.493817,-1221.180420,-225.457321,1333.930908,0.114718,0.116843,1.534835,436.816071,-100.978027,1396.748901,0.041118,-0.742238,0.699233,-1057.396118,-299.583252,1496.537598,-0.235886,0.910026,2.511272,-6.686647,19.251932,1439.462036
959,0,0.039274,0.055640,-1.609801,-1176.722168,-89.457947,1141.699585,0.062107,0.068142,1.340886,356.270477,-164.097794,1135.386963,0.297890,-0.187220,-1.760970,-1217.660645,-9.131798,1353.534546,0.054882,0.043008,1.503539,422.821411,-288.358887,1386.521606,0.209323,0.324132,-1.491326,-1220.766479,-225.755188,1333.384033,0.129190,0.125155,1.540505,436.799164,-101.203094,1396.666138,0.040904,-0.759306,0.708877,-1068.021118,-301.575317,1494.035156,-0.229526,0.870126,2.501869,-10.069852,20.295341,1437.357178
960,0,0.027893,0.068182,-1.600220,-1176.969727,-89.018341,1141.664795,0.063081,0.056555,1.352579,356.626373,-163.992584,1135.344849,0.270258,-0.186115,-1.755632,-1216.887451,-9.102168,1353.437378,0.056836,0.042496,1.504116,422.800934,-288.728119,1386.444946,0.214302,0.322545,-1.507100,-1220.569580,-225.382202,1332.888672,0.106905,0.120308,1.529475,436.672729,-101.622002,1396.811157,0.037393,-0.774438,0.716646,-1078.352051,-303.456848,1491.701538,-0.252704,0.864733,2.494020,-12.989299,20.900906,1435.145386
961,0,0.028476,0.065518,-1.598693,-1176.959229,-88.704315,1141.472412,0.059780,0.063364,1.340567,356.137268,-164.007065,1135.293457,0.274080,-0.192786,-1.758557,-1216.510986,-9.076789,1353.232666,0.058208,0.041220,1.506845,422.825409,-289.089294,1386.314453,0.192019,0.315149,-1.499458,-1219.980347,-225.280426,1332.797974,0.114546,0.115650,1.533127,436.452881,-102.152596,1397.125244,0.038328,-0.783015,0.728223,-1088.136353,-305.009338,1489.260742,-0.270773,0.845613,2.488370,-15.320595,21.609900,1433.101196
962,0,0.026863,0.077728,-1.626003,-1176.949219,-88.384865,1141.252319,0.063846,0.051492,1.346132,356.086884,-164.037216,1135.182251,0.284789,-0.179062,-1.768798,-1216.194946,-9.182812,1352.599731,0.064150,0.049044,1.513735,422.693817,-289.505585,1386.143311,0.191597,0.318471,-1.505224,-1219.645142,-225.392258,1332.456177,0.113926,0.115427,1.534171,436.198395,-102.546593,1397.248413,0.027090,-0.800706,0.729398,-1097.697510,-306.486908,1487.419312,-0.266320,0.813615,2.485904,-17.172083,22.475739,1431.476196
963,0,0.016350,0.031829,-1.470217,-1177.550171,-88.126465,1140.946899,0.057630,0.041107,1.344244,356.140320,-163.948074,1135.244141,0.279661,-0.180789,-1.738284,-1216.238525,-9.216943,1352.079102,0.032061,0.010314,1.479262,423.665405,-290.109619,1385.110107,0.179865,0.326339,-1.483375,-1219.068604,-225.215179,1331.981323,0.118387,0.116219,1.536267,435.893707,-102.952080,1397.484497,0.018354,-0.811985,0.731204,-1106.793823,-307.837982,1485.611694,-0.303607,0.815242,2.480990,-18.323677,23.180277,1429.920776
964,0,-0.020012,0.109921,-1.563766,-1176.419922,-87.750786,1141.022949,0.066225,0.061898,1.340100,355.769104,-163.843079,1135.380615,0.277875,-0.169815,-1.771986,-1215.264282,-9.116862,1352.130737,0.038817,0.013390,1.487499,423.531921,-290.358459,1385.215088,0.174347,0.339739,-1.476930,-1218.919067,-225.009842,1331.250122,0.097890,0.109590,1.526983,435.578094,-103.288109,1397.595337,0.008900,-0.824749,0.730365,-1115.298096,-309.058289,1483.932251,-0.288670,0.779794,2.478663,-19.072023,24.259302,1428.723755
965,0,-0.024439,0.111133,-1.565059,-1176.343140,-87.430183,1140.871216,0.055939,0.044075,1.348255,356.117798,-164.194199,1134.978882,0.273352,-0.165289,-1.773696,-1214.847534,-9.131573,1351.995483,0.031534,0.007240,1.481585,423.668030,-290.724457,1384.820068,0.167582,0.364906,-1.489963,-1218.566040,-224.870804,1330.848755,0.094366,0.108023,1.525842,435.248718,-103.517097,1397.624634,0.006083,-0.837039,0.728122,-1123.227661,-310.070831,1482.415405,-0.296639,0.782751,2.476890,-19.161423,25.077103,1427.616577
966,0,-0.026977,0.114976,-1.569706,-1176.271240,-87.186760,1140.771484,0.056867,0.042307,1.350804,356.089966,-164.268860,1134.972900,0.271551,-0.162067,-1.776972,-1214.464844,-9.169599,1351.906982,0.039704,0.010099,1.492957,423.543610,-290.922729,1384.934692,0.151186,0.357909,-1.466945,-1219.051270,-225.092377,1330.370728,0.091710,0.104984,1.528306,434.891937,-103.718674,1397.642700,0.001923,-0.850294,0.724267,-1130.493896,-311.024597,1481.154663,-0.300998,0.787332,2.479993,-18.561527,25.923716,1426.687744
967,0,-0.027655,0.125365,-1.584676,-1176.233154,-86.917343,1140.630493,0.057966,0.044347,1.353125,355.950806,-164.429291,1134.938721,0.271018,-0.159272,-1.780174,-1214.142090,-9.215104,1351.839722,0.040712,0.009446,1.494930,423.462494,-291.170074,1384.794922,0.193878,0.297233,-1.486461,-1216.492065,-225.005890,1330.545532,0.152890,0.122597,1.563126,434.497040,-103.728874,1397.483887,-0.000762,-0.863063,0.722338,-1137.030396,-311.811218,1480.098267,-0.316969,0.815513,2.475686,-17.722061,26.570566,1426.077759
968,0,-0.032697,0.126690,-1.579727,-1176.038818,-86.742752,1140.679443,0.056262,0.048881,1.354257,355.643646,-164.914169,1135.091064,0.271997,-0.155885,-1.783026,-1213.804688,-9.283432,1351.824097,0.043221,0.012871,1.495733,423.215851,-291.421722,1384.653931,0.189698,0.336138,-1.502660,-1216.896484,-225.004089,1329.914429,0.142502,0.119230,1.560380,434.161133,-103.826653,1397.362793,-0.002175,-0.873520,0.723472,-1142.872559,-312.559692,1479.421875,-0.316893,0.829316,2.479161,-16.219290,27.231365,1425.721680
969,0,-0.033414,0.132741,-1.583355,-1176.140869,-86.470917,1140.439697,0.055471,0.050487,1.353379,355.313721,-165.177170,1135.060303,0.275631,-0.154069,-1.784198,-1213.483765,-9.366256,1351.864258,0.048153,0.013555,1.494599,422.918152,-291.535004,1384.613159,0.176723,0.374732,-1.511449,-1217.165894,-225.064087,1329.438843,0.117272,0.106021,1.547154,433.878723,-104.194717,1397.640625,-0.001545,-0.884894,0.725592,-1147.783813,-313.130951,1478.955444,-0.304318,0.872044,2.478272,-14.739204,27.291325,1425.218994
970,0,-0.039546,0.128556,-1.563797,-1175.814331,-86.364067,1140.548828,0.066578,0.053890,1.361416,355.088043,-165.186661,1135.260986,0.278029,-0.152994,-1.783696,-1213.173462,-9.467417,1351.929199,0.056636,0.034737,1.517159,422.277954,-291.469727,1384.922607,0.194086,0.364533,-1.517951,-1217.286865,-225.013702,1328.951538,0.107321,0.102422,1.543914,433.580658,-104.153000,1397.399414,0.004864,-0.895055,0.729688,-1151.838013,-313.648804,1478.882935,-0.308536,0.891581,2.475049,-12.059870,27.969091,1425.299683
971,0,-0.042121,0.128780,-1.555552,-1175.689819,-86.208923,1140.478882,0.066997,0.054163,1.364164,354.828918,-165.462799,1135.186157,0.279834,-0.152695,-1.780962,-1212.907837,-9.574159,1352.024658,0.062857,0.038428,1.505666,421.798553,-291.476227,1384.832153,0.178072,0.379408,-1.500041,-1216.108154,-225.081802,1329.132446,0.100836,0.100333,1.543277,433.206390,-104.144257,1397.319702,0.008470,-0.903959,0.738364,-1154.893799,-314.045044,1479.023193,-0.295226,0.892551,2.484780,-9.577566,28.172539,1425.638184
972,0,-0.031099,0.119949,-1.580654,-1175.847412,-86.000343,1140.445923,0.061653,0.051352,1.361699,354.494873,-166.068527,1134.776001,0.279791,-0.151908,-1.779787,-1212.686279,-9.689079,1352.122070,0.055304,0.031453,1.515606,422.066589,-291.672180,1384.463745,0.178200,0.378082,-1.502433,-1216.222412,-225.207199,1328.969849,0.099004,0.098940,1.543008,432.910400,-104.148804,1397.248169,0.018848,-0.912868,0.746097,-1156.959717,-314.301239,1479.509399,-0.287319,0.899479,2.486765,-6.788321,28.310352,1426.106812
973,0,-0.011029,0.114133,-1.627324,-1176.061401,-85.821472,1140.480591,0.060032,0.049142,1.366773,354.428345,-166.352921,1134.680420,0.280570,-0.151443,-1.778571,-1212.488770,-9.790697,1352.246582,0.039760,0.018384,1.497203,422.419922,-291.600250,1384.223389,0.178262,0.379688,-1.504854,-1216.274536,-225.310287,1328.898193,0.125420,0.104921,1.556617,432.556396,-104.196129,1397.280640,0.024874,-0.914667,0.760517,-1158.079956,-314.451996,1480.322998,-0.290452,0.922508,2.496284,-3.423975,28.311207,1426.707397
974,0,-0.009113,0.114334,-1.628746,-1176.210083,-85.867500,1140.406250,0.057337,0.046333,1.366631,354.107056,-166.818802,1134.641846,0.281800,-0.151700,-1.776911,-1212.361694,-9.847769,1352.364746,0.038793,0.016172,1.495622,422.294922,-291.608490,1384.165649,0.178147,0.378679,-1.504963,-1216.352051,-225.351776,1328.866455,0.105244,0.099952,1.548316,432.203369,-104.123116,1397.093994,0.033332,-0.918254,0.772625,-1158.299683,-314.361694,1481.348999,-0.280754,0.926331,2.503829,0.116298,28.184896,1427.513550
975,0,-0.008330,0.112668,-1.625795,-1176.102417,-85.833588,1140.375610,0.059679,0.054380,1.373844,354.088470,-166.979614,1134.618774,0.284033,-0.151969,-1.775968,-1212.324219,-9.866857,1352.460205,0.038658,0.014396,1.493869,422.145447,-291.622437,1384.085815,0.179288,0.378247,-1.505341,-1216.390991,-225.363739,1328.897461,0.092156,0.096759,1.543685,431.804871,-104.132034,1397.004639,0.042238,-0.920779,0.784989,-1157.703125,-314.170746,1482.682373,-0.275117,0.947150,2.513638,4.096591,27.937357,1428.466431
976,0,-0.007626,0.112139,-1.622442,-1175.964233,-85.820427,1140.371582,0.060332,0.046227,1.365508,353.554382,-167.154953,1134.343872,0.283468,-0.153284,-1.775891,-1212.338501,-9.830820,1352.559814,0.036937,0.013809,1.495319,422.025208,-291.657898,1384.060547,0.181601,0.376533,-1.506207,-1216.396851,-225.302094,1328.992188,0.135945,0.093260,1.568233,431.250641,-104.331520,1397.269043,0.046922,-0.913788,0.797899,-1156.242554,-313.800446,1483.980347,-0.280658,0.946300,2.533794,8.559690,27.324465,1429.366211
977,0,-0.015788,0.103752,-1.537174,-1175.203369,-85.934914,1139.978516,0.057740,0.058137,1.363647,353.167236,-167.379547,1134.596924,0.284564,-0.155009,-1.774692,-1212.399780,-9.727108,1352.673950,0.036870,0.012933,1.495483,421.884705,-291.679230,1384.005981,0.183783,0.374868,-1.505643,-1216.380493,-225.194397,1329.147705,0.112913,0.093651,1.556859,430.878113,-104.283089,1397.041504,0.048649,-0.925443,0.796608,-1154.283081,-313.408142,1485.908691,-0.274950,0.963030,2.550036,13.409697,26.847010,1430.481934
978,0,-0.011327,0.106259,-1.584299,-1174.980957,-85.828873,1140.180298,0.058304,0.058408,1.366557,352.955872,-167.650238,1134.605347,0.288121,-0.157167,-1.773554,-1212.539673,-9.573164,1352.781494,0.049450,0.022725,1.529219,421.435272,-291.849548,1384.177246,0.183592,0.372265,-1.503997,-1216.324829,-225.033508,1329.414063,0.111277,0.111795,1.558285,430.548218,-104.148521,1396.631714,0.048701,-0.926816,0.795722,-1151.543579,-312.821381,1487.742676,-0.280488,0.998844,2.558165,18.455143,26.537815,1431.929199
979,0,-0.006071,0.112809,-1.623526,-1175.423462,-85.815285,1140.474976,0.060885,0.048886,1.379611,353.226837,-168.030228,1134.304932,0.290505,-0.159421,-1.771875,-1212.726685,-9.357055,1352.898438,0.048362,0.021397,1.528588,421.291779,-291.864227,1384.124023,0.194629,0.360254,-1.508999,-1216.816528,-224.861420,1329.524780,0.137328,0.119215,1.573178,430.059540,-104.147644,1396.547974,0.049507,-0.923694,0.794369,-1147.981323,-312.066223,1489.585327,-0.255241,1.010157,2.570637,23.885300,26.011990,1433.502563
980,0,-0.013802,0.054771,-1.424404,-1175.198364,-85.983925,1140.093994,0.062223,0.056588,1.382429,353.092163,-168.247726,1133.939087,0.293650,-0.162256,-1.771849,-1212.999634,-9.084334,1353.023071,0.046462,0.020788,1.530381,421.188721,-291.887299,1384.107422,0.198889,0.359952,-1.504879,-1216.327271,-224.523865,1329.916138,0.127037,0.116656,1.572023,429.543884,-104.121094,1396.456055,0.046656,-0.931065,0.783645,-1143.819580,-311.234406,1491.854004,-0.245835,1.029307,2.580725,29.643763,25.363705,1435.074219
981,0,-0.013857,0.056682,-1.427844,-1174.991333,-85.990669,1140.167358,0.052175,0.066055,1.385280,352.910797,-168.549347,1133.710327,0.295456,-0.162412,-1.771467,-1213.325439,-8.786510,1353.120361,0.045554,0.020645,1.531396,421.049347,-291.908447,1384.103394,0.184467,0.343553,-1.487138,-1216.291382,-223.918503,1330.234253,0.125439,0.108938,1.572267,428.965668,-104.230904,1396.616943,0.043654,-0.930824,0.773561,-1138.809570,-310.126862,1494.065063,-0.258540,1.044789,2.600640,35.638153,24.476665,1436.640625
982,0,-0.019841,0.111115,-1.556763,-1173.861450,-85.930923,1140.451050,0.050904,0.071450,1.390743,352.983765,-168.907059,1133.786865,0.296068,-0.161105,-1.770825,-1213.725830,-8.478176,1353.217651,0.047938,0.022247,1.538995,420.873077,-291.962738,1384.147827,0.211255,0.318265,-1.501706,-1215.410522,-224.040833,1330.827515,0.110445,0.105686,1.565237,428.529724,-104.247971,1396.512695,0.039461,-0.926004,0.763557,-1133.024780,-308.844574,1496.472656,-0.209586,1.054045,2.606858,42.285919,23.923622,1438.668457
