x,y,z
173.44360161479574,-22.819860923875126,-86.99214142503956
163.90710879624294,-22.42274830043118,-101.08888259343166
154.01175405563293,-21.928156098489353,-114.14093360097263
143.543160479253,-20.93018910844387,-126.63658099307122
132.45053565882728,-19.721182758320765,-138.41006496830187
120.87977561998252,-18.17444556178191,-149.11183495192245
109.08834955330701,-16.461220819459868,-159.1799613931678
96.51681782884316,-14.77388929987626,-168.66191753913586
83.50714484325061,-12.995426079303456,-177.03504998500466
70.29718133778249,-10.884576505557106,-184.41931043876411
56.80128510070085,-8.722793937069468,-190.9921396826062
43.36853527692762,-6.527652062481593,-196.62100403945988
29.875422948788582,-4.010702385139098,-201.27993183217677
15.922416293393184,-1.560405242277966,-204.8843562606089
2.0118121726987397,1.1679913768782626,-207.33073266453948
-11.899340011337557,3.6018478834096186,-208.9608705321491
-25.995085715775815,6.3978496099261974,-209.54749162997064
-39.37504588957563,8.8794646189981,-209.55019578208476
-52.53749452199085,11.489742769639747,-209.03599948629744
-65.49540697156976,13.806234183112338,-207.46983759339832
-77.0412225060746,15.450920811551896,-205.72375891171646
-88.24534879883271,17.55053224349183,-203.72063211667523
-98.68677867395729,19.46009909454358,-201.62870712857807
-107.9298960858851,21.64150327643688,-198.66597423645044
-115.96295474348656,22.32457440868825,-196.63775343891734
-122.91441113217748,23.086263133895386,-194.46255546221892
-129.08701337380566,23.76029137464127,-192.5250112164406
-134.23654652373773,24.188595420274282,-190.69263494469578
-138.24642256098724,24.338981012311592,-189.37509318046727
-141.30970967385196,24.38170932444291,-188.30346392761703
-143.31149544098025,24.279666852147898,-187.6991507416974
-144.33362600224345,23.927776329225935,-187.47455081708586
-144.3722779696791,23.429169705830645,-187.57987659852006
-143.5253644562323,22.816892047301394,-188.0387834639114
-141.72768158992108,22.006207644644633,-188.82242523018522
-138.71769462227064,20.91351972357029,-190.0680551958219
-135.17898440926928,19.813451083794348,-191.2235843794083
-131.11230401883518,19.205257097836466,-192.54076544274517
-125.96278729058261,17.77042831223207,-194.3453839143267
-120.12381123043234,16.404271381577246,-196.19726082881402
-113.39995538731793,14.245275207909003,-198.27694582358026
-106.25110799659262,12.514994235263316,-199.8751891566401
-98.70295002349945,10.908085509417901,-201.57337236256626
-90.42447892047772,9.503660260841116,-203.095889018879
-81.37159075903557,7.717221267763193,-204.43977109410025
-72.16960291970673,5.6453545722102945,-205.77735458734014
-62.43348199961548,4.442877448685749,-206.91623191400845
-52.00224779326848,2.616101255231115,-208.0169687073285
-41.30341097481838,0.9950945204268464,-208.50897886914663
-30.106525317022857,-0.07906880385564818,-208.34554323274756
-18.555261476918247,-1.5165183758557532,-208.38072428829446
-6.599938124751844,-2.888280228837516,-207.69638360291128
5.807352712188731,-4.172639237005114,-207.02471344499304
18.2639005882788,-5.290350230885224,-205.5286498343221
30.87813249238303,-6.366362212561512,-203.1721513849916
43.59944439734488,-7.390073481010177,-200.3447890261234
56.39784035530084,-8.556364910957655,-196.6579358080253
69.04852658025408,-9.643784711526791,-191.6919793108043
81.72820923311849,-10.548659506819035,-186.48564194682808
94.38999585644626,-11.493849105024424,-180.39807932653434
106.862412455889,-12.186436167006377,-173.22489538841182
119.4361907507,-12.776439024303045,-165.3414575121392
131.18476542481562,-13.439194565758385,-156.7600073214819
143.17010060692746,-13.74781304232863,-147.14212211672088
155.02924664240766,-14.03745882572889,-136.72668006716663
166.07916542594285,-14.119754004153492,-125.65138973011926
176.7327291533254,-14.144736964518756,-114.28788992245472
186.82317368105225,-14.062714313114384,-102.03955625485992
196.12265015999753,-13.346004800503124,-88.79775963248335
205.5810328886148,-12.835353294082665,-75.25826650783824
