time,x,y,z
0.0,1.0,1.0,1.0
0.01,0.9801524277039659,1.0114091004707513,0.9583466440285883
0.02,0.9605998509457658,1.0226381946059313,0.9183493011882999
0.03,0.9413278364939601,1.0336898773777052,0.8799527980386939
0.04,0.9223224265487193,1.044566618275274,0.8431029464041804
0.05,0.9035701387418236,1.0552707613048737,0.807746543374021
0.06,0.8850579661366627,1.0658045249897763,0.7738313713023288
0.07,0.8667713910697046,1.0761703958503352,0.7412975452784613
0.08,0.8486940567834451,1.086371188735942,0.7100759014020983
0.09,0.8308166030854703,1.0964083103176472,0.6801268784092922
0.1,0.8131301736367488,1.106283058984572,0.6514126642285047
0.11,0.795626021626008,1.1159967032750902,0.6238954883334881
0.12,0.7782955097697344,1.1255504818768267,0.5975376217432845
0.13,0.7611301103121733,1.1349456036266585,0.5723013770222264
0.14,0.7441214050253289,1.1441832475107145,0.5481491082799368
0.15,0.7272610852089647,1.1532645626643752,0.5250432111713284
0.16,0.7105409516906028,1.1621906683722725,0.5029461228966045
0.17,0.6939529148255245,1.1709626540682905,0.48182032220125853
0.18,0.6774889944967698,1.1795815793355648,0.46162832937607423
0.19,0.6611413201151378,1.1880484739064834,0.4423327062571255
0.2,0.6449021306191864,1.1963643376626851,0.42389605622577625
0.21,0.628763774475233,1.204530140635061,0.40628102420868095
0.22,0.6127187096773531,1.2125468230037542,0.3894502966777841
0.23,0.5967595037473818,1.2204152950981588,0.3733666016503207
0.24,0.5808788337349129,1.2281364373969212,0.35799270868881555
0.25,0.5650694862172991,1.23571110052794,0.343291428901084
0.26,0.5493243572996523,1.2431401052683644,0.3292256149402313
0.27,0.5336364526148432,1.2504242425445962,0.3157581610046534
0.28,0.5180016796974973,1.2575637840485083,0.3028642331479466
0.29,0.5024188381516933,1.2645584885566863,0.2905329651725859
0.3,0.48688505802871745,1.271408411808458,0.27874685624478857
0.31,0.4713975050460996,1.278113609642957,0.26748837105841955
0.32,0.4559533819282063,1.2846741377643125,0.2567399454574262
0.33,0.44054992840624085,1.2910900517416501,0.2464839864358383
0.34,0.4251844212182438,1.2973614070090929,0.23670287213776792
0.35000000000000003,0.40985417410909214,1.3034882588657593,0.22737895185740964
0.36,0.39455653783050015,1.3094706624757642,0.21849454603904037
0.37,0.3792889001410186,1.31530867286822,0.2100319462770193
0.38,0.36404868580603555,1.3210023449372343,0.20197341531578805
0.39,0.3488333565977756,1.326551733441912,0.19430118704987082
0.4,0.3336404112953004,1.3319568930063541,0.18699746652387397
0.41000000000000003,0.3184673856845086,1.3372178781196582,0.18004442993248632
0.42,0.3033118525581356,1.3423347431359178,0.1734242246204791
0.43,0.2881714217157535,1.3473075422742238,0.16711896908270585
0.44,0.2730437399637717,1.3521363296186628,0.16111075296410257
0.45,0.2579264911154361,1.3568211591183181,0.15538163705968758
0.46,0.24281739599082974,1.3613620845872694,0.14991365331456175
0.47000000000000003,0.2277142124168725,1.365759159704593,0.14468880482390803
0.48,0.2126148402537384,1.37001242009579,0.13968963279443478
0.49,0.1975199602425744,1.3741214332914864,0.13491357935999806
0.5,0.1824301255987159,1.378085797663934,0.13035751638489262
0.51,0.1673451129977641,1.3819052559152831,0.12601405950824984
0.52,0.15226471487496313,1.3855795601179388,0.12187580839816146
0.53,0.1371887394252,1.389108471714562,0.11793534675167974
0.54,0.12211701060300476,1.3924917615180694,0.11418524229481733
0.55,0.10704936812255035,1.395729209711632,0.1106180467825473
0.56,0.09198566745765266,1.3988206058486774,0.10722629599880311
0.5700000000000001,0.07692577984177051,1.4017657488528878,0.10400250975647873
0.58,0.06186959226800584,1.404564447018201,0.10093919189742853
0.59,0.04681700748910303,1.4072165180088103,0.09802883029246723
0.6,0.031767944017449895,1.4097217888591644,0.09526389684137007
0.61,0.01672233612507701,1.4120800959739674,0.09263684747287268
0.62,0.0016801338436579771,1.4142912851281786,0.09014012214467115
0.63,-0.01335869703549078,1.416355211467013,0.08776614484342198
0.64,-0.028394174961409863,1.4182717395059408,0.08550732358474203
0.65,-0.04342630262349684,1.4200407431306874,0.08335605041320872
0.66,-0.058455066951506596,1.421662105597234,0.08130470140235976
0.67,-0.07348043911555063,1.4231357195318173,0.07934563665469342
0.68,-0.08850226920872134,1.4244614697464686,0.07747183477441347
0.6900000000000001,-0.103519238231462,1.4256390617459151,0.07568321342020938
0.7000000000000001,-0.11853027664848108,1.426668253792196,0.07397812248999058
0.71,-0.13353450960094174,1.4275488498724302,0.0723536962832812
0.72,-0.14853105837226632,1.4282806674631443,0.07080705035312558
0.73,-0.16351904038813542,1.428863537530272,0.0693352815060885
0.74,-0.17849756921648852,1.4292973045291544,0.06793546780225501
0.75,-0.1934657545675238,1.4295818264045397,0.0666046685552305
0.76,-0.20842270229369816,1.4297169745905831,0.06533992433214067
0.77,-0.22336751438972727,1.429702634010848,0.06413825695363151
0.78,-0.23829928899258546,1.4295387030783042,0.0629966694938694
0.79,-0.2532171203815058,1.4292250936953295,0.06191214628054098
0.8,-0.26812009897798006,1.4287617312537082,0.06088165289485323
0.81,-0.28300731134575874,1.4281485546346324,0.05990213617153345
0.8200000000000001,-0.2978778401908512,1.4273855162087017,0.05897052419882928
0.8300000000000001,-0.31273076436152514,1.4264725818359225,0.05808372631850865
0.84,-0.3275651588483074,1.4254097308657085,0.05723863312585984
0.85,-0.34238009478398346,1.4241969561368812,0.05643211646969142
0.86,-0.3571746394435973,1.4228342639776688,0.055661029452332304
0.87,-0.37194785624445176,1.421321674205707,0.05492220642963172
0.88,-0.38669863347195677,1.4196591925453486,0.05421358043261528
0.89,-0.40142544867490076,1.41784677270794,0.05353568343901804
0.9,-0.4161269829580162,1.4158844156618267,0.05288766909315527
0.91,-0.43080193211945367,1.413772139387819,0.05226859189835017
0.92,-0.4454489949649615,1.4115099769991994,0.051677484242756734
0.93,-0.46006687330788576,1.4090979767417202,0.0511133563993598
0.9400000000000001,-0.4746542719691702,1.4065362019936052,0.050575196525975
0.9500000000000001,-0.4892098987773565,1.4038247312655494,0.050061970665248826
0.96,-0.5037324645685837,1.400963658200719,0.04957262274465854
0.97,-0.5182206831865891,1.3979530915747511,0.04910607457651226
0.98,-0.5326732714827075,1.3947931552957535,0.0486612258579489
0.99,-0.5470889493158712,1.391483988404306,0.048236954170938214
1.0,-0.5614664395526107,1.3880257450734588,0.04783211498228075
1.01,-0.5758044680670538,1.384418594608733,0.04744554164360791
1.02,-0.5901017637409264,1.3806627214481213,0.04707604539138189
1.03,-0.6043570584635519,1.3767583251620876,0.04672241534689571
1.04,-0.6185690871318517,1.3727056204535661,0.046383418516273214
1.05,-0.6327365876503447,1.3685048371579627,0.046057799790469055
1.06,-0.6468583009311477,1.3641562202431543,0.04574428194526872
1.07,-0.6609329708939751,1.3596600298094887,0.04544156564128851
1.08,-0.6749593319410802,1.3550165388139814,0.04514842108981582
1.09,-0.6889359093390439,1.3502259981775222,0.044865099763486134
1.1,-0.7028612316425025,1.3452886767149785,0.04459173724977545
1.11,-0.7167338738325462,1.340204866065406,0.0443281471932198
1.12,-0.7305524178842671,1.3349748731487356,0.044074123831290675
1.1300000000000001,-0.7443154527667593,1.3295990201657748,0.04382944199439505
1.1400000000000001,-0.7580215744431187,1.3240776445982063,0.04359385710587537
1.1500000000000001,-0.7716693858704431,1.3184110992085885,0.043367105182009535
1.16,-0.7852574969998315,1.3125997520403558,0.04314890283201094
1.17,-0.7987845247763858,1.3066439864178185,0.04293894725802843
1.18,-0.8122490931392092,1.3005442009461623,0.04273691625514632
1.19,-0.8256498330214065,1.2943008095114485,0.04254246821138442
1.2,-0.8389853823500845,1.2879142412806148,0.04235524210769798
1.21,-0.8522543860463518,1.2813849407014741,0.04217485751797773
1.22,-0.865455496025319,1.2747133675027156,0.0420009146090499
1.23,-0.8785873711960983,1.2678999966939033,0.04183299414067614
1.24,-0.8916486774618039,1.260945318565478,0.041670657465553616
1.25,-0.9046380877195517,1.2538498386887553,0.041513446529314935
1.26,-0.9175542818604595,1.2466140779159276,0.041360883870528185
1.27,-0.930395946769647,1.2392385723800623,0.04121247262069693
1.28,-0.9431617763262353,1.2317238734951026,0.0410676965042602
1.29,-0.955850471403348,1.2240705479558676,0.04092601983859248
1.3,-0.96846073986811,1.2162791777380524,0.04078688753400375
1.31,-0.9809912451723946,1.2083503454899867,0.040650176498066466
1.32,-0.9934405660076635,1.200284631611809,0.04051639889900678
1.33,-1.0058073279925068,1.1920826478491924,0.04038561294005025
1.34,-1.0180901675082823,1.1837450204693378,0.040257855876577694
1.35,-1.0302877309196883,1.1752723899987942,0.04013315157823058
1.36,-1.0423986745747644,1.1666654112234596,0.040011510528911026
1.37,-1.054421664804891,1.15792475318858,0.03989292982678177
1.3800000000000001,-1.0663553779247887,1.1490510991987504,0.039777393184266194
1.3900000000000001,-1.07819850023252,1.1400451468179142,0.039664870928048324
1.4000000000000001,-1.0899497280094872,1.1309076078693634,0.03955531999907283
1.41,-1.1016077675204337,1.1216392084357385,0.039448683952545006
1.42,-1.1131713350134445,1.1122406888590282,0.039344892957930803
1.43,-1.1246391567199445,1.1027128037405705,0.0392438637989568
1.44,-1.1360099688546998,1.093056321941051,0.03914549987361021
1.45,-1.1472825176158175,1.0832720265805047,0.039049691194138904
1.46,-1.158455559184745,1.0733607150383149,0.038956314387051376
1.47,-1.1695278597262708,1.063323198953213,0.03886523269311676
1.48,-1.180498195388525,1.0531603042232796,0.03877629596736484
1.49,-1.1913653523029768,1.0428728710059434,0.03868934067908604
1.5,-1.2021281265844381,1.0324617537179819,0.0386041899118314
1.51,-1.2127853243310605,1.0219278210355207,0.03852065336341263
1.52,-1.2233357616243365,1.0112719558940344,0.03843852734590206
1.53,-1.2337782645291,1.0004950554883463,0.038357594785632665
1.54,-1.2441116690935254,0.9895980312726277,0.03827762522319805
1.55,-1.2543348213491274,0.9785818089603987,0.038198374813452486
1.56,-1.2644465772676923,0.9674473284527467,0.03811958727260488
1.57,-1.2744457731805554,0.9561955144473568,0.03804143796802106
1.58,-1.2843312145098118,0.9448273069249606,0.03796426942016904
1.59,-1.2941017233477203,0.9333436805320938,0.0378881635419407
1.6,-1.3037561348172053,0.9217456218285494,0.037813194311610746
1.61,-1.313293297071856,0.9100341292873775,0.03773942777283667
1.62,-1.3227120712959268,0.898210213294886,0.03766692203465879
1.6300000000000001,-1.3320113317043372,0.8862748961506401,0.03759572727150024
1.6400000000000001,-1.3411899655426713,0.8742292120674623,0.03752588572316698
1.6500000000000001,-1.350246873087179,0.8620742071714323,0.037457431694847776
1.6600000000000001,-1.359180967644775,0.8498109395018878,0.0373903915571142
1.67,-1.3679911755530387,0.8374404790114234,0.03732478374592065
1.68,-1.376676436180215,0.8249639075658909,0.03726061876260434
1.69,-1.3852357019252142,0.8123823189443998,0.037197899173885295
1.7,-1.3936679382176107,0.7996968188393172,0.03713661961186636
1.71,-1.4019721235176446,0.7869085248562673,0.03707676677403318
1.72,-1.4101472493162208,0.7740185665141315,0.03701831942325424
1.73,-1.4181923201349098,0.7610280852450492,0.036961248387780817
1.74,-1.4261063535259466,0.7479382343944165,0.03690551656124701
1.75,-1.4338883800722313,0.7347501792208875,0.03685107890266975
1.76,-1.4415374433873296,0.7214650968963733,0.036797882436448756
1.77,-1.4490526001154715,0.7080841765060424,0.036745866252366574
1.78,-1.4564329199315529,0.6946086190483207,0.036694961505588576
1.79,-1.463677485541134,0.6810396374348919,0.036645091416662924
1.8,-1.4707853926804408,0.6673784564906965,0.03659617127152063
1.81,-1.4777557501163634,0.6536263129539328,0.03654810842147548
1.82,-1.484587679646458,0.6397844554760561,0.03650080228322412
1.83,-1.4912803160989456,0.6258541446217797,0.03645414433884596
1.84,-1.4978328073327116,0.6118366528690737,0.03640801813580327
1.85,-1.5042443142373072,0.5977332646091658,0.03636229928694111
1.86,-1.5105140107329484,0.5835452761465412,0.03631685547048737
1.87,-1.5166410846677711,0.5692739920558446,0.036271562558974825
1.8800000000000001,-1.5226247413536602,0.554920655970717,0.03622667582060579
1.8900000000000001,-1.5284641550832532,0.5404865708408527,0.03618238560208144
1.9000000000000001,-1.534158503514599,0.5259730792311705,0.03613875996031734
1.9100000000000001,-1.5397069803931132,0.5113815314281867,0.036095862265665274
