time,x,y,z
0.0,1.0,1.0,1.0
0.01,0.9801232243492469,1.0117109864740481,0.9638123775172797
0.02,0.9604860347207742,1.0232453357933398,0.9288289865367074
0.03,0.941078335673898,1.0346050667337372,0.895019174184319
0.04,0.9218902965327829,1.0457921099779564,0.8623524641523537
0.05,0.902912351386442,1.0568083081155673,0.8307985566992541
0.06,0.8841351990887371,1.067655415642994,0.8003273286496663
0.07,0.865549503952563,1.078335165335346,0.7709077046419405
0.08,0.8471420930232969,1.088850106341408,0.7424931802594388
0.09,0.8289045329195425,1.09920170485912,0.7150541899839564
0.1,0.8108304111299368,1.1093909684290457,0.6885683625298303
0.11,0.7929133760387568,1.1194188830140992,0.6630131893349261
0.12,0.7751471369259182,1.1292864129995452,0.6383660245606382
0.13,0.7575254639669763,1.1389945011929998,0.6146040850918897
0.14,0.7400421882331256,1.1485440688244293,0.5917044505371325
0.15,0.7226912016912002,1.157936015546151,0.5696440632283473
0.16,0.7054664572036731,1.1671712194328332,0.5483997282210433
0.17,0.6883619685286569,1.1762505369814948,0.5279481132942586
0.18,0.6713718103199036,1.1851748031115052,0.5082657489505602
0.19,0.654490118126804,1.1939448311645855,0.4893290284160435
0.2,0.6377110883943888,1.2025614129048066,0.47111420764033285
0.21,0.621028978463328,1.2110253185185906,0.4535974052965815
0.22,0.6044381065699306,1.2193372966147107,0.436754602781471
0.23,0.5879328518461449,1.22749807422429,0.4205616442152122
0.24,0.5715076543195585,1.2355083568008038,0.40499423644154403
0.25,0.5551570149133989,1.2433688282200768,0.39002794902773485
0.26,0.5388754954465322,1.2510801507802851,0.37563821426458127
0.27,0.5226577186334644,1.258642965201956,0.36180032716640875
0.28,0.5064983680843402,1.2660578906279665,0.3484894454710717
0.29,0.4903921883049443,1.2733255246235458,0.3356805896399531
0.3,0.4743339846967,1.2804464431762725,0.32334864285796466
0.31,0.4583198566980371,1.2874209719287286,0.311472969322245
0.32,0.44234936530285707,1.2942487806545628,0.30004685877351905
0.33,0.42642069570954105,1.300929791425627,0.2890594609979172
0.34,0.4105319425810202,1.3074639494924372,0.2784994436883426
0.35000000000000003,0.39468121861002403,1.313851203305589,0.26835537213741334
0.36,0.37886665451908064,1.3200915045157589,0.2586157092374619
0.37,0.36308639906051604,1.326184807973703,0.2492688154805355
0.38,0.3473386190164553,1.3321310717302588,0.2403029489583961
0.39,0.33162149919882156,1.3379302570363425,0.23170626536252023
0.4,0.31593324244933635,1.3435823283429518,0.22346681798409918
0.41000000000000003,0.3002720696395198,1.349087253301164,0.21557255771403888
0.42,0.2846362196706903,1.3544450027621369,0.20801133304296
0.43,0.2690239494739647,1.3596555507771084,0.20077089006119767
0.44,0.25343353401025825,1.3647188745973968,0.19383887245880185
0.45,0.2378632662702846,1.3696349546744009,0.18720282152553724
0.46,0.22231145727455598,1.374403774659599,0.18085017615088303
0.47000000000000003,0.2067764360733828,1.3790253214045503,0.17476827282403323
0.48,0.19125654974687417,1.383499584960894,0.1689443456338965
