time,x,y,z
0.0,1.0,1.0,1.0
0.01,0.9803300276728647,1.0109066114292116,0.9239840097701583
0.02,0.9612833032584764,1.0216304964200262,0.8536542005746882
0.03,0.9428071600059013,1.032177399007394,0.7886054009337
0.04,0.9248523236955914,1.0425526205331725,0.7284558877393401
0.05,0.9073728070595284,1.05276103225671,0.6728465545147266
0.06,0.8903168411971635,1.0628081585985214,0.621369452659944
0.07,0.8736461513614657,1.0726978857404401,0.5737204865382263
0.08,0.8573325184628701,1.0824328885332837,0.5296737240952775
0.09,0.8413482832917024,1.0920157665769836,0.48900676270653265
0.1,0.8256663465181796,1.1014490442205869,0.45150072917715883
0.11,0.8102601686924095,1.1107351705622546,0.4169402797420546
0.12,0.7951037702443909,1.119876519449263,0.38511360006585
0.13,0.7801717314840139,1.128875389478003,0.3558124052429064
0.14,0.765439192601059,1.1377340039939805,0.32883193979731706
0.15,0.7508818536651982,1.1464545110918156,0.3039709776829068
0.16,0.7364759746259941,1.1550389836152437,0.28103182228323165
0.17,0.7221983753129007,1.1634894191571148,0.2598203064115796
0.18,0.7080272090722326,1.1718076500798043,0.2401518710634445
0.19,0.6939548178597211,1.1799938542499904,0.2219537893909585
0.2,0.6799736658248008,1.1880482052840327,0.20515634232316374
0.21,0.6660737518269924,1.1959711704484595,0.18967042575038529
0.22,0.6522453588342373,1.2037631899219416,0.17540884535575266
0.23,0.6384790539228984,1.2114246767952928,0.16228631661519977
0.24,0.6247656882777591,1.21895601707147,0.15021946479746517
0.25,0.6110963971920239,1.2263575696655724,0.13912682496409162
0.26,0.5974626000673182,1.2336296664048432,0.12892884196942644
0.27,0.5838560004136881,1.240772612028667,0.11954787046062137
0.28,0.5702685858496013,1.2477866841885727,0.11090817487763269
0.29,0.5566926281019458,1.2546721334482316,0.102935929453221
0.3,0.5431209674923204,1.2614291509586013,0.0955616435829593
0.31,0.5295507270184842,1.2680574468416859,0.08875201088740138
0.32,0.5159793621532434,1.2745567019326742,0.08247655254035136
0.33,0.502403855313852,1.280926661279097,0.07670056620394472
0.34,0.4888213010876758,1.2871670677381013,0.07139008544135464
0.35000000000000003,0.4752289062321923,1.2932776619764497,0.06651187971679212
0.36,0.4616239896749914,1.299258182470521,0.062033454395505894
0.37,0.44800398251377455,1.3051083655063098,0.05792305074378237
0.38,0.43436642801635544,1.3108279451794276,0.05414964592894579
0.39,0.4207089816206596,1.3164166533951005,0.050682953019358074
0.4,0.40702941093472467,1.3218742198681719,0.04749342098441898
0.41000000000000003,0.3933255957367,1.3272003721231005,0.044552234694565936
0.42,0.37959581454759267,1.3323948036244488,0.041833857465908564
0.43,0.3658400709496806,1.3374570259881329,0.03932783800506236
0.44,0.35205814800078455,1.3423865865400704,0.03702163858306072
0.45,0.3382497639496806,1.3471830523726538,0.03490202609135251
0.46,0.32441468019858755,1.3518459983938356,0.032956029131262304
0.47000000000000003,0.3105527013031672,1.3563750073271288,0.031170938013990356
0.48,0.2966636749725244,1.3607696697116067,0.029534304760612647
0.49,0.2827474920692069,1.365029583901903,0.02803394310208082
0.5,0.2688040866092054,1.369154356068212,0.026657928479222253
0.51,0.2548334357619537,1.3731436001962882,0.025394598042740003
0.52,0.2408355598503285,1.3769969380874463,0.024232550653212833
0.53,0.2268105223506495,1.3807139993585618,0.0231606468810952
