20
242
244
460
684
689
907
1141
1376
1609
1837
2065
2290
2504
2714
2934
3154
3384
3616
3845
4073
4287
4507
4722
4944
5160
5383
5610
5849
6093
6318
6538
6763
6997
7223
7450
7686
7929
8174
8417
8646
8870
9101
9337
9575
9810
10056
10303
10548
10792
