270
567
873
1186
1485
1772
2069
2360
2654
2962
3268
3578
3868
4150
4447
4741
5041
5351
5656
5960
6247
6529
6832
7136
7437
7743
8041
8336
8619
8904
9215
9525
9826
10128
10420
10713
