145
436
734
1050
1358
1654
1945
2231
2528
2827
3128
3442
3745
4029
4317
4607
4912
5217
5519
5833
6128
6409
6698
6993
7303
7607
7906
8210
8500
8784
9077
9382
9696
10000
10293
10591
