70
372
678
987
1294
1582
1864
2153
2455
2760
3063
3370
3667
3952
4239
4533
4846
5155
5453
5754
6046
6329
6619
6918
7233
7537
7829
8129
8421
8708
9007
9314
9625
9924
10208
10504
10794
