x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
34.113529,499.287018,1738.106567,-54.665367,253.29953,1129.581421,3.881941,184.6931,1400.57605,-178.698792,180.780334,1364.825806
39.313545,501.11853,1738.710693,-55.005844,253.152542,1129.550781,3.615072,185.009232,1400.543213,-178.587402,180.244644,1364.530884
45.494213,503.435913,1739.13501,-55.429913,253.013885,1129.493652,3.223113,185.094482,1400.343018,-179.160599,180.046967,1364.369629
52.659676,506.293762,1739.327759,-55.899654,252.893127,1129.437378,2.921586,185.371826,1400.336914,-179.421677,179.694672,1364.159912
60.725288,509.529816,1739.309326,-56.395504,252.835419,1129.405884,2.58388,185.76474,1400.425537,-179.774841,179.532074,1364.490356
69.626579,513.115906,1738.890015,-56.944462,252.77179,1129.393921,2.189307,186.057648,1400.3302,-180.301895,179.233398,1364.226074
79.30201,517.010986,1738.090576,-57.592697,252.756775,1129.210815,1.718767,186.427689,1400.410034,-180.675049,178.886139,1364.083984
89.556076,521.334473,1736.97583,-58.247929,252.634857,1129.111938,1.529577,186.935974,1400.47937,-181.066742,178.525818,1363.91272
100.543533,525.624512,1735.214966,-59.004414,252.551727,1128.992554,1.135352,187.225693,1400.478149,-181.49617,178.145157,1363.707642
112.134094,530.024536,1732.971558,-59.675743,252.538269,1128.88208,0.909679,187.803009,1399.985352,-181.940277,177.789276,1363.466431
124.220604,534.444092,1730.115723,-60.291752,252.618378,1128.929688,0.046643,188.93782,1401.102539,-182.265686,177.430328,1363.038696
136.808167,538.817322,1726.827271,-61.126591,252.617783,1128.685059,-0.44553,189.367813,1401.128296,-182.820877,176.984467,1363.000977
149.771698,543.185852,1722.812744,-61.933331,252.621628,1128.546265,-0.947536,189.876877,1401.2323,-183.17955,176.580612,1362.611206
163.077011,547.830994,1717.828003,-62.788761,252.584106,1128.387695,-1.524197,190.348328,1401.387939,-183.516815,176.269257,1362.620605
176.476685,552.297546,1712.180054,-63.58979,252.608536,1128.269775,-2.108239,190.833679,1401.476196,-184.079422,175.726074,1362.140747
190.180954,556.634033,1705.721436,-64.437927,252.592239,1128.165405,-2.626521,191.262177,1401.436279,-184.688187,175.13382,1362.083374
203.587997,560.916016,1698.509033,-65.306717,252.59462,1128.049072,-3.317984,191.550293,1401.664795,-184.915985,174.573578,1361.572388
217.045639,565.160828,1690.674438,-66.11808,252.592987,1127.938843,-3.843453,192.245728,1401.620605,-185.427521,174.092377,1361.349121
230.043427,569.162781,1682.029297,-66.972145,252.572083,1127.844482,-4.460038,192.709717,1401.881958,-185.816559,173.704285,1361.288696
243.512207,573.40802,1671.953613,-67.767548,252.580551,1127.730713,-5.028033,193.110275,1401.784668,-186.314835,173.219681,1361.04248
256.20993,576.99231,1661.930176,-68.583183,252.584778,1127.660889,-5.680885,193.936752,1401.599243,-186.799469,172.749237,1360.776855
268.160156,580.181091,1651.43396,-69.270706,252.659592,1127.522461,-6.250034,193.912201,1401.555542,-187.367325,172.152054,1360.340942
280.325287,582.869446,1639.778076,-70.079262,252.724594,1127.575073,-7.012537,194.587601,1401.4104,-187.727249,171.313309,1360.032715
291.100494,585.376221,1628.307129,-70.763031,252.704742,1127.501099,-7.276564,195.120743,1401.159546,-187.975739,170.817307,1359.896606
301.779327,587.382813,1615.663574,-71.511292,252.805084,1127.578369,-7.835766,195.564682,1401.140503,-188.360504,170.394455,1359.696655
311.917572,588.939331,1602.449707,-72.096771,252.812927,1127.500488,-8.302732,195.989059,1401.066406,-188.714096,170.022842,1359.508301
321.132904,590.140442,1588.871094,-72.590469,252.812714,1127.389526,-8.435961,196.54628,1400.630981,-189.021729,169.676834,1359.31543
329.233063,590.923706,1575.040405,-73.033051,252.845169,1127.311279,-8.761344,196.732697,1400.430664,-189.457748,169.383591,1358.993652
336.224335,591.46814,1561.038696,-73.376503,252.812363,1127.178467,-9.172495,197.230972,1400.255859,-189.694733,169.124252,1358.814209
342.100281,591.809631,1546.752808,-73.685707,252.841385,1127.094116,-9.70608,197.411591,1400.339355,-189.757095,168.918701,1358.775391
346.506561,592.071045,1532.447998,-73.863365,252.797546,1126.923218,-9.711301,197.795898,1399.735596,-189.914276,168.737534,1358.619995
350.61441,592.07312,1517.55481,-74.055428,252.836975,1126.847778,-9.990545,198.016541,1399.71167,-190.005325,168.60434,1358.500977
352.801239,591.744141,1502.8302,-74.164917,252.887131,1126.745605,-9.9118,198.403259,1399.278442,-190.02269,168.500717,1358.414673
354.535889,591.536499,1488.073853,-74.242889,252.958359,1126.678955,-9.919201,198.799789,1399.06665,-189.975784,168.459412,1358.347046
355.004211,591.17865,1473.222412,-74.279366,253.026779,1126.638794,-9.926473,198.907654,1398.844238,-189.915573,168.466522,1358.292847
354.348297,590.628906,1457.904785,-74.241562,253.108704,1126.609009,-9.76558,199.122162,1398.455811,-189.827469,168.510803,1358.24231
352.086914,590.780273,1443.629272,-74.121094,253.181046,1126.571167,-9.400289,199.232971,1397.852173,-189.717972,168.603302,1358.186646
349.565887,589.495789,1427.27832,-73.933678,253.263123,1126.552368,-9.285087,199.542786,1397.55896,-189.589737,168.734528,1358.143433
345.528351,589.647766,1412.657104,-73.693726,253.356522,1126.540771,-9.13686,199.461502,1397.324341,-189.405518,168.883591,1358.108887
340.60025,589.221008,1397.555908,-73.419357,253.4478,1126.528809,-8.830458,199.473251,1396.976685,-189.153214,169.080124,1358.097778
334.603516,588.928833,1382.776001,-73.08638,253.555115,1126.523193,-8.02172,199.595184,1396.134399,-188.798523,169.266418,1358.109375
327.814178,588.165588,1368.040649,-72.69574,253.654007,1126.515137,-7.694046,199.583115,1396.080811,-188.524979,169.465134,1358.027588
319.516388,587.32782,1353.476074,-72.263763,253.815643,1126.536499,-6.926609,198.848267,1395.465698,-188.063904,169.698364,1358.11377
310.12674,586.530884,1339.111694,-71.780602,253.954254,1126.570923,-6.624622,199.282639,1395.653564,-187.457703,169.929626,1358.288696
299.657379,585.419617,1324.816406,-71.231644,254.071884,1126.61084,-5.941087,199.113968,1395.544434,-187.008926,170.181824,1358.375732
287.931427,583.950562,1310.980591,-70.633469,254.152237,1126.651123,-5.466122,199.042313,1395.633057,-186.571442,170.417099,1358.446655
275.590088,582.29895,1297.508057,-69.978577,254.22287,1126.700806,-4.917061,198.47049,1395.574829,-186.249435,170.644608,1358.359375
262.413727,580.475586,1284.756714,-69.269386,254.367172,1126.779297,-4.356441,198.026871,1395.411133,-185.942657,171.505173,1358.810059
248.506805,578.500366,1272.839233,-68.528069,254.543182,1126.868042,-3.80565,197.603485,1395.228638,-185.367462,171.484283,1358.438599
233.947876,576.418762,1261.714233,-67.714157,254.677979,1126.985229,-3.129837,197.350143,1394.848511,-184.815842,171.735504,1358.463135
218.688934,573.733704,1251.452026,-66.884804,254.730194,1127.057251,-2.412037,196.636383,1394.696533,-184.280579,171.975861,1358.449829
202.74556,571.014893,1241.998169,-66.078835,254.774445,1127.140503,-1.688688,196.207245,1394.46106,-183.630478,171.933228,1358.431519
186.583313,568.316772,1234.256104,-65.209938,254.814774,1127.257202,-0.927939,195.931305,1394.016235,-183.144547,172.516296,1358.507568
169.895844,565.368958,1227.522949,-64.23864,254.86145,1127.479248,-0.320953,195.314545,1393.84314,-182.550888,172.794403,1358.561523
153.180161,562.250977,1222.168579,-63.302689,254.842789,1127.626587,0.439756,194.413254,1393.581299,-181.983856,173.105682,1358.628052
135.892242,558.970154,1218.091309,-62.427338,254.720993,1127.735596,1.122736,193.995514,1393.422852,-181.761932,173.486191,1359.201782
118.130066,555.878601,1215.699341,-61.545708,254.598679,1127.907715,1.818511,193.229309,1392.751831,-181.29837,173.818619,1359.516357
99.969093,552.414063,1214.56665,-60.63089,254.4711,1128.159668,2.31505,192.551575,1392.493164,-180.176315,174.07309,1359.017334
81.965042,548.728577,1214.394409,-59.889557,254.430923,1128.437744,3.30437,192.03363,1392.353638,-179.550232,174.48465,1359.270996
63.504383,544.751038,1215.588867,-59.014271,254.312195,1128.718994,4.473298,191.924026,1392.461182,-178.92424,174.925735,1359.516846
45.1161,540.650818,1218.123779,-58.339172,254.344315,1129.305054,5.035978,191.230667,1392.635864,-178.282364,175.314865,1359.798584
27.171534,536.378967,1222.174561,-57.849667,254.26445,1129.940063,5.495913,190.291138,1392.158447,-177.673889,175.543655,1360.146729
9.778589,532.119873,1227.474609,-57.128544,254.353638,1130.280762,6.322301,190.014587,1391.927368,-177.076904,175.953125,1360.478271
-7.557428,528.549011,1234.805176,-56.60775,254.507446,1130.790771,6.914683,189.265427,1392.084839,-176.530579,176.293167,1360.761597
-23.830263,524.303345,1243.053345,-55.845364,254.455658,1130.931519,7.451957,188.85881,1392.09436,-176.029648,176.606918,1361.053101
-39.473614,520.585022,1252.960938,-56.009483,255.264465,1131.892456,8.223203,188.431732,1391.990234,-175.548019,176.910446,1361.343384
-54.256836,516.920349,1264.005127,-52.810062,253.401779,1128.653931,8.621058,188.584152,1392.019409,-175.121384,177.141083,1361.61084
-68.483131,512.857178,1276.02478,-51.99361,253.052795,1128.697021,8.953093,187.950302,1391.709473,-174.751007,177.371811,1361.874878
-81.7342,509.376038,1289.405273,-51.552856,252.955643,1128.814087,9.144481,187.778763,1391.935913,-174.496857,177.571075,1362.134155
-94.211143,506.270813,1303.98291,-51.058849,253.128235,1129.288696,9.635747,188.047455,1392.029297,-174.27417,177.759308,1362.375366
