Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,,,,,,,0.107201,-0.094107,-0.026356,-107.743599,61.966000,1207.318237,-0.304532,0.144833,0.182440,104.602196,74.871025,1214.021118,-0.426466,-0.517408,1.936832,27.577164,419.205963,1619.597046
2,0,,,,,,,0.107028,-0.092926,-0.029033,-107.545288,62.326000,1207.315674,-0.324012,0.157981,0.174646,104.767960,74.920212,1213.981079,-0.424543,-0.511650,1.930795,31.161715,419.183533,1621.833496
3,0,,,,,,,0.107265,-0.091120,-0.033630,-107.315857,62.644623,1207.296631,-0.324353,0.158457,0.173154,104.971138,74.993561,1213.853271,-0.415542,-0.505831,1.931139,35.527527,419.542023,1624.103638
4,0,,,,,,,0.108604,-0.090627,-0.034960,-107.131851,62.915207,1207.280884,-0.325723,0.158971,0.171013,105.185875,75.070549,1213.680298,-0.410004,-0.503081,1.919539,40.193478,419.690063,1626.329834
5,0,,,,,,,0.107377,-0.089716,-0.037041,-107.014221,63.194351,1207.276978,-0.327662,0.161174,0.168469,105.374329,75.166557,1213.504517,-0.402317,-0.497393,1.916006,45.454815,420.139343,1628.221802
6,0,,,,,,,0.106919,-0.089252,-0.039857,-106.914276,63.502968,1207.290894,-0.329403,0.163161,0.168224,105.537483,75.250580,1213.300049,-0.394990,-0.481212,1.907893,51.466648,420.806793,1630.069702
7,0,,,,,,,0.106175,-0.088517,-0.041844,-106.871773,63.787064,1207.304810,-0.330753,0.164551,0.168414,105.678688,75.349976,1213.094727,-0.382521,-0.474258,1.888473,57.389816,421.012390,1631.635620
8,0,,,,,,,0.106507,-0.087490,-0.042042,-106.836937,64.023438,1207.298096,-0.331219,0.166163,0.168526,105.775818,75.441116,1212.868042,-0.371857,-0.475074,1.884983,64.577118,422.791046,1633.320801
9,0,,,,,,,0.104711,-0.087281,-0.042733,-106.814995,64.213127,1207.264038,-0.331190,0.167070,0.168074,105.832169,75.531776,1212.623047,-0.362549,-0.465587,1.870437,72.236031,423.941986,1634.460693
10,0,,,,,,,0.103241,-0.087166,-0.043007,-106.821091,64.381760,1207.218384,-0.331713,0.168147,0.168024,105.847145,75.602119,1212.354736,-0.354905,-0.445079,1.869310,80.303833,425.647339,1635.326172
11,0,,,,,,,0.101456,-0.087250,-0.043744,-106.854668,64.522827,1207.170166,-0.332523,0.168952,0.168114,105.846123,75.659676,1212.141602,-0.345011,-0.421135,1.848348,89.244553,427.187317,1635.752563
12,0,,,,,,,0.100447,-0.087127,-0.045404,-106.906685,64.647179,1207.115234,-0.333233,0.170149,0.167648,105.814697,75.702202,1211.969238,-0.336800,-0.408657,1.835995,98.697960,429.313873,1635.814697
13,0,,,,,,,0.099379,-0.086740,-0.047284,-106.951973,64.749054,1207.055420,-0.332646,0.170979,0.166986,105.762772,75.716248,1211.808838,-0.326025,-0.396355,1.823955,108.353661,431.576019,1635.353149
14,0,,,,,,,0.099197,-0.086672,-0.048103,-106.990326,64.831223,1206.993896,-0.331815,0.171379,0.166082,105.690758,75.693451,1211.672974,-0.317773,-0.373168,1.800841,118.781815,433.741760,1634.377197
15,0,,,,,,,0.098431,-0.086620,-0.048721,-107.038582,64.904892,1206.933594,-0.330692,0.172066,0.164889,105.631218,75.665009,1211.552490,-0.297828,-0.360411,1.782305,129.369446,436.239899,1632.600220
16,0,-0.210429,-0.255734,3.208477,11.882763,103.345665,949.353333,0.099412,-0.085291,-0.049450,-107.097801,64.969917,1206.890381,-0.330367,0.173163,0.163621,105.596092,75.648842,1211.436890,-0.285907,-0.348353,1.758284,140.671875,438.674896,1630.546631
17,0,-0.208260,-0.255804,3.208883,11.535995,103.339989,949.363831,0.098665,-0.084261,-0.050917,-107.143227,64.995941,1206.837280,-0.332751,0.176340,0.159007,105.574783,75.653549,1211.279419,-0.269721,-0.331423,1.744199,152.016647,441.447021,1627.707520
18,0,-0.205969,-0.256570,3.209433,11.235804,103.320595,949.320068,0.099025,-0.083107,-0.051620,-107.218163,65.022514,1206.796997,-0.340296,0.182491,0.150255,105.552467,75.686424,1211.076172,-0.259923,-0.307864,1.730008,163.800522,444.165009,1624.164185
19,0,-0.203731,-0.257149,3.208556,10.933414,103.279846,949.269348,0.098647,-0.081926,-0.052258,-107.300659,65.042198,1206.774170,-0.351524,0.191142,0.137699,105.555229,75.758904,1210.867676,-0.249075,-0.283030,1.714614,175.754944,446.849915,1619.813843
20,0,-0.201478,-0.256639,3.210724,10.617512,103.237335,949.230774,0.099703,-0.080412,-0.052300,-107.408005,65.075706,1206.777222,-0.331518,0.179026,0.154467,105.320511,75.609604,1210.895508,-0.244455,-0.257707,1.701044,187.781967,449.577667,1614.666626
21,0,-0.200406,-0.254779,3.212070,10.318832,103.170792,949.184814,0.099143,-0.079619,-0.053633,-107.502647,65.088913,1206.773804,-0.332488,0.183688,0.151692,105.300270,75.541107,1210.641724,-0.233103,-0.232927,1.682832,199.977966,452.339050,1608.642578
22,0,-0.200122,-0.253059,3.213902,10.053296,103.124046,949.152954,0.116576,-0.044347,-0.074308,-107.051003,64.739044,1206.308838,-0.325535,0.178877,0.151409,105.173126,75.394226,1210.499023,-0.229306,-0.213580,1.667041,211.962967,455.221191,1601.961792
23,0,-0.200828,-0.252150,3.216091,9.816428,103.083954,949.123230,0.116322,-0.043609,-0.076104,-107.129448,64.717896,1206.313354,-0.325784,0.189579,0.167287,105.121887,74.897385,1210.162964,-0.231108,-0.182900,1.651130,223.785965,458.220795,1594.462402
24,0,-0.201566,-0.251605,3.217530,9.615893,103.070419,949.107727,0.113579,-0.045828,-0.078983,-107.111351,64.667755,1206.181030,-0.327379,0.179914,0.156877,104.891174,75.037514,1210.278076,-0.234813,-0.149382,1.638193,235.506317,461.164490,1585.808594
25,0,-0.201303,-0.250610,3.218215,9.434678,103.013382,949.088379,0.110494,-0.035908,-0.084840,-106.810760,64.629005,1205.684326,-0.328064,0.182768,0.156068,104.835159,74.987915,1210.044434,-0.232089,-0.113360,1.614736,246.632828,463.987183,1576.144287
26,0,-0.201069,-0.250105,3.217957,9.276237,102.982819,949.104431,0.110052,-0.035222,-0.086558,-106.921051,64.595924,1205.677246,-0.328537,0.183912,0.156091,104.745728,74.884232,1209.764282,-0.236551,-0.078405,1.598701,257.746857,466.727295,1565.871826
27,0,-0.201171,-0.251227,3.218173,9.140159,102.945290,949.115479,0.110123,-0.033426,-0.088300,-107.044518,64.556053,1205.680664,-0.310207,0.170377,0.167152,104.778038,74.489098,1209.131348,-0.227757,-0.053668,1.582338,268.679443,469.289673,1554.831055
28,0,-0.200999,-0.251887,3.217862,9.023711,102.906754,949.134033,0.109857,-0.032251,-0.089045,-107.156502,64.540985,1205.686890,-0.320300,0.195913,0.148926,104.304985,74.920807,1209.460571,-0.221308,0.003154,1.578881,279.368500,471.757690,1542.211548
29,0,-0.201116,-0.252954,3.218361,8.933591,102.874146,949.175415,0.110001,-0.031698,-0.090004,-107.247971,64.516106,1205.690186,-0.319413,0.195578,0.150950,104.175621,74.670555,1209.152588,-0.218267,0.042145,1.574526,289.158173,474.164368,1529.087036
30,0,-0.201798,-0.252842,3.217984,8.887271,102.851875,949.201355,0.110216,-0.030712,-0.091374,-107.342239,64.513702,1205.665039,-0.321704,0.196934,0.150353,104.078156,74.397751,1208.830078,-0.228703,0.049390,1.554122,298.718658,476.648529,1515.692749
31,0,-0.201739,-0.253305,3.217701,8.863522,102.832840,949.223083,0.110420,-0.029922,-0.092094,-107.434212,64.486649,1205.639038,-0.291295,0.183257,0.159295,103.672821,74.626488,1209.300903,-0.260428,0.054906,1.527655,308.299652,478.527069,1501.361206
32,0,-0.201690,-0.252731,3.217498,8.876568,102.817757,949.233154,0.110288,-0.029688,-0.092817,-107.526543,64.451027,1205.591309,-0.295084,0.211208,0.123013,101.900414,77.735718,1211.897827,-0.268655,0.096286,1.516478,316.070190,480.710724,1486.196533
33,0,-0.201930,-0.251833,3.216553,8.930581,102.795815,949.256531,0.109484,-0.029524,-0.092651,-107.617607,64.383408,1205.528564,-0.279219,0.212507,0.116432,101.619667,77.132164,1211.212769,-0.294182,0.110607,1.494842,323.909180,482.546234,1470.550659
34,0,-0.437435,-0.107074,0.053262,12.381264,102.946587,949.742188,0.108442,-0.028768,-0.093771,-107.719002,64.322830,1205.465942,-0.292655,0.217724,0.123641,101.666023,77.538208,1211.106323,-0.367466,0.056142,1.442488,332.134735,483.858337,1455.705322
35,0,-0.438320,-0.106627,0.049095,12.504875,102.885414,949.646851,0.107989,-0.027838,-0.094735,-107.788933,64.252724,1205.373413,-0.292016,0.226305,0.119070,101.603432,77.607521,1210.736938,-0.380297,0.094046,1.445612,338.459167,485.301514,1438.746948
36,0,-0.435193,-0.105437,0.057392,12.440848,102.916359,949.818115,0.107339,-0.027639,-0.094230,-107.832741,64.221725,1205.278198,-0.291575,0.232141,0.115993,101.571869,77.544159,1210.211792,-0.399011,0.145188,1.441695,343.734131,486.032593,1420.969971
37,0,-0.435241,-0.114142,0.064088,12.297311,103.131081,950.077820,0.107244,-0.026379,-0.095038,-107.853363,64.204063,1205.166870,-0.325984,0.217426,0.128731,103.560753,73.257118,1206.362061,-0.408817,0.188301,1.443070,348.533447,486.625824,1403.261963
38,0,-0.435344,-0.113725,0.062904,12.338606,103.139809,950.083679,0.106871,-0.025280,-0.095618,-107.858582,64.213501,1205.058105,-0.321896,0.223084,0.130343,103.647995,73.064407,1205.335083,-0.425131,0.196832,1.415843,352.875458,487.297394,1385.284790
39,0,-0.434408,-0.122886,0.072078,12.537209,102.862335,949.784790,0.106902,-0.024387,-0.096041,-107.849602,64.206337,1204.939209,-0.311441,0.213242,0.141976,103.746109,73.026321,1204.649536,-0.456281,0.227493,1.403788,356.278687,487.381683,1366.594727
40,0,-0.435429,-0.112622,0.062251,12.394928,103.153069,950.074890,0.106723,-0.022984,-0.097488,-107.828690,64.197418,1204.807861,-0.312414,0.206005,0.149249,103.733871,73.183609,1204.219482,-0.473287,0.283032,1.416937,358.302887,487.736877,1347.117676
41,0,-0.435945,-0.112669,0.063195,12.427187,103.138222,950.064026,0.106408,-0.021205,-0.097388,-107.783348,64.152649,1204.675903,-0.307267,0.210265,0.147207,103.871002,72.831322,1203.442993,-0.485737,0.329969,1.413498,359.430939,487.324310,1327.798828
42,0,-0.435529,-0.112476,0.064222,12.453952,103.106529,950.055298,0.110168,-0.011317,-0.096475,-108.044907,64.124092,1204.845947,-0.305782,0.213823,0.145731,103.834625,72.594368,1202.821899,-0.500318,0.377781,1.415480,360.386414,486.903687,1308.303223
43,0,-0.434778,-0.112030,0.063196,12.485996,103.090103,950.065552,0.109739,-0.009056,-0.096769,-108.014595,64.101448,1204.722168,-0.296055,0.220789,0.142130,103.769524,72.700157,1202.530884,-0.518775,0.392815,1.407108,360.286255,485.864960,1289.409912
44,0,-0.434048,-0.112007,0.064604,12.523472,103.066597,950.073792,0.103783,-0.016539,-0.098083,-107.688820,64.048302,1204.291260,-0.305540,0.222929,0.140805,103.881248,72.375870,1201.964844,-0.557011,0.417690,1.399606,359.596924,485.086029,1270.853271
45,0,-0.436889,-0.109600,0.049609,12.206848,103.625786,950.655151,0.103256,-0.014011,-0.099316,-107.639145,64.017685,1204.169922,-0.311128,0.223936,0.141628,103.977928,72.096725,1201.369019,-0.569112,0.483704,1.400396,356.881592,483.255096,1252.611694
46,0,-0.435405,-0.109921,0.052798,12.558418,103.156731,950.238220,0.102751,-0.011476,-0.100848,-107.540749,63.970238,1204.067383,-0.328984,0.206350,0.155681,103.869850,72.165222,1201.025757,-0.599180,0.490630,1.391344,354.013245,482.183563,1234.659668
47,0,-0.433227,-0.110231,0.059252,12.770486,102.862938,950.070190,0.102956,-0.007869,-0.102586,-107.424492,63.908367,1203.945679,-0.323313,0.214725,0.148499,103.737579,71.543915,1199.984497,-0.622770,0.530223,1.393150,349.621429,480.657867,1217.337524
48,0,-0.432147,-0.109925,0.058883,12.864808,102.755302,950.104248,0.102961,-0.005693,-0.103566,-107.271637,63.828392,1203.830566,-0.320341,0.220304,0.145195,103.857033,71.240067,1199.393188,-0.655863,0.554401,1.397389,344.488525,479.145905,1200.976074
49,0,-0.430863,-0.109446,0.058616,12.955760,102.672386,950.198425,0.101849,-0.003618,-0.103623,-107.107506,63.746765,1203.737305,-0.323345,0.219770,0.149683,104.116913,71.137016,1199.016724,-0.683871,0.573951,1.401561,338.487152,477.667236,1185.123779
50,0,-0.430089,-0.109417,0.058319,13.060472,102.545853,950.268005,0.101481,-0.002104,-0.103272,-106.930069,63.636875,1203.650757,-0.325807,0.216128,0.149011,104.395409,71.040382,1198.842407,-0.697259,0.605132,1.401959,331.590912,476.147461,1170.464233
51,0,-0.429268,-0.108507,0.056551,13.193666,102.411674,950.358521,0.100560,-0.001915,-0.102059,-106.718048,63.487476,1203.520508,-0.327512,0.216938,0.149930,104.590126,70.957184,1198.434326,-0.717708,0.635433,1.414771,323.471436,474.818176,1156.816895
52,0,-0.431311,-0.126622,0.080955,13.054061,102.643883,950.806702,0.101996,-0.015028,-0.096954,-106.687759,63.335003,1203.678345,-0.330795,0.218878,0.151067,104.811852,70.922470,1197.993042,-0.725306,0.648337,1.424270,314.812500,473.420227,1143.938477
53,0,-0.428454,-0.104296,0.052091,13.529741,102.050240,950.481995,0.102581,-0.012268,-0.096753,-106.511261,63.224815,1203.572144,-0.339033,0.223577,0.148842,105.039909,70.973473,1197.568604,-0.742431,0.661592,1.438403,305.044739,472.395569,1132.431763
54,0,-0.428573,-0.103568,0.050362,13.714411,101.824707,950.505798,0.096486,0.000913,-0.101920,-106.155235,63.066101,1203.223999,-0.347196,0.225669,0.150497,105.215530,71.039825,1197.172241,-0.758593,0.669361,1.472754,294.421234,471.794708,1121.772705
55,0,-0.428400,-0.102998,0.051589,13.909274,101.595909,950.530334,0.093162,0.001190,-0.098629,-105.950073,62.824123,1203.108276,-0.337203,0.243337,0.139206,105.562668,70.736702,1196.579590,-0.824533,0.705449,1.501621,281.923340,470.837921,1112.374146
56,0,-0.427594,-0.102749,0.052607,14.116504,101.348389,950.526123,0.092203,0.002969,-0.099158,-105.796303,62.636429,1203.016968,-0.335156,0.245893,0.137688,105.590210,70.742828,1196.172729,-0.829572,0.716365,1.525446,269.144348,470.197815,1103.769043
57,0,-0.426166,-0.100492,0.050736,14.306216,101.128304,950.561951,0.093356,0.005639,-0.100275,-105.696068,62.465076,1202.927734,-0.331010,0.247926,0.137688,105.612129,70.830170,1195.806885,-0.851697,0.719788,1.546692,255.482529,469.938660,1096.764526
58,0,-0.429308,-0.088592,0.045428,14.254165,101.194489,951.042358,0.094316,0.008005,-0.102370,-105.643250,62.292419,1202.855713,-0.322957,0.256380,0.134221,105.501305,70.826843,1195.319580,-0.863652,0.714634,1.569825,241.429962,469.737762,1091.078125
59,0,-0.435611,-0.086014,0.038517,14.055755,101.509453,951.771729,0.103046,0.022562,-0.100071,-105.919060,62.134052,1203.106567,-0.328450,0.253877,0.138789,105.512238,70.644844,1194.597412,-0.876535,0.714172,1.597012,226.786591,469.541077,1086.217041
