Objects
100
,,Global Angle belly:belly,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_hand:right_hand,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
1,0,,,,,,,0.056957,-0.037864,-0.080172,-45.828209,125.603172,1196.216187,-0.398689,0.224007,0.174169,167.666885,132.752594,1194.307007,-0.164565,-0.952445,2.149391,336.994659,306.834534,1631.389160
2,0,,,,,,,0.057604,-0.038789,-0.080343,-45.823242,125.625145,1196.269531,-0.413066,0.239522,0.164684,167.544952,132.693954,1194.421021,-0.164913,-0.948682,2.168871,335.479523,305.055359,1631.182739
3,0,,,,,,,0.059899,-0.039995,-0.079880,-45.787968,125.639305,1196.292969,-0.413149,0.239500,0.164726,167.610306,132.725357,1194.469360,-0.163583,-0.956320,2.172069,333.748871,302.935303,1630.949219
4,0,,,,,,,0.060906,-0.041050,-0.080144,-45.740273,125.660881,1196.291260,-0.413324,0.240098,0.164562,167.685593,132.762238,1194.522461,-0.155078,-0.951942,2.172827,331.756531,300.348846,1630.299927
5,0,,,,,,,0.060375,-0.041924,-0.081069,-45.666107,125.686157,1196.287842,-0.413142,0.239865,0.164490,167.768570,132.785629,1194.524048,-0.154669,-0.956923,2.180802,329.463898,297.861481,1629.654053
6,0,,,,,,,0.060278,-0.042084,-0.080660,-45.589664,125.727478,1196.251953,-0.413811,0.240693,0.163611,167.885849,132.832550,1194.525513,-0.146807,-0.981400,2.178057,326.832886,295.405701,1629.129150
7,0,,,,,,,0.056139,-0.053700,-0.056685,-45.288757,125.255676,1195.858887,-0.413462,0.240691,0.163178,168.004852,132.886917,1194.510620,-0.147895,-0.982638,2.183219,323.718079,292.071167,1627.793701
8,0,,,,,,,0.029224,-0.060566,-0.083769,-45.354210,125.066650,1196.149658,-0.413480,0.241531,0.162613,168.160614,132.950485,1194.483154,-0.154251,-0.976498,2.203660,320.244293,288.912231,1626.174683
9,0,,,,,,,0.028618,-0.060884,-0.084366,-45.210018,125.167427,1196.141357,-0.413478,0.242095,0.161765,168.322891,133.026581,1194.471558,-0.148404,-0.998090,2.199110,316.416779,285.283539,1624.498779
10,0,,,,,,,0.027802,-0.061305,-0.084576,-45.015133,125.263885,1196.127441,-0.413526,0.242079,0.161833,168.508835,133.126770,1194.457397,-0.155475,-1.017076,2.215947,312.108948,281.532776,1622.224854
11,0,,,,,,,0.028707,-0.061119,-0.084759,-44.795006,125.397308,1196.131836,-0.411026,0.240910,0.161855,168.688766,133.222794,1194.435059,-0.184210,-1.004674,2.245920,307.399872,277.233490,1619.525146
12,0,,,,,,,0.055260,-0.055964,-0.057801,-44.337669,125.791145,1195.821411,-0.408343,0.240708,0.160789,168.910675,133.348694,1194.430786,-0.196418,-1.026198,2.266547,302.260406,273.154327,1616.600220
13,0,,,,,,,0.056343,-0.057007,-0.058335,-44.051765,125.965477,1195.813965,-0.405893,0.239261,0.161216,169.187988,133.541260,1194.459229,-0.196289,-1.045308,2.273292,296.877747,268.675323,1612.876953
14,0,,,,,,,0.056539,-0.058842,-0.060577,-43.755970,126.134872,1195.807495,-0.403329,0.238625,0.161339,169.453537,133.694794,1194.443848,-0.205804,-1.053556,2.282677,291.383392,263.474823,1608.522461
15,0,,,,,,,0.056228,-0.058752,-0.062384,-43.468819,126.323685,1195.770142,-0.400707,0.240490,0.159156,169.781006,133.904892,1194.446899,-0.224882,-1.059803,2.314433,285.300079,259.069122,1603.738892
16,0,,,,,,,0.056480,-0.059359,-0.063272,-43.157974,126.521317,1195.707031,-0.398811,0.240311,0.159790,170.021912,134.028992,1194.309937,-0.225884,-1.078988,2.317017,279.674316,253.731430,1598.307861
17,0,,,,,,,0.056490,-0.058810,-0.062758,-42.882195,126.703735,1195.650024,-0.399730,0.240811,0.157968,170.281860,134.208755,1194.164185,-0.234135,-1.087784,2.335289,273.837494,248.869034,1592.287231
18,0,,,,,,,0.055718,-0.058043,-0.064595,-42.604637,126.940804,1195.622437,-0.401748,0.243286,0.154512,170.534363,134.404114,1194.009277,-0.234058,-1.097738,2.353523,267.974731,244.215576,1585.386597
19,0,-0.217064,-0.180119,3.219178,79.459671,158.301208,946.430115,0.055477,-0.057948,-0.066221,-42.350914,127.172501,1195.603516,-0.403387,0.247366,0.150309,170.797897,134.636078,1193.874146,-0.257728,-1.113927,2.370040,261.919373,239.683456,1578.139282
20,0,-0.217321,-0.179031,3.218486,79.689651,158.317825,946.374146,0.055448,-0.057784,-0.067547,-42.095970,127.389359,1195.589478,-0.405143,0.251408,0.148722,171.048065,134.828003,1193.729858,-0.255587,-1.132284,2.382022,255.969971,235.412338,1569.907349
21,0,-0.219530,-0.177203,3.219411,79.899025,158.338791,946.326965,0.055531,-0.058101,-0.067842,-41.822735,127.592087,1195.574951,-0.401977,0.253483,0.147191,171.048965,134.747345,1193.300903,-0.278109,-1.147808,2.396092,249.971863,231.659927,1560.998047
22,0,-0.220890,-0.175110,3.218872,80.100113,158.362106,946.263245,0.055323,-0.057805,-0.069315,-41.585766,127.792236,1195.551514,-0.402691,0.254391,0.147352,171.301376,134.843063,1193.177612,-0.296978,-1.155673,2.412162,244.071899,228.136993,1551.087158
23,0,-0.220920,-0.172871,3.218577,80.302528,158.391602,946.220459,0.055888,-0.057782,-0.071257,-41.375019,127.979156,1195.528687,-0.399388,0.252542,0.145664,171.417480,134.681366,1193.010742,-0.317865,-1.162591,2.436500,238.204269,225.745224,1540.485596
24,0,-0.220310,-0.171341,3.216572,80.520264,158.385269,946.180969,0.034225,-0.063249,-0.097503,-41.359959,127.947731,1195.835815,-0.398460,0.253253,0.143779,171.610626,134.488617,1192.823975,-0.333486,-1.158925,2.461092,232.465607,224.147217,1529.113403
25,0,-0.220282,-0.170941,3.215090,80.718918,158.356201,946.140076,0.036886,-0.062899,-0.096065,-41.113388,128.113449,1195.846558,-0.396260,0.254186,0.139863,171.837250,134.237137,1192.639038,-0.355074,-1.149453,2.489740,226.867172,223.393860,1516.995972
26,0,-0.219380,-0.170409,3.213548,80.906212,158.327393,946.138489,0.019493,-0.050461,-0.114741,-40.492161,128.114899,1195.414673,-0.399698,0.250718,0.136169,171.861084,133.678757,1192.045410,-0.381012,-1.131322,2.522418,221.390671,223.427780,1504.328491
27,0,-0.218887,-0.170184,3.212355,81.071747,158.305176,946.153931,0.023284,-0.062386,-0.101798,-40.571392,128.512970,1195.789307,-0.394154,0.246150,0.141343,172.181702,133.380386,1192.012573,-0.409439,-1.113436,2.562243,216.135452,224.135162,1490.917725
