Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
12,0,-0.003673,0.033697,-1.557021,-1060.062256,-123.482079,1135.855835,0.005935,0.041314,1.546129,445.575958,-194.375214,1128.446289,0.141918,-0.292641,-1.713511,-1096.533813,-18.794537,1328.984253,-0.034068,-0.057605,1.569722,508.031860,-294.611176,1384.355713,0.051339,0.293645,-1.444465,-1091.612671,-239.423203,1336.673340,0.065347,0.067719,1.668269,502.342224,-106.497467,1396.722534,-0.083737,-0.815647,0.694850,-948.507324,-238.805923,1387.554443,0.422307,1.466948,3.135421,347.828491,-32.908318,1472.586182
13,0,-0.026768,0.057157,-1.550452,-1060.812378,-122.825119,1135.457520,0.010139,0.043987,1.541370,445.593750,-194.537231,1128.468384,0.149142,-0.285775,-1.663187,-1097.395874,-18.177870,1328.788818,-0.033562,-0.050549,1.571759,508.400146,-294.926270,1384.579834,0.046934,0.238576,-1.432201,-1090.274170,-239.079529,1336.925781,0.016135,0.051781,1.631218,503.123871,-106.754173,1396.775757,-0.085582,-0.815795,0.690258,-943.228882,-238.929581,1388.489502,0.404900,1.467326,3.136169,340.607605,-33.612293,1472.854858
14,0,-0.032075,0.057383,-1.541220,-1061.064575,-122.194122,1135.789429,0.010974,0.044965,1.541675,445.770447,-194.469696,1128.556519,0.128113,-0.277815,-1.664123,-1098.179810,-17.743378,1328.412720,-0.031807,-0.049423,1.573406,508.910126,-295.094391,1384.595947,0.045231,0.243142,-1.424378,-1089.497070,-238.479996,1337.044189,0.024420,0.053786,1.635507,503.657471,-106.920013,1396.874268,-0.091726,-0.814876,0.686169,-937.544006,-239.064651,1389.527222,0.353141,1.478725,3.140956,333.037354,-34.144207,1473.345459
15,0,-0.038177,0.058522,-1.530986,-1061.418823,-121.545906,1135.682007,0.009316,0.045766,1.542369,445.996857,-194.441910,1128.693848,0.119190,-0.287402,-1.657115,-1098.740845,-17.392189,1328.447754,-0.030515,-0.051845,1.567678,509.531555,-295.254517,1384.614136,0.029479,0.243932,-1.413828,-1088.617798,-238.087463,1337.454834,0.022160,0.049893,1.631831,504.116058,-107.302910,1396.973633,-0.093683,-0.812481,0.682212,-931.380188,-239.153275,1390.452515,0.360873,1.460055,3.135983,325.103485,-34.908253,1473.420410
16,0,-0.039489,0.064177,-1.531477,-1061.822266,-120.918243,1135.616455,0.010124,0.045853,1.539463,446.162842,-194.362595,1128.773926,0.125758,-0.269318,-1.657007,-1099.469604,-16.607977,1328.276367,-0.032505,-0.053366,1.567518,510.024078,-295.385498,1384.514404,0.034246,0.248595,-1.426498,-1088.251953,-237.170471,1337.443604,0.024511,0.022335,1.636387,504.455322,-107.646339,1397.590332,-0.081798,-0.835693,0.647098,-925.011841,-239.791672,1391.948730,0.336430,1.449692,3.137264,316.835693,-35.516891,1473.626953
17,0,-0.041638,0.065354,-1.521309,-1062.263794,-120.332169,1135.522583,0.011808,0.046249,1.534493,446.310089,-194.267334,1128.850952,0.119592,-0.270144,-1.652311,-1100.194946,-15.909050,1328.284180,-0.026631,-0.053348,1.567479,510.487732,-295.551636,1384.630371,0.035354,0.256726,-1.424998,-1087.675293,-236.400696,1337.426514,0.018240,0.020093,1.636258,505.009644,-107.716774,1397.700439,-0.076870,-0.806675,0.674529,-917.826782,-239.542068,1392.488770,0.316437,1.443717,3.133778,308.216309,-36.055218,1473.904297
18,0,-0.048025,0.062900,-1.508456,-1062.676880,-119.778046,1135.431763,0.007767,0.041698,1.542382,446.877411,-193.973114,1129.020508,0.116993,-0.280337,-1.648791,-1100.913696,-15.395744,1328.037720,-0.021386,-0.048005,1.578740,510.844757,-295.690704,1384.669312,0.036592,0.251781,-1.419810,-1087.058716,-235.654343,1337.428955,0.022606,0.019901,1.636401,505.613800,-107.819824,1397.877441,-0.082518,-0.823150,0.641166,-910.364014,-239.843460,1393.482178,0.295540,1.438616,3.130551,299.338959,-36.576527,1474.131226
19,0,-0.050009,0.063896,-1.503128,-1063.053101,-119.190125,1135.374878,0.008663,0.040987,1.541306,447.164978,-193.884872,1129.116577,0.112280,-0.283467,-1.677852,-1101.132080,-14.889917,1327.551514,-0.036768,-0.051155,1.556803,511.611115,-295.642212,1384.661621,0.045796,0.264679,-1.403323,-1086.239014,-234.995941,1337.227295,0.025484,0.040981,1.622584,506.466278,-107.960075,1397.723999,-0.081228,-0.817692,0.634897,-902.240967,-239.865158,1394.092407,0.271151,1.433070,3.123168,290.092255,-37.027187,1474.371826
20,0,-0.056621,0.069108,-1.490141,-1063.244629,-118.523689,1135.347412,0.010685,0.041658,1.540728,447.469391,-193.778900,1129.212158,0.103158,-0.280491,-1.671804,-1102.176514,-14.292584,1327.933716,-0.026641,-0.041727,1.570897,511.952148,-295.910919,1384.776367,0.045676,0.255766,-1.417223,-1085.922974,-234.143616,1337.394287,0.027921,0.045617,1.617208,507.219147,-108.054253,1397.870483,-0.073219,-0.808082,0.630974,-893.606445,-239.712753,1394.391968,0.243028,1.430379,3.119859,280.577881,-37.478004,1474.556274
21,0,-0.048067,0.071736,-1.524788,-1063.669067,-117.973282,1135.374512,0.013096,0.042802,1.540046,447.782043,-193.686722,1129.313110,0.117008,-0.262724,-1.626472,-1103.166992,-13.635357,1328.077271,-0.035961,-0.059906,1.552493,512.711426,-295.665100,1384.681519,0.046359,0.256781,-1.415345,-1085.394165,-233.430191,1337.483032,0.033747,0.049203,1.618101,507.856537,-108.135849,1397.968994,-0.077974,-0.795273,0.627412,-884.813538,-239.588715,1394.946533,0.163005,1.479852,3.122695,271.012756,-37.422897,1475.176758
22,0,-0.046919,0.067564,-1.494991,-1064.182861,-117.488930,1135.458252,0.015123,0.043641,1.539465,448.065033,-193.560593,1129.437256,0.119204,-0.261687,-1.613267,-1103.999390,-13.138167,1327.964111,-0.038030,-0.047105,1.558731,513.064026,-295.892395,1384.924194,0.043571,0.260618,-1.409644,-1084.819580,-232.698532,1337.610474,0.034639,0.062393,1.613203,508.544617,-107.972435,1397.827393,-0.078742,-0.782846,0.625236,-875.670166,-239.294479,1395.318481,0.148973,1.473151,3.106716,260.754822,-37.979195,1475.264160
23,0,-0.054261,0.073146,-1.494245,-1064.647705,-116.803703,1135.605347,0.016583,0.045599,1.538191,448.378662,-193.454819,1129.539673,0.126404,-0.263032,-1.616587,-1104.617188,-12.400908,1328.116821,-0.022903,-0.041545,1.575505,513.349609,-295.992188,1385.091797,0.036061,0.268351,-1.395255,-1084.036255,-232.039459,1337.714478,0.042100,0.057777,1.614475,509.283356,-108.236237,1398.335815,-0.078603,-0.770956,0.620157,-866.196777,-238.929260,1395.543823,0.163570,1.418163,3.089925,250.071106,-38.873470,1475.259155
24,0,-0.062643,0.071854,-1.474314,-1064.832764,-116.256538,1135.449341,0.020551,0.050661,1.537886,448.661652,-193.303314,1129.647339,0.132156,-0.272799,-1.605793,-1105.122559,-11.912772,1328.268555,-0.011693,-0.029216,1.582552,513.607605,-295.941650,1385.454956,0.020034,0.265746,-1.390923,-1083.602661,-231.374908,1337.852539,0.042203,0.059155,1.616394,510.032227,-108.101265,1398.353516,-0.082510,-0.758317,0.618888,-856.587524,-238.389923,1395.725342,0.123361,1.414807,3.081204,239.613785,-39.369026,1475.711304
25,0,-0.038571,0.072992,-1.489838,-1065.225098,-116.031738,1135.214600,0.023514,0.054673,1.531728,448.738464,-193.385834,1129.714722,0.120852,-0.256619,-1.604908,-1106.108643,-11.301314,1328.108765,-0.008811,-0.016744,1.589589,514.135193,-295.783142,1385.713013,0.019986,0.264851,-1.387621,-1083.207275,-230.643906,1337.878784,0.050367,0.059878,1.621161,510.778961,-108.187561,1398.636475,-0.089855,-0.744602,0.614266,-846.722961,-237.706970,1395.982788,0.032236,1.488762,3.062742,229.392792,-39.234795,1476.847412
26,0,-0.036829,0.074797,-1.497136,-1065.580688,-115.522438,1135.327881,0.025012,0.056292,1.530191,449.007263,-193.253830,1129.839478,0.122471,-0.258849,-1.597443,-1106.925659,-10.771665,1328.080444,-0.012600,-0.021196,1.578569,514.753784,-295.692322,1385.732056,0.023097,0.270986,-1.384570,-1082.782593,-229.910675,1337.837036,0.038984,0.054464,1.612394,511.596375,-108.098053,1398.687622,-0.101502,-0.729928,0.608352,-836.511169,-236.865189,1396.134644,-0.006510,1.458373,3.061631,218.977448,-40.334545,1477.400879
27,0,-0.053647,0.080393,-1.520803,-1065.528687,-114.791069,1135.307373,0.021950,0.057431,1.530479,449.468384,-192.908295,1130.072510,0.124385,-0.262087,-1.593473,-1107.503540,-10.319091,1328.176025,-0.009970,-0.017800,1.586704,515.177368,-295.702606,1385.841309,0.018916,0.275079,-1.378806,-1082.334595,-229.264420,1337.951660,0.037292,0.052905,1.606321,512.410889,-108.160690,1398.892578,-0.124692,-0.683718,0.629595,-826.237061,-236.435486,1396.674316,-0.043389,1.450905,3.051108,208.844727,-41.028732,1478.416504
28,0,-0.020990,0.062565,-1.432697,-1066.009033,-114.741966,1135.201782,0.021193,0.058073,1.527195,449.831055,-192.774490,1130.217896,0.121114,-0.260594,-1.587304,-1108.184937,-9.848898,1328.327393,-0.009443,-0.015820,1.584351,515.676331,-295.642151,1385.944824,0.015437,0.277518,-1.372644,-1081.941528,-228.675186,1338.028320,0.038623,0.053616,1.602744,513.143127,-108.136848,1399.015869,-0.127583,-0.669484,0.625433,-815.108398,-235.414764,1396.652344,-0.064852,1.434711,3.039800,198.925415,-41.920700,1479.415405
29,0,-0.011040,0.081645,-1.461815,-1066.887085,-114.669365,1135.299438,0.020448,0.057236,1.525171,450.189392,-192.652237,1130.330566,0.119997,-0.258389,-1.581611,-1108.989502,-9.433391,1328.405884,-0.010474,-0.016773,1.572093,516.276733,-295.553772,1386.067871,0.013154,0.280084,-1.366919,-1081.560547,-228.103683,1338.145142,0.031602,0.054186,1.599893,513.760315,-108.166298,1399.272339,-0.121704,-0.635823,0.633115,-803.345886,-234.160934,1396.309448,-0.092465,1.417079,3.033951,189.249496,-42.774849,1480.534912
30,0,-0.031537,0.079300,-1.427685,-1066.556030,-113.733002,1135.713379,0.021178,0.055694,1.525231,450.534760,-192.516235,1130.419678,0.122078,-0.257018,-1.578621,-1109.779785,-9.040692,1328.470215,-0.009743,-0.018083,1.574041,516.865784,-295.524139,1386.171997,0.008444,0.285578,-1.360473,-1081.096802,-227.596863,1338.382324,0.035447,0.057702,1.601271,514.421387,-108.173752,1399.360474,-0.120473,-0.610983,0.629479,-791.220520,-233.383133,1395.997803,-0.100210,1.405446,3.021105,179.710419,-43.401459,1481.768311
31,0,0.024121,0.030764,-1.411430,-1065.837769,-113.429230,1135.104126,0.020030,0.054857,1.523840,450.830353,-192.395432,1130.485840,0.124843,-0.255739,-1.576464,-1110.466431,-8.666960,1328.554199,-0.017376,-0.031503,1.561131,517.895752,-295.636414,1385.610962,0.009707,0.282620,-1.358668,-1080.948730,-226.959763,1338.391602,0.061925,0.071721,1.615169,515.056274,-108.069664,1399.250977,-0.116858,-0.587163,0.624604,-778.706482,-232.664902,1395.554932,-0.127099,1.389436,3.016409,170.411621,-43.961288,1482.696533
32,0,0.010978,0.036105,-1.404016,-1066.558228,-113.636559,1134.941528,0.026270,0.042660,1.528334,450.971436,-192.538910,1130.573364,0.126541,-0.254913,-1.569564,-1111.111572,-8.346931,1328.634521,-0.022923,-0.039647,1.558613,518.233826,-295.714691,1385.859741,-0.002666,0.289736,-1.345628,-1080.384521,-226.613449,1338.854492,0.049577,0.067624,1.608251,515.690674,-108.125847,1399.360474,-0.114281,-0.562496,0.616030,-765.937012,-232.149307,1395.001587,-0.097880,1.362297,2.984498,160.838318,-43.934330,1483.858032
33,0,0.011755,0.035890,-1.399386,-1066.835205,-113.350693,1134.983154,0.025808,0.054923,1.517601,451.322571,-192.411667,1130.603027,0.127170,-0.252872,-1.564928,-1111.763916,-8.047306,1328.701172,-0.022179,-0.038448,1.556913,518.761597,-295.821014,1385.972412,-0.004689,0.285030,-1.336265,-1080.031982,-226.160736,1339.113892,0.062395,0.062631,1.613653,516.139648,-108.368027,1399.811157,-0.096355,-0.530059,0.611304,-752.798523,-231.809555,1394.072388,-0.123377,1.360124,2.970352,151.175156,-44.143524,1484.609985
34,0,0.014585,0.037996,-1.402197,-1067.134766,-113.111572,1135.052124,0.030720,0.056210,1.525578,451.873199,-192.069489,1130.654297,0.128295,-0.252347,-1.563411,-1112.422363,-7.709419,1328.834229,-0.019685,-0.036917,1.559937,519.260742,-295.891571,1386.017944,0.004667,0.273550,-1.334443,-1079.960083,-225.480347,1339.179199,0.063154,0.062154,1.613791,516.616089,-108.487274,1400.001465,-0.098773,-0.515886,0.584227,-739.753418,-231.559662,1393.334473,-0.142786,1.364686,2.947528,141.621429,-44.093422,1484.939697
35,0,0.016620,0.040867,-1.404621,-1067.431152,-112.890366,1135.143555,0.022316,0.050464,1.524402,451.922455,-192.196915,1131.067871,0.130200,-0.253003,-1.555667,-1113.068237,-7.397570,1329.038574,-0.018163,-0.040663,1.562782,519.758972,-296.039124,1385.993896,0.005980,0.266005,-1.333138,-1079.944824,-225.081009,1339.379761,0.048024,0.058162,1.602073,517.170166,-108.720848,1400.187866,-0.098801,-0.487768,0.572489,-726.459778,-231.234314,1392.255249,-0.207780,1.365443,2.930763,131.895248,-43.527233,1485.454590
36,0,0.017715,0.040495,-1.401719,-1067.732666,-112.693138,1135.245239,0.023397,0.050220,1.523313,452.207458,-192.189865,1131.197388,0.135186,-0.254236,-1.544230,-1113.690063,-7.086956,1329.265137,-0.014618,-0.034233,1.575504,520.248291,-296.137665,1386.166626,0.010716,0.262535,-1.335305,-1080.043091,-224.834366,1339.605469,0.072835,0.045407,1.624135,517.331543,-108.902451,1400.531372,-0.105509,-0.455622,0.553491,-713.403503,-231.224670,1391.123413,-0.321372,1.398523,2.915339,122.399384,-43.150517,1485.455444
37,0,0.010621,0.049694,-1.423348,-1068.241089,-112.521950,1135.562012,0.023188,0.049794,1.523327,452.472260,-192.160034,1131.266357,0.139296,-0.253478,-1.633501,-1113.341797,-6.451958,1329.548218,-0.005206,-0.023832,1.583508,520.556213,-296.268280,1386.489990,0.018757,0.256692,-1.338823,-1080.144165,-224.337158,1339.560547,0.074487,0.070336,1.621976,518.023071,-108.857597,1400.269043,-0.092335,-0.401593,0.572566,-699.899109,-232.688416,1389.204346,-0.359389,1.392055,2.883210,113.511581,-43.560799,1485.203247
38,0,0.008471,0.049988,-1.422809,-1068.345093,-112.262970,1135.694580,0.023618,0.050092,1.523533,452.734192,-192.157608,1131.336914,0.139421,-0.253548,-1.624307,-1114.097656,-6.229671,1329.726807,-0.003288,-0.023115,1.586017,521.087769,-296.423279,1386.560425,0.007553,0.262786,-1.325602,-1079.642700,-224.050140,1340.063599,0.059961,0.063914,1.613982,518.403687,-109.206245,1400.690918,-0.080305,-0.362555,0.566629,-686.536621,-232.737991,1387.223877,-0.387699,1.379318,2.855107,104.575668,-43.450451,1485.077026
39,0,-0.047416,0.057513,-1.411390,-1067.598022,-110.831985,1136.368530,0.023521,0.050283,1.524315,452.989868,-192.187988,1131.427612,0.140902,-0.250930,-1.617043,-1114.803711,-6.042243,1329.953735,-0.004044,-0.027221,1.578428,521.735107,-296.533783,1386.657959,0.004658,0.264059,-1.317972,-1079.333740,-223.607910,1340.364746,0.056609,0.071374,1.609124,518.790894,-109.447060,1400.887817,-0.100871,-0.350468,0.534569,-673.447144,-232.666077,1386.090698,-0.408509,1.357772,2.835586,96.308861,-43.335854,1484.647461
40,0,-0.055444,0.061196,-1.423080,-1067.598999,-110.567307,1136.470581,0.024424,0.051167,1.525814,453.218475,-192.223251,1131.496826,0.141567,-0.250795,-1.610887,-1115.499634,-5.808018,1330.254517,-0.003525,-0.017820,1.583372,522.347107,-296.596893,1386.880371,0.022688,0.257977,-1.328337,-1079.664063,-223.084808,1340.222534,0.056811,0.063372,1.607787,519.246948,-109.474571,1400.603149,-0.080523,-0.305663,0.554079,-660.905457,-234.319061,1383.273438,-0.429939,1.338309,2.812607,87.984680,-43.124439,1484.214111
41,0,-0.081020,0.077156,-1.403020,-1067.765381,-110.217766,1136.730225,0.024711,0.052291,1.525899,453.425659,-192.256119,1131.547485,0.134977,-0.263222,-1.562462,-1116.616211,-5.695331,1330.260376,-0.003014,-0.016548,1.584925,522.903259,-296.801758,1386.907349,-0.003745,0.265544,-1.303817,-1078.838623,-222.692184,1341.003662,0.048402,0.060597,1.602729,519.476135,-109.812897,1400.846558,-0.112397,-0.264920,0.507808,-648.858337,-234.760056,1380.603394,-0.464520,1.307670,2.793709,80.275558,-42.637012,1483.641357
42,0,-0.083386,0.077827,-1.400701,-1067.786011,-109.982803,1136.815430,0.024923,0.052775,1.526750,453.612427,-192.312088,1131.606323,0.139518,-0.247656,-1.593434,-1116.838745,-5.258181,1330.753784,-0.013207,-0.019715,1.569717,523.587036,-296.921112,1386.810303,0.018900,0.261308,-1.317570,-1078.950562,-222.215637,1340.864868,0.070367,0.058248,1.617797,520.054749,-109.823067,1400.566772,-0.071810,-0.219996,0.499236,-637.937988,-237.714020,1376.732300,-0.479068,1.291847,2.776407,72.713303,-41.933002,1482.516113
43,0,-0.085220,0.078250,-1.397442,-1067.792236,-109.782387,1136.859253,0.026496,0.054052,1.527910,453.787506,-192.370407,1131.663452,0.140826,-0.235105,-1.571677,-1117.757690,-4.956012,1331.122437,-0.011561,-0.018403,1.574556,524.118164,-297.175323,1386.863770,0.029113,0.258163,-1.317627,-1078.523682,-221.678909,1341.329590,0.073018,0.056054,1.618646,520.426025,-110.484543,1401.042725,-0.071510,-0.206989,0.452600,-627.311279,-238.165619,1374.263428,-0.488855,1.278964,2.758908,65.896019,-40.844379,1480.860352
44,0,-0.071901,0.082727,-1.401679,-1067.665039,-109.380188,1136.956055,0.028220,0.055595,1.527197,453.964233,-192.448288,1131.717529,0.142077,-0.235328,-1.562416,-1118.429199,-4.647665,1331.319946,-0.013045,-0.022038,1.576342,524.758972,-297.429626,1386.879272,0.040682,0.256944,-1.314259,-1078.094360,-221.026749,1341.767456,0.080080,0.077372,1.629905,520.388977,-110.732567,1401.006836,-0.042955,-0.174004,0.446651,-617.878357,-240.330322,1370.935059,-0.519503,1.285890,2.728595,58.731262,-39.605324,1478.939697
45,0,-0.087954,0.081568,-1.389514,-1067.730469,-109.321503,1136.756592,0.029027,0.056032,1.527613,454.112213,-192.547668,1131.772949,0.141605,-0.234782,-1.553872,-1119.030640,-4.296874,1331.547241,-0.014109,-0.019368,1.579417,525.346375,-297.774200,1387.009766,0.009516,0.262489,-1.297146,-1078.079224,-220.639755,1341.906128,0.082778,0.067625,1.628931,520.632080,-111.098816,1401.028198,-0.028954,-0.148058,0.420909,-609.776367,-243.339661,1368.371582,-0.530691,1.273800,2.706851,52.493027,-38.211010,1476.568115
46,0,-0.083586,0.083727,-1.387304,-1067.493774,-108.881828,1136.908813,0.027881,0.052605,1.527952,454.234436,-192.686829,1131.868042,0.139332,-0.235424,-1.542205,-1119.623047,-3.980552,1331.722046,-0.019414,-0.040523,1.570851,526.138672,-298.200470,1386.541016,0.007672,0.263985,-1.294466,-1077.668823,-220.079819,1342.286133,0.100601,0.068554,1.637606,520.911072,-111.443886,1400.952637,-0.025276,-0.124559,0.403774,-603.101685,-245.672775,1365.933105,-0.534005,1.257818,2.697896,46.972027,-36.752319,1474.014404
47,0,-0.083458,0.084254,-1.385569,-1067.281982,-108.481346,1136.961914,0.026441,0.061895,1.518502,454.642639,-192.717728,1131.690186,0.137797,-0.237069,-1.533849,-1120.120361,-3.639242,1331.854858,-0.014857,-0.032003,1.577285,526.917114,-298.567108,1386.402344,0.007608,0.263627,-1.293359,-1077.317017,-219.503769,1342.632446,0.074130,0.062289,1.624637,520.794983,-112.032639,1401.228516,-0.015394,-0.107881,0.387831,-597.271484,-247.984299,1363.563477,-0.508889,1.215448,2.658931,41.961887,-35.166962,1471.750366
48,0,-0.079965,0.092002,-1.412159,-1067.517822,-108.290779,1136.841553,0.025928,0.060633,1.517510,454.795807,-192.908798,1131.764160,0.136683,-0.235158,-1.531072,-1120.564209,-3.152618,1332.024658,0.003056,-0.014921,1.610879,526.886658,-299.070068,1387.247314,0.005866,0.266554,-1.290083,-1076.796875,-218.832672,1343.026367,0.066706,0.062715,1.623212,520.778687,-112.645760,1401.468506,0.000591,-0.082654,0.378368,-592.668457,-250.132202,1361.585693,-0.519643,1.192821,2.642308,37.484985,-33.669205,1469.304199
