Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
136,0,-0.089232,0.129554,-1.561511,-1151.059692,-87.728905,1141.313354,0.014392,0.035745,1.423265,392.966400,-184.394257,1131.512695,0.211597,-0.304665,-1.682424,-1208.926636,18.081526,1353.563477,0.019864,-0.005521,1.454820,448.714294,-290.119568,1384.328613,0.110921,0.187840,-1.386197,-1195.883423,-201.811157,1355.532227,0.196692,0.134480,1.549232,471.055359,-102.839577,1394.863159,-0.058034,-0.349507,0.486304,-825.584778,-249.688004,1486.949219,-0.036099,1.605409,2.858106,311.805420,6.464849,1487.214600
137,0,-0.084979,0.130347,-1.591329,-1151.374878,-87.977272,1141.494629,0.016011,0.036956,1.423753,393.334198,-184.532578,1131.569702,0.208513,-0.297899,-1.693933,-1207.795898,17.417402,1353.680542,0.027898,-0.008055,1.462077,449.344849,-290.465607,1384.144653,0.101726,0.190003,-1.374970,-1195.436646,-202.499557,1355.277832,0.200240,0.130506,1.544430,471.593292,-102.931313,1395.035645,-0.053425,-0.378918,0.493791,-839.175537,-251.740005,1489.737793,-0.049724,1.598698,2.858341,303.933044,5.677910,1487.807983
138,0,-0.080461,0.116794,-1.565944,-1151.550415,-88.115715,1141.535034,0.017360,0.037202,1.423050,393.694153,-184.723953,1131.642822,0.207150,-0.296833,-1.693973,-1206.659668,16.756176,1353.691772,0.034357,0.001699,1.467032,449.730377,-290.930878,1384.070557,0.113831,0.187337,-1.392434,-1195.820923,-203.117722,1354.664917,0.231347,0.139754,1.567266,471.410126,-103.285690,1394.882690,-0.058780,-0.408293,0.504266,-853.026001,-253.791336,1492.353394,-0.066564,1.589889,2.861358,295.822388,4.748938,1488.344238
139,0,-0.081024,0.113955,-1.560316,-1151.586670,-88.353172,1141.433472,0.015252,0.036920,1.421624,394.031006,-184.949310,1131.746460,0.201158,-0.294868,-1.699208,-1205.530273,16.070248,1353.706299,0.010953,-0.024118,1.432756,450.974396,-291.112274,1383.848145,0.126888,0.173450,-1.399557,-1195.892822,-203.932480,1354.155518,0.196408,0.129759,1.551861,471.995514,-103.902512,1395.136475,-0.064312,-0.426185,0.525020,-867.087341,-256.135254,1494.802124,-0.057032,1.574424,2.859226,287.592316,3.832625,1489.036377
140,0,-0.081359,0.111342,-1.554926,-1151.640991,-88.603920,1141.323486,0.013273,0.035491,1.422200,394.474487,-185.241348,1131.799927,0.191027,-0.292761,-1.708761,-1204.307251,15.315287,1353.730103,0.029703,-0.011764,1.466455,451.333496,-291.672821,1384.052002,0.124762,0.191868,-1.411628,-1196.368530,-204.979813,1353.304321,0.214658,0.137069,1.566301,472.078125,-104.020493,1395.002075,-0.063919,-0.455377,0.554369,-881.360779,-258.021454,1496.806274,-0.068281,1.563344,2.855887,279.087006,2.965460,1489.766357
141,0,-0.088212,0.131502,-1.608485,-1151.346069,-88.919098,1141.051270,0.014430,0.036448,1.427129,394.876801,-185.538879,1131.845093,0.202728,-0.296521,-1.687767,-1203.060669,14.566799,1353.944458,0.030482,-0.011583,1.470572,452.004822,-292.080505,1384.034424,0.124601,0.208706,-1.419257,-1196.763184,-205.786469,1352.668945,0.224769,0.140062,1.572984,472.232819,-104.697975,1395.295898,-0.027205,-0.472808,0.591339,-895.710144,-259.534973,1498.084229,-0.087060,1.557659,2.848846,270.431915,2.112550,1490.566284
142,0,-0.059840,0.076449,-1.557172,-1149.381592,-89.012260,1141.431763,0.006161,0.032635,1.425054,395.164063,-185.847824,1131.847046,0.190587,-0.287636,-1.747482,-1201.378540,13.918148,1354.115601,0.024923,-0.020060,1.482958,453.068481,-292.661713,1383.787354,0.115757,0.191916,-1.423446,-1197.047974,-206.815903,1352.213013,0.199206,0.131221,1.564844,472.389008,-105.346100,1395.861816,-0.036652,-0.509414,0.596021,-910.143372,-262.193726,1499.921997,-0.076673,1.534280,2.846728,262.023468,1.052704,1491.211060
143,0,-0.035646,0.056526,-1.562543,-1150.767456,-89.413406,1140.678711,0.000157,0.034199,1.411813,395.601074,-186.156082,1131.817139,0.215450,-0.302745,-1.753953,-1200.595947,13.136691,1354.073730,0.034994,0.010983,1.485801,453.296326,-292.738007,1384.633545,0.121685,0.242006,-1.450193,-1197.651123,-207.858032,1351.513916,0.159911,0.114483,1.539080,472.703735,-106.005791,1395.971680,-0.029768,-0.581037,0.549663,-924.443665,-264.200806,1500.765869,-0.094234,1.522665,2.838304,253.264313,0.127761,1492.129761
144,0,-0.031921,0.057605,-1.571249,-1150.737183,-89.656670,1140.535645,0.015418,0.044841,1.422304,396.072083,-186.461288,1131.884521,0.211790,-0.297997,-1.758042,-1199.263428,12.204746,1353.980347,0.029379,-0.004537,1.461754,454.246674,-293.341095,1383.968994,0.125780,0.246903,-1.458641,-1198.044312,-208.828995,1351.014526,0.160945,0.113478,1.541192,472.924011,-106.450478,1396.113159,-0.037200,-0.620050,0.549502,-938.829590,-267.523926,1502.040283,-0.095000,1.497475,2.834233,244.518723,-1.018506,1492.947632
145,0,-0.028992,0.059823,-1.579293,-1150.725708,-89.892944,1140.421387,0.018144,0.047423,1.426106,396.476624,-186.823730,1131.907959,0.305507,-0.327677,-1.706189,-1196.395508,11.222510,1353.963623,0.034717,-0.014630,1.497163,455.294769,-293.939178,1383.934448,0.127786,0.248969,-1.463779,-1198.378784,-209.806595,1350.426758,0.170904,0.120816,1.549520,473.167633,-106.765945,1396.051636,-0.047082,-0.649280,0.560350,-952.107910,-269.338593,1503.610718,-0.096386,1.468076,2.831357,235.694351,-2.312393,1493.844604
146,0,-0.025621,0.062743,-1.586842,-1150.719116,-90.120804,1140.298706,0.022904,0.050852,1.428084,396.892761,-187.234741,1131.904541,0.300340,-0.326511,-1.722906,-1195.313599,10.401157,1353.876831,0.035774,-0.012245,1.475048,455.807983,-294.152313,1384.278809,0.127106,0.247230,-1.471191,-1198.642944,-210.506638,1349.938965,0.187347,0.126382,1.564976,473.222443,-107.126556,1396.150146,-0.061587,-0.685730,0.570580,-966.000916,-272.092072,1503.573242,-0.107420,1.446060,2.826551,226.685791,-3.732265,1494.740479
147,0,-0.055801,0.094832,-1.580416,-1151.373413,-90.272507,1139.673340,0.023869,0.051526,1.428602,397.212067,-187.684067,1131.959717,0.290003,-0.317375,-1.741845,-1193.597412,9.143674,1354.272827,0.041282,-0.000539,1.482451,456.296234,-294.765961,1384.096191,0.125968,0.259164,-1.479108,-1198.840332,-211.421570,1349.402588,0.145535,0.125692,1.548647,473.551666,-107.680161,1396.358643,-0.058004,-0.716845,0.575095,-979.517822,-275.161591,1503.552490,-0.115507,1.423796,2.825236,217.554367,-5.208933,1495.532104
148,0,-0.086543,0.120202,-1.587337,-1151.868042,-90.548050,1139.767090,0.020259,0.048237,1.428390,397.503784,-188.079514,1131.979614,0.199392,-0.276467,-1.733962,-1191.587036,8.734772,1353.895386,0.032015,-0.017571,1.508992,457.713287,-295.220581,1384.100342,0.129155,0.268175,-1.478572,-1199.047729,-212.475708,1348.821045,0.141720,0.113773,1.543329,473.660278,-108.009544,1396.333984,-0.050643,-0.749851,0.579988,-992.757568,-278.032928,1503.241821,-0.209424,1.508345,2.778365,207.479111,-5.208289,1497.308105
149,0,-0.087547,0.123569,-1.593524,-1151.868774,-90.695618,1139.553223,0.009660,0.054785,1.432226,398.003540,-188.402237,1131.808838,0.267187,-0.305891,-1.750795,-1191.849609,7.920949,1353.566284,0.024125,-0.014979,1.487766,458.459869,-295.615417,1383.995850,0.127910,0.276260,-1.474997,-1199.215454,-213.269928,1348.528076,0.138022,0.113349,1.541438,473.754547,-108.499794,1396.463989,-0.049192,-0.780230,0.584561,-1005.629395,-280.901154,1502.579590,-0.219957,1.496026,2.773395,198.285400,-6.780213,1497.969971
150,0,-0.088555,0.124755,-1.594692,-1151.862183,-90.829102,1139.352173,0.010615,0.046679,1.435872,398.268860,-188.879868,1131.930054,0.262619,-0.306046,-1.746776,-1191.468628,6.788809,1353.351929,0.035419,-0.013543,1.518456,459.332214,-296.149902,1384.159302,0.127022,0.275513,-1.485327,-1199.312866,-213.869690,1348.037476,0.115490,0.096236,1.540607,474.044281,-108.898880,1396.437012,-0.041746,-0.812159,0.585172,-1018.167969,-283.682526,1501.703003,-0.243250,1.489492,2.767239,189.029648,-8.060759,1498.692993
151,0,-0.089378,0.127465,-1.597775,-1151.858887,-90.913330,1139.201294,0.015216,0.048522,1.441692,398.622833,-189.326035,1131.956665,0.191757,-0.266025,-1.743072,-1188.898071,5.186861,1353.929932,0.035936,-0.010778,1.518881,460.046661,-296.618317,1384.183228,0.137168,0.335855,-1.515906,-1199.896362,-214.573288,1347.561646,0.100755,0.096434,1.535423,474.112488,-109.326202,1396.525269,-0.042676,-0.837460,0.587211,-1030.308228,-286.369629,1500.568848,-0.264549,1.469141,2.767967,179.881058,-9.479363,1499.259033
152,0,-0.090133,0.129416,-1.598686,-1151.888062,-91.003227,1139.052979,0.020103,0.050922,1.445026,398.926666,-189.803986,1131.999512,0.279020,-0.303800,-1.749114,-1190.335815,5.767971,1352.470093,0.037023,-0.011196,1.522373,460.932739,-297.088837,1384.211304,0.149915,0.339884,-1.518316,-1199.822021,-214.830582,1347.016968,0.107519,0.090896,1.540278,474.163940,-109.923271,1396.895874,-0.041162,-0.860149,0.588637,-1042.054077,-288.942352,1499.360840,-0.273727,1.457537,2.763882,170.893463,-10.601123,1499.843018
153,0,-0.065538,0.117587,-1.616361,-1151.636230,-90.960449,1138.999268,0.022458,0.053273,1.445287,399.184937,-190.268951,1132.019165,0.218563,-0.277257,-1.797968,-1190.134399,4.837089,1352.742310,0.037963,-0.009965,1.531259,461.742920,-297.539764,1384.295410,0.157180,0.311465,-1.516212,-1199.727661,-215.659409,1346.757080,0.091584,0.095492,1.528546,474.100311,-110.350433,1397.004272,-0.039713,-0.888897,0.583871,-1053.250854,-291.345947,1497.963379,-0.291158,1.441376,2.760717,161.854660,-11.761906,1500.128418
154,0,-0.074162,0.103288,-1.557782,-1150.996460,-90.908096,1138.667603,0.020606,0.051900,1.446154,399.474548,-190.756577,1132.076538,0.206243,-0.272104,-1.811902,-1189.633911,4.463637,1352.596558,0.041417,-0.010074,1.530560,462.496948,-298.028229,1384.283691,0.140866,0.313594,-1.513214,-1199.705566,-215.989883,1346.031860,0.143136,0.115006,1.555684,474.121399,-110.715981,1396.993652,-0.040481,-0.908862,0.582711,-1063.937378,-293.655762,1496.438721,-0.304595,1.432941,2.747938,152.608276,-12.654323,1500.371826
155,0,-0.090724,0.128526,-1.587406,-1151.748413,-90.913376,1138.717163,0.017054,0.052165,1.447154,399.750244,-191.234665,1132.162109,0.204295,-0.266471,-1.815496,-1188.757446,3.900462,1352.499512,0.026297,-0.020626,1.502805,463.754242,-298.348053,1384.124878,0.132364,0.299558,-1.504794,-1199.873901,-215.856598,1345.185547,0.128135,0.113334,1.550984,474.199493,-111.098801,1397.043091,-0.037121,-0.932261,0.579587,-1074.063354,-295.745087,1494.789551,-0.317271,1.428147,2.735211,143.253967,-13.464169,1500.333740
156,0,-0.090131,0.141765,-1.621880,-1151.842285,-90.846657,1138.572388,0.018751,0.054576,1.453648,400.099548,-191.683029,1132.201538,0.204214,-0.263411,-1.821212,-1187.826172,3.318691,1352.465698,0.024973,-0.021892,1.512193,464.670166,-298.816162,1384.152710,0.137397,0.303392,-1.510649,-1200.101563,-216.529510,1344.691650,0.122617,0.113283,1.551576,474.234985,-111.462425,1397.090088,-0.039691,-0.953770,0.575297,-1083.635132,-297.623077,1493.078613,-0.333525,1.428473,2.713306,133.838120,-14.092984,1500.129639
157,0,-0.095560,0.133964,-1.580318,-1152.017456,-90.745323,1138.337646,0.018967,0.060680,1.460644,400.428894,-192.123123,1132.173828,0.204059,-0.260017,-1.831759,-1187.036621,2.753296,1352.471680,0.025062,-0.023032,1.519246,465.552368,-299.265045,1384.205322,0.107534,0.340843,-1.487672,-1199.669434,-216.581329,1344.148193,0.132232,0.117115,1.559785,474.333710,-111.977684,1397.241089,-0.037564,-0.973930,0.571327,-1092.658936,-299.455750,1491.304321,-0.352738,1.426914,2.695434,124.576935,-14.895834,1499.636475
158,0,-0.085309,0.131683,-1.600165,-1152.292847,-90.648346,1138.083496,0.023911,0.052560,1.466626,400.653107,-192.615753,1132.354370,0.204461,-0.257510,-1.834871,-1186.327881,2.276726,1352.471924,0.027498,-0.019996,1.522559,466.341278,-299.699402,1384.223389,0.130802,0.338154,-1.507621,-1200.388184,-217.128723,1343.319336,0.126534,0.115514,1.562446,474.392975,-112.405838,1397.287476,-0.038056,-0.989768,0.571125,-1101.140137,-301.148041,1489.501221,-0.361228,1.432044,2.673178,114.931953,-15.624777,1499.392944
159,0,-0.084709,0.132236,-1.600749,-1152.372925,-90.548561,1137.882202,0.019702,0.051125,1.466226,400.814789,-193.154053,1132.584961,0.203480,-0.253041,-1.832457,-1185.701172,1.884696,1352.390869,0.043623,-0.007724,1.559903,466.807831,-300.267822,1384.452881,0.103119,0.353293,-1.478358,-1200.129517,-217.420395,1342.998291,0.123307,0.114867,1.566034,474.451263,-112.775154,1397.354858,-0.040296,-1.004818,0.568927,-1108.971680,-302.767426,1487.745972,-0.388121,1.434946,2.658689,105.771507,-16.501877,1498.922485
160,0,-0.084690,0.134002,-1.602363,-1152.435181,-90.410149,1137.711060,0.016279,0.051014,1.466244,401.028534,-193.605774,1132.694824,0.207579,-0.252035,-1.832510,-1185.131592,1.488523,1352.300659,0.042298,-0.007841,1.566185,467.708008,-300.734802,1384.510132,0.093542,0.305404,-1.441432,-1200.755981,-217.824829,1342.610229,0.110322,0.104078,1.563466,474.441101,-113.371643,1397.790894,-0.040829,-1.022090,0.562965,-1116.163208,-304.186676,1485.983154,-0.386995,1.416722,2.654585,97.276154,-17.472437,1498.482666
161,0,-0.083971,0.135274,-1.602950,-1152.507690,-90.255455,1137.550659,0.023277,0.044769,1.469165,401.281219,-194.148712,1132.845825,0.210410,-0.240016,-1.819035,-1184.935913,1.306161,1352.562256,0.047485,-0.000501,1.570209,468.558899,-301.207031,1384.509155,0.122154,0.333401,-1.495795,-1201.093994,-217.629013,1341.627930,0.107475,0.101364,1.566752,474.411163,-113.757233,1397.903564,-0.038622,-1.037949,0.558175,-1122.645996,-305.413147,1484.252686,-0.403161,1.404154,2.642840,88.331024,-18.528996,1498.362793
162,0,-0.084276,0.117983,-1.573434,-1152.821777,-89.992805,1137.314819,0.023657,0.044849,1.473803,401.573853,-194.634262,1132.855347,0.212895,-0.248123,-1.838616,-1183.981812,0.778515,1352.298584,0.043632,-0.009921,1.571694,469.512054,-301.643616,1384.576904,0.065710,0.368083,-1.421057,-1201.731201,-217.380722,1340.740234,0.103206,0.084914,1.575976,474.215393,-114.314117,1398.208984,-0.040509,-1.046581,0.556562,-1128.460083,-306.539398,1482.663940,-0.406529,1.382348,2.636537,79.660255,-19.619053,1498.284302
163,0,-0.083349,0.117149,-1.572323,-1152.909546,-89.830833,1137.229004,0.021973,0.047316,1.475108,401.759003,-195.108429,1132.974854,0.212799,-0.246002,-1.839061,-1183.455933,0.456171,1352.346069,0.046343,-0.007570,1.576951,470.378174,-302.084198,1384.680786,0.059224,0.375621,-1.415524,-1202.437256,-217.702271,1340.054810,0.109900,0.102126,1.578849,474.420044,-114.717728,1398.138550,-0.037484,-1.057217,0.551471,-1133.538574,-307.527374,1481.233154,-0.344048,1.303304,2.626741,70.996651,-20.342783,1498.525391
164,0,-0.081002,0.134022,-1.604898,-1152.755005,-89.756050,1137.266479,0.019812,0.053384,1.477955,401.996582,-195.536682,1132.945679,0.210872,-0.242049,-1.841477,-1182.970581,0.117348,1352.396118,0.046409,-0.007076,1.586501,471.295197,-302.533997,1384.663940,0.082509,0.337766,-1.414450,-1202.142334,-218.024796,1339.515503,0.088064,0.097912,1.569926,474.453766,-115.285461,1398.294678,-0.024593,-1.078996,0.536121,-1137.739502,-308.008606,1479.591309,-0.373854,1.283094,2.631759,62.892063,-21.069193,1497.918945
165,0,-0.078607,0.131204,-1.603473,-1152.911011,-89.581573,1137.261475,0.019191,0.052949,1.480022,402.163971,-196.028564,1133.065796,0.208256,-0.239476,-1.843980,-1182.589233,-0.143631,1352.457886,0.028105,-0.009148,1.552217,472.663361,-302.664307,1384.242310,0.106916,0.325570,-1.431837,-1201.271118,-217.908920,1339.525879,0.072006,0.097350,1.563709,474.385803,-115.716248,1398.347534,-0.025015,-1.092128,0.525053,-1141.341553,-308.614716,1478.154297,-0.392374,1.275765,2.625702,54.696526,-21.698622,1497.085815
166,0,-0.074974,0.113465,-1.573092,-1153.333252,-89.328606,1137.274536,0.022144,0.048668,1.482524,402.319214,-196.513885,1133.233765,0.206714,-0.236817,-1.845594,-1182.271362,-0.349218,1352.525635,0.030197,-0.007306,1.560678,473.534637,-303.126923,1384.274536,0.103905,0.333855,-1.433235,-1201.426514,-218.133530,1339.090210,0.111207,0.113313,1.583385,474.181519,-116.228394,1398.662109,-0.034654,-1.077268,0.530278,-1144.557983,-309.491791,1477.251709,-0.400077,1.241046,2.642005,47.252995,-22.745983,1495.545776
167,0,-0.071471,0.113058,-1.577157,-1153.577026,-89.153732,1137.403931,0.023909,0.048501,1.486780,402.441620,-196.934998,1133.328247,0.207087,-0.235443,-1.846518,-1181.985840,-0.518059,1352.648438,0.029748,-0.007798,1.562457,474.413696,-303.618744,1384.292847,0.112856,0.296535,-1.436414,-1201.071289,-218.568481,1338.980591,0.098561,0.116643,1.578021,473.978058,-116.745827,1398.812500,-0.021418,-1.093338,0.510654,-1146.667358,-309.612885,1475.961304,-0.414271,1.232605,2.629473,39.615818,-23.315559,1494.346191
168,0,-0.069168,0.113279,-1.578411,-1153.826416,-88.985832,1137.547607,0.026071,0.049922,1.490786,402.616058,-197.393173,1133.414673,0.208998,-0.234861,-1.847346,-1181.776733,-0.637215,1352.750122,0.039829,0.001089,1.584433,475.335327,-304.149536,1384.101196,0.109531,0.304523,-1.439003,-1201.246460,-218.662857,1338.817383,0.081543,0.096986,1.584799,474.174561,-117.222954,1398.898315,-0.026314,-1.096926,0.500790,-1148.316040,-309.979614,1475.236938,-0.415711,1.212919,2.622627,32.520519,-24.028120,1493.091675
169,0,-0.070107,0.128529,-1.610872,-1153.821411,-88.896049,1137.709351,0.025691,0.049858,1.493900,402.817291,-197.830170,1133.479248,0.208494,-0.223325,-1.828534,-1182.152100,-0.400553,1352.800171,0.022203,-0.017594,1.565791,476.424957,-304.515564,1384.038818,0.108434,0.309008,-1.440304,-1201.344116,-218.723648,1338.670410,0.089681,0.094810,1.593853,474.413177,-117.466362,1398.573364,-0.027261,-1.096707,0.489420,-1149.279907,-310.230927,1474.615967,-0.425970,1.200849,2.611831,25.520212,-24.739735,1492.153198
170,0,-0.070037,0.128296,-1.609998,-1153.979980,-88.735977,1137.838623,0.026402,0.051160,1.495039,403.019562,-198.259338,1133.509888,0.213810,-0.234445,-1.847198,-1181.515381,-0.786221,1352.966797,0.033040,-0.006868,1.578264,477.037018,-304.992950,1384.354736,0.108268,0.310929,-1.440473,-1201.374146,-218.733093,1338.598511,0.102037,0.097513,1.606368,474.360077,-117.964088,1398.762939,-0.028935,-1.093244,0.482474,-1149.537598,-310.459106,1474.138672,-0.447658,1.160707,2.603041,18.716595,-25.849400,1491.142456
171,0,-0.069709,0.127626,-1.609696,-1154.101074,-88.595535,1137.917480,0.027896,0.051705,1.497833,403.169708,-198.718704,1133.575439,0.168785,-0.237496,-1.833902,-1181.066162,-0.573169,1353.397339,0.036338,-0.000880,1.599815,477.737488,-305.517181,1384.329834,0.098268,0.348194,-1.439731,-1201.721802,-218.490814,1338.293823,0.100050,0.101218,1.609129,474.362701,-118.353432,1398.665649,-0.026399,-1.086226,0.472966,-1149.140747,-310.600006,1473.938721,-0.448055,1.128225,2.598409,12.492597,-26.794569,1490.191895
172,0,-0.067596,0.110885,-1.573741,-1154.440674,-88.380707,1137.926514,0.029535,0.053738,1.501611,403.297943,-199.164139,1133.634155,0.159538,-0.231641,-1.833629,-1181.050415,-0.512801,1353.517334,0.034619,-0.002976,1.596453,478.639374,-305.973297,1384.330811,0.149050,0.352704,-1.525979,-1199.290283,-219.321671,1339.345459,0.128588,0.108059,1.627506,474.138000,-119.150047,1399.068237,-0.024238,-1.082361,0.463184,-1147.947754,-310.647491,1473.669922,-0.454957,1.095626,2.594252,6.611899,-27.734493,1489.016724
173,0,-0.067270,0.109733,-1.572246,-1154.523682,-88.222404,1137.933960,0.030029,0.054297,1.502685,403.417236,-199.554276,1133.712891,0.143664,-0.221490,-1.830482,-1180.997070,-0.401986,1353.551636,0.036205,-0.003568,1.597319,479.535431,-306.439514,1384.392334,0.143239,0.347678,-1.518630,-1199.243896,-219.094315,1339.484009,0.122120,0.107633,1.630224,473.839508,-119.871605,1399.339355,-0.025221,-1.077155,0.454574,-1145.927856,-310.703339,1473.587646,-0.486742,1.096610,2.586563,1.036923,-28.862137,1487.362305
174,0,-0.066818,0.108527,-1.570022,-1154.591064,-88.043137,1137.962158,0.030644,0.054947,1.503991,403.485657,-199.913528,1133.779785,0.194477,-0.224090,-1.846871,-1181.731445,-0.365165,1353.110718,0.037452,-0.003049,1.603589,480.324707,-306.938660,1384.354736,0.141416,0.364716,-1.524509,-1199.176392,-218.928253,1339.658081,0.120759,0.109246,1.637106,473.850372,-120.267220,1399.131470,-0.020367,-1.069306,0.446681,-1143.114990,-310.649475,1473.661499,-0.502390,1.078335,2.578122,-3.909158,-29.613684,1485.589966
175,0,-0.066479,0.107779,-1.567920,-1154.666748,-87.847351,1137.994629,0.030067,0.055454,1.507734,403.551971,-200.307755,1133.876709,0.206037,-0.227558,-1.841324,-1182.088623,-0.151449,1353.291260,0.038921,0.005100,1.610580,481.211121,-307.349854,1384.554565,0.151995,0.359903,-1.522930,-1198.825562,-218.590775,1339.894409,0.116566,0.103022,1.639297,473.739044,-120.690063,1399.082764,-0.019921,-1.063474,0.444378,-1139.410767,-310.523926,1473.695313,-0.515201,1.066132,2.571308,-8.704385,-30.344309,1483.734985
176,0,-0.065753,0.105891,-1.567849,-1154.741699,-87.625343,1138.041260,0.029382,0.054005,1.514092,403.559937,-200.706863,1134.000854,0.207904,-0.229437,-1.838069,-1182.415283,0.147050,1353.288818,0.042553,0.006867,1.617237,481.992462,-307.844360,1384.554077,0.151578,0.351554,-1.516489,-1198.515991,-218.330750,1339.930420,0.109604,0.100637,1.639081,473.554199,-121.292564,1399.272339,-0.016865,-1.047521,0.438777,-1134.980713,-310.336151,1473.964966,-0.520045,1.036713,2.567811,-13.086926,-31.159155,1481.736572
177,0,-0.064958,0.105397,-1.566415,-1154.798828,-87.392303,1138.109863,0.030548,0.051515,1.519547,403.583252,-201.094269,1134.076416,0.211537,-0.232969,-1.834712,-1182.787354,0.451287,1353.306885,0.043944,0.005041,1.621185,482.737488,-308.278107,1384.428955,0.133953,0.382980,-1.511873,-1199.090332,-217.857681,1339.373413,0.096337,0.097504,1.637491,473.345978,-121.907936,1399.357300,-0.008336,-1.041623,0.437834,-1129.732178,-310.097321,1474.572998,-0.533320,1.027430,2.559793,-17.124018,-31.782589,1479.823975
178,0,-0.064136,0.103998,-1.564116,-1154.857788,-87.156403,1138.188721,0.032956,0.063801,1.510281,403.801178,-201.356155,1133.923706,0.214504,-0.236716,-1.833048,-1183.247314,0.802691,1353.316162,0.030962,-0.019865,1.611511,483.884277,-308.944824,1383.974854,0.119186,0.397049,-1.494366,-1199.939209,-217.546768,1339.321533,0.105834,0.101031,1.645840,473.135773,-122.624489,1399.621582,-0.000815,-1.026315,0.439319,-1123.746216,-309.721008,1475.134277,-0.550260,1.016810,2.554086,-20.796371,-32.375484,1478.023193
179,0,-0.063327,0.103423,-1.563494,-1154.886719,-86.921989,1138.279907,0.034213,0.066041,1.512201,403.869720,-201.737305,1134.011597,0.208722,-0.228242,-1.814950,-1184.339478,1.531691,1353.241699,0.039559,-0.001146,1.627114,484.241547,-309.575012,1384.455444,0.123919,0.382218,-1.500677,-1199.825439,-217.242386,1339.477783,0.097343,0.097324,1.647476,472.941284,-123.145096,1399.649780,-0.005396,-1.001289,0.446106,-1117.160522,-309.446075,1475.689575,-0.562750,1.007049,2.546808,-23.977695,-32.893303,1476.420044
180,0,-0.062021,0.101375,-1.561321,-1154.918457,-86.676559,1138.386597,0.034572,0.066514,1.514038,403.929291,-202.097244,1134.084595,0.200942,-0.228938,-1.814029,-1184.947266,1.934749,1353.255249,0.041763,-0.003613,1.636569,484.946747,-310.059204,1384.437622,0.118687,0.382801,-1.487806,-1199.786133,-216.998962,1339.638184,0.087177,0.092198,1.648744,472.692566,-123.727478,1399.750854,0.008097,-0.996239,0.436845,-1109.699219,-308.530121,1476.505737,-0.574238,0.996574,2.539635,-26.807085,-33.348598,1474.987915
181,0,-0.061267,0.099662,-1.561159,-1154.937622,-86.461464,1138.522827,0.034380,0.067283,1.515861,403.993225,-202.430603,1134.147339,0.204168,-0.244568,-1.829289,-1185.061646,2.005970,1353.361084,0.042568,0.009701,1.646845,485.586700,-310.396515,1384.562134,0.127584,0.381200,-1.498441,-1199.466064,-216.604111,1339.972534,0.092878,0.093484,1.657510,472.483459,-124.388992,1399.948975,0.002315,-0.967541,0.444763,-1101.887817,-308.010193,1477.519287,-0.591658,1.004335,2.528157,-29.085758,-33.597355,1473.823364
182,0,-0.063723,0.099073,-1.558460,-1154.968262,-86.246719,1138.655884,0.034902,0.067410,1.517470,404.028870,-202.772827,1134.226196,0.211576,-0.246349,-1.823944,-1185.786743,2.454661,1353.353149,0.044220,0.011758,1.650924,486.171661,-310.882965,1384.556274,0.129307,0.382145,-1.498989,-1199.375977,-216.186554,1340.281128,0.093276,0.093627,1.661687,472.242950,-124.938225,1400.024780,0.004088,-0.947149,0.448079,-1093.261963,-307.076233,1478.462524,-0.594939,0.997171,2.522410,-30.999350,-33.878048,1472.753662
183,0,-0.083447,0.103603,-1.532934,-1154.584229,-85.983154,1138.877930,0.035039,0.066776,1.519018,404.065430,-203.106323,1134.281982,0.214436,-0.245373,-1.820165,-1186.573608,2.957497,1353.365479,0.044894,0.009841,1.653481,486.725311,-311.266846,1384.512817,0.121178,0.381353,-1.491826,-1199.489014,-215.873245,1340.437378,0.087852,0.090141,1.662168,472.060181,-125.392632,1400.062256,0.007810,-0.924233,0.450157,-1084.067383,-305.922546,1479.465332,-0.600724,0.991558,2.514430,-32.548985,-34.023945,1471.692383
