Objects
100
,,Global Angle belly:belly,,,,,,Global Angle belly_mc:belly_mc,,,,,,Global Angle left_chest:left_chest,,,,,,Global Angle left_chest_mc:left_chest_mc,,,,,,Global Angle right_chest:right_chest,,,,,,Global Angle right_chest_mc:right_chest_mc,,,,,,Global Angle right_hand:right_hand,,,,,,Global Angle right_hand_mc:right_hand_mc,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm,rad,rad,rad,mm,mm,mm
179,0,-0.114844,0.090403,-1.421972,-1149.475220,-76.148399,1133.609375,0.039748,0.067155,1.465220,448.033844,-185.143799,1133.355469,0.122992,-0.201364,-1.611768,-1191.132935,26.848186,1328.797852,-0.010380,-0.034665,1.499514,509.276215,-293.653473,1382.686646,0.014093,0.333794,-1.378888,-1164.425171,-190.702362,1330.065430,0.092666,0.106107,1.566238,518.401611,-106.176239,1394.993530,0.057025,-0.871813,0.436429,-986.378052,-234.981888,1479.462036,0.035629,1.366707,3.038136,337.769928,-43.161961,1498.901123
180,0,-0.116246,0.090313,-1.414088,-1149.665405,-75.431808,1133.644043,0.053153,0.082986,1.458217,448.704346,-184.627853,1133.284668,0.115560,-0.196681,-1.601390,-1192.567871,27.515532,1328.734131,-0.007275,-0.032415,1.499607,509.613159,-293.685303,1382.651733,0.015466,0.327907,-1.372775,-1163.805664,-189.720810,1330.665039,0.084075,0.082145,1.552046,519.338928,-106.083397,1395.087646,0.054196,-0.853551,0.430527,-973.407593,-232.601517,1481.454102,0.031034,1.355757,3.024690,327.505249,-43.399094,1500.308350
181,0,-0.093889,0.081589,-1.451255,-1150.068481,-74.685081,1133.815430,0.054258,0.081702,1.456056,449.098053,-184.227020,1133.347656,0.116997,-0.199847,-1.583576,-1193.994385,28.154078,1328.552734,0.025032,-0.016035,1.542393,509.320374,-294.028076,1383.500610,0.008748,0.330655,-1.362337,-1163.125488,-188.483429,1331.227417,0.078589,0.096002,1.551475,519.919128,-106.318657,1395.275513,0.051523,-0.833585,0.423948,-959.831848,-230.281509,1483.238892,0.012973,1.353274,3.021423,317.020660,-43.776531,1501.805542
182,0,-0.103150,0.079850,-1.425694,-1150.031494,-73.965378,1133.924561,0.055499,0.082680,1.452036,449.491577,-183.807129,1133.429443,0.113498,-0.195405,-1.596071,-1195.182861,29.048870,1328.502563,0.033126,-0.015689,1.541895,509.667572,-294.086273,1383.678589,0.021418,0.322952,-1.354439,-1162.512207,-187.410141,1331.773438,0.084029,0.085679,1.550252,520.854553,-106.021217,1395.305664,0.053877,-0.780488,0.455742,-945.796509,-227.826462,1485.038208,0.004008,1.349341,3.011856,306.055634,-44.110691,1503.283447
183,0,-0.100594,0.079997,-1.434900,-1150.216064,-73.308571,1134.106567,0.056465,0.085298,1.445366,449.867493,-183.397812,1133.531128,0.105611,-0.197759,-1.567656,-1196.790039,29.587374,1328.170166,0.028633,-0.022129,1.521690,510.205750,-293.873077,1383.703125,0.052905,0.292238,-1.339337,-1162.388306,-186.244370,1332.023560,0.071380,0.092402,1.539258,521.434143,-106.377914,1395.614624,0.051511,-0.752658,0.451837,-931.288147,-225.381271,1486.614502,-0.023080,1.345150,3.000290,294.838776,-44.456764,1504.855835
184,0,-0.111418,0.092282,-1.450668,-1150.240967,-72.364777,1134.293213,0.058916,0.086621,1.438734,450.205292,-183.061768,1133.651245,0.104008,-0.205516,-1.552205,-1198.473389,30.350931,1328.033203,0.027711,-0.022246,1.514710,510.487671,-293.798065,1383.781372,0.052199,0.301018,-1.335856,-1162.177246,-185.365265,1332.541260,0.102890,0.098661,1.549770,522.136230,-106.366661,1395.896240,0.030387,-0.710336,0.447168,-916.186157,-222.798676,1487.936646,-0.000955,1.308292,2.990605,283.554565,-45.058456,1506.332397
185,0,-0.104877,0.090753,-1.430044,-1150.992188,-71.722595,1134.447510,0.049073,0.089754,1.429356,450.663666,-182.521576,1133.382568,0.096238,-0.190785,-1.544329,-1200.021484,31.218071,1328.166382,0.029355,-0.019200,1.534535,510.808472,-293.571198,1383.647949,0.040585,0.290307,-1.318731,-1161.464722,-183.828247,1333.119873,0.111250,0.096543,1.553623,523.001648,-106.240738,1395.897583,0.039074,-0.675194,0.439392,-900.904724,-220.450699,1489.377686,-0.018279,1.287997,2.977067,271.704407,-45.603146,1507.642334
186,0,-0.100605,0.086022,-1.413980,-1151.135010,-70.977371,1134.515137,0.051321,0.076319,1.434112,451.161072,-182.341446,1133.654663,0.097743,-0.204930,-1.536728,-1201.649780,31.926960,1327.892578,0.022472,-0.024660,1.522957,511.257996,-293.536621,1383.864136,0.001079,0.329139,-1.297209,-1160.234253,-182.666168,1333.870361,0.095052,0.090923,1.545457,523.727112,-106.188316,1396.174072,0.035617,-0.643402,0.432660,-885.305725,-217.967392,1490.328979,-0.052459,1.295066,2.963097,259.999237,-45.891235,1509.165405
187,0,-0.114652,0.100512,-1.408816,-1151.593872,-70.188324,1134.941650,0.046163,0.081840,1.431206,451.572937,-181.976532,1133.647705,0.099506,-0.215754,-1.530550,-1203.149414,32.525375,1327.690552,0.026977,-0.025962,1.520857,511.659912,-293.407349,1383.864502,0.005454,0.328122,-1.296946,-1159.892578,-181.418900,1334.521606,0.084965,0.089076,1.536600,524.446960,-106.185486,1396.409790,0.034131,-0.616689,0.422908,-869.588135,-215.637024,1490.999878,-0.067110,1.344714,2.908613,247.905792,-45.383945,1511.260986
188,0,-0.117715,0.099058,-1.403593,-1151.833740,-69.480263,1135.161621,0.047652,0.083883,1.428755,451.943909,-181.704788,1133.742065,0.099784,-0.212125,-1.510591,-1204.946533,33.272243,1327.892944,0.027399,-0.018594,1.525153,512.067078,-293.552277,1384.069458,-0.006272,0.324948,-1.282919,-1159.163574,-180.187927,1335.256226,0.076471,0.084795,1.529207,525.080994,-106.207321,1396.671143,0.038783,-0.588290,0.418404,-853.646423,-213.413101,1491.215454,-0.055009,1.277485,2.925862,237.353943,-46.529297,1512.293945
189,0,-0.117376,0.096278,-1.398618,-1152.067383,-68.753502,1135.372925,0.051492,0.078315,1.428598,452.210114,-181.516327,1133.965820,0.101391,-0.211426,-1.501507,-1206.672241,34.020348,1328.037476,0.032011,-0.018999,1.526026,512.450684,-293.488068,1384.033936,0.000435,0.323532,-1.279044,-1158.898193,-179.134521,1335.840576,0.100062,0.073036,1.548463,525.785217,-106.178566,1396.744141,0.039770,-0.559906,0.410835,-837.637329,-211.336151,1491.246582,-0.078743,1.252439,2.909693,225.885330,-47.116207,1513.568604
190,0,-0.112789,0.093409,-1.392764,-1152.300903,-68.032158,1135.573853,0.052671,0.079937,1.428335,452.600433,-181.301376,1133.990479,0.115824,-0.200607,-1.472146,-1208.319580,34.038433,1327.655762,0.033827,-0.017972,1.525916,512.808105,-293.502502,1384.079712,-0.002324,0.318992,-1.269477,-1158.492310,-177.978073,1336.537842,0.103419,0.089363,1.539461,526.219482,-106.340637,1397.159302,0.046246,-0.533317,0.401544,-821.351990,-209.271835,1490.607178,-0.114922,1.248385,2.891250,214.738220,-47.464180,1514.849365
191,0,-0.109792,0.088673,-1.381271,-1152.503296,-67.358604,1135.764771,0.049469,0.080335,1.428909,452.939819,-181.109482,1133.994019,0.109173,-0.208705,-1.474876,-1209.807007,34.990826,1327.760010,0.020774,-0.024932,1.494857,513.445740,-293.477234,1383.943237,0.002903,0.268579,-1.237532,-1157.575562,-176.884445,1337.312744,0.105958,0.090607,1.537997,526.823547,-106.637688,1397.474487,0.038378,-0.462655,0.434997,-805.503052,-207.619003,1490.393066,-0.136985,1.235793,2.880281,203.879807,-48.076122,1515.818359
192,0,-0.123804,0.115809,-1.472369,-1151.839600,-66.485245,1135.839966,0.048733,0.079400,1.426998,453.201843,-181.010223,1134.133911,0.105194,-0.228006,-1.482891,-1211.332886,35.916168,1327.821045,0.021483,-0.024037,1.494548,513.852356,-293.664551,1383.925415,0.020523,0.266027,-1.242910,-1157.651733,-175.789413,1337.781738,0.103614,0.089743,1.537824,527.138550,-106.719452,1397.569336,0.043699,-0.431027,0.427936,-789.226196,-205.422165,1489.024414,-0.165990,1.223983,2.869351,193.217422,-48.676414,1516.558594
193,0,-0.132238,0.122292,-1.469426,-1152.008423,-65.819260,1135.893433,0.046970,0.078231,1.424634,453.459900,-180.869492,1134.187622,0.103439,-0.239639,-1.473452,-1212.956543,36.610973,1327.750854,0.021948,-0.025361,1.494042,514.297058,-293.813599,1383.924194,0.038288,0.256813,-1.236717,-1157.186768,-174.566193,1338.538086,0.125076,0.088469,1.550288,527.458130,-107.087753,1397.959961,0.027496,-0.405105,0.403472,-773.316711,-203.542114,1487.691895,-0.184675,1.224112,2.855122,182.629578,-49.150909,1517.030518
194,0,-0.103662,0.106686,-1.475954,-1152.678955,-65.530334,1136.079712,0.044886,0.077544,1.421005,453.691101,-180.765472,1134.268799,0.112239,-0.214687,-1.465866,-1214.554199,36.982220,1327.658081,0.036795,-0.020250,1.524519,514.534851,-294.136719,1384.003052,0.023590,0.248703,-1.219059,-1156.935059,-173.470566,1339.250366,0.106190,0.082254,1.533248,528.020874,-107.367752,1398.110962,0.022048,-0.353098,0.387962,-757.235779,-201.683517,1485.792480,-0.205002,1.223197,2.841538,172.332932,-49.618153,1517.459961
195,0,-0.062524,0.082479,-1.387795,-1154.033081,-65.763496,1136.120728,0.043480,0.078963,1.419594,453.870514,-180.724365,1134.428223,0.117065,-0.220368,-1.458472,-1216.250122,37.689873,1327.567505,0.038383,-0.018989,1.525091,514.877625,-294.359131,1384.002563,0.014939,0.238531,-1.201050,-1156.478638,-172.138748,1339.776367,0.103872,0.088069,1.533345,528.430542,-107.550598,1398.160156,0.024252,-0.315482,0.376383,-741.700500,-200.144531,1483.354492,-0.217063,1.209685,2.828220,162.234650,-50.247326,1517.777832
196,0,-0.052597,0.065045,-1.326352,-1154.740112,-65.758499,1136.172607,0.044776,0.079115,1.418813,454.063019,-180.665359,1134.489014,0.111473,-0.219678,-1.448492,-1217.821777,38.363522,1327.677490,0.041112,-0.020302,1.529281,515.263977,-294.584747,1383.870361,0.025493,0.225613,-1.192361,-1156.293213,-170.893356,1340.414307,0.134399,0.099886,1.550636,528.794617,-107.771683,1398.202515,0.096688,-0.298036,0.307051,-726.782410,-199.649017,1480.102905,-0.199210,1.168172,2.823327,152.599411,-51.275204,1517.970337
197,0,-0.059069,0.078128,-1.323298,-1155.573975,-65.379814,1136.372803,0.046307,0.078762,1.418675,454.244537,-180.617355,1134.529785,0.112314,-0.220010,-1.438148,-1219.498901,38.845146,1327.566895,0.052203,-0.026351,1.543582,515.732666,-294.629578,1383.615723,0.025352,0.214840,-1.180618,-1156.497314,-169.965408,1340.620239,0.129443,0.096203,1.548328,529.072144,-108.025467,1398.369751,0.075543,-0.256778,0.314938,-712.648376,-198.343597,1476.460938,-0.230362,1.150860,2.814922,142.694321,-51.923016,1518.141602
198,0,-0.051088,0.059652,-1.308720,-1155.442017,-64.614685,1136.662476,0.048494,0.078921,1.419038,454.410767,-180.574310,1134.576416,0.103763,-0.234893,-1.429707,-1221.302124,39.845409,1327.891846,0.046476,-0.021929,1.549257,516.136597,-294.948761,1383.755493,0.021137,0.217014,-1.176730,-1156.465698,-168.962555,1341.204346,0.124920,0.091967,1.544424,529.247009,-108.460495,1398.849976,0.069517,-0.220789,0.321455,-699.376343,-197.472275,1472.610474,-0.250083,1.134789,2.805395,132.997833,-52.501835,1518.037720
199,0,-0.071737,0.056761,-1.291852,-1155.719727,-64.042564,1137.077881,0.049401,0.079441,1.419012,454.570648,-180.530960,1134.627075,0.112080,-0.233235,-1.374365,-1223.000366,39.437775,1327.523560,0.044818,-0.022451,1.537364,516.429138,-295.253876,1383.708252,0.021393,0.211551,-1.169973,-1156.401733,-167.878799,1341.775513,0.126867,0.100287,1.542933,529.476257,-108.844528,1399.165405,0.065266,-0.184634,0.309761,-686.998169,-196.759033,1469.103149,-0.277958,1.120368,2.795183,123.365379,-53.084370,1517.522095
200,0,-0.081260,0.062152,-1.292834,-1156.292725,-63.659325,1137.193481,0.049718,0.079851,1.418554,454.732269,-180.494308,1134.670776,0.097622,-0.236409,-1.366130,-1224.798950,39.761032,1327.439087,0.045746,-0.022494,1.539078,516.795349,-295.486206,1383.671997,0.019366,0.208085,-1.162125,-1156.049805,-166.878311,1342.500732,0.105133,0.078962,1.529107,529.898804,-109.084473,1399.156372,0.065083,-0.147871,0.300173,-675.944885,-196.267273,1465.789795,-0.295579,1.111516,2.779774,113.842712,-53.466888,1516.861206
201,0,-0.075998,0.049461,-1.273359,-1156.305054,-63.099697,1137.386597,0.051628,0.080480,1.417982,454.891296,-180.455704,1134.700806,0.119333,-0.233435,-1.370735,-1226.266235,40.078457,1327.202759,0.045819,-0.024064,1.537625,517.149597,-295.718536,1383.643066,0.021528,0.198619,-1.153445,-1155.685059,-165.719269,1343.232056,0.097440,0.079580,1.525859,530.129028,-109.260391,1399.102783,0.065482,-0.100953,0.303730,-666.047363,-196.310364,1462.979858,-0.320082,1.075577,2.771817,104.684258,-53.318081,1516.178345
202,0,-0.071695,0.045959,-1.264808,-1156.620972,-62.747925,1137.485840,0.054710,0.071976,1.419756,454.953064,-180.478638,1134.903320,0.098868,-0.259679,-1.335686,-1227.516113,41.232876,1327.692505,0.051887,-0.027004,1.547346,517.560669,-295.816772,1383.577759,0.030065,0.180002,-1.140770,-1155.345703,-164.487000,1343.935669,0.109784,0.076081,1.538107,530.674561,-109.369576,1398.981201,0.064212,-0.076408,0.293977,-657.794250,-196.130310,1460.078735,-0.309481,1.081838,2.721320,94.912025,-52.374836,1515.498901
203,0,-0.070958,0.045192,-1.259125,-1156.932739,-62.432957,1137.564331,0.051810,0.080496,1.414494,455.150513,-180.360199,1134.811890,0.118408,-0.259976,-1.325363,-1229.027710,41.433460,1327.354492,0.049207,-0.022364,1.539175,517.763306,-296.154816,1383.725708,-0.005905,0.187797,-1.116752,-1155.428589,-163.407394,1344.029785,0.126856,0.103931,1.548559,530.673462,-109.582581,1398.985352,0.062730,-0.057733,0.284586,-650.653076,-196.096130,1457.459595,-0.307481,1.049063,2.710339,86.082794,-52.245350,1513.918091
204,0,-0.080612,0.080606,-1.331042,-1156.582886,-61.479061,1137.947510,0.051912,0.080529,1.412133,455.275970,-180.309631,1134.873291,0.096284,-0.264011,-1.317138,-1230.102295,42.213280,1327.329590,0.049771,-0.022862,1.542928,518.172180,-296.426025,1383.755615,-0.011173,0.187786,-1.111103,-1154.720703,-162.174866,1344.781860,0.119637,0.091122,1.542297,530.890564,-109.921837,1399.116699,0.057745,-0.037509,0.273257,-644.580566,-196.164673,1455.107178,-0.324964,1.044161,2.694948,77.607727,-51.704979,1512.401489
205,0,-0.094282,0.076460,-1.315571,-1156.701050,-61.030003,1138.052979,0.052494,0.080661,1.409603,455.396912,-180.254547,1134.946045,0.103868,-0.257288,-1.372903,-1230.824341,43.343891,1327.489624,0.047912,-0.024422,1.547024,518.656433,-296.798615,1383.849731,-0.009951,0.186958,-1.107612,-1154.165649,-161.134354,1345.396606,0.136828,0.098430,1.550273,531.016174,-110.278679,1399.278442,0.001076,-0.043293,0.230763,-639.323547,-197.563873,1453.602539,-0.368406,0.991378,2.717050,70.389847,-51.974583,1509.681152
206,0,-0.116851,0.083099,-1.315614,-1157.250000,-61.004391,1137.819946,0.052349,0.079937,1.407113,455.500671,-180.204102,1135.009399,0.101604,-0.264506,-1.359335,-1231.868042,43.668869,1327.267700,0.049019,-0.024083,1.548662,519.051453,-297.175232,1383.837524,-0.013050,0.184935,-1.099715,-1153.690796,-160.177780,1345.922363,0.141144,0.092477,1.550399,530.986877,-110.603897,1399.107666,0.002956,-0.028319,0.227603,-634.979858,-197.909363,1451.656982,-0.382171,0.974623,2.684389,63.433952,-51.247677,1507.725464
207,0,-0.149051,0.081314,-1.253285,-1156.725098,-60.110897,1138.351196,0.052809,0.079620,1.405430,455.616455,-180.181503,1135.058228,0.099996,-0.263753,-1.346306,-1232.727783,43.983181,1327.118408,0.050206,-0.022548,1.550384,519.367554,-297.576294,1383.829956,-0.017774,0.185395,-1.091179,-1153.210815,-159.274582,1346.366699,0.146856,0.092424,1.554121,530.946472,-111.066071,1399.176880,0.006417,-0.016022,0.224863,-631.469788,-198.451263,1449.937378,-0.396951,0.957011,2.666242,57.071125,-50.132710,1505.432739
208,0,-0.147752,0.084106,-1.258904,-1156.967651,-60.185608,1137.958618,0.052675,0.079099,1.403966,455.706299,-180.199661,1135.113892,0.125242,-0.245121,-1.362774,-1233.644409,43.387226,1326.487305,0.052421,-0.020533,1.556050,519.767456,-298.131866,1383.789307,-0.016323,0.174171,-1.076774,-1153.174438,-158.678802,1346.528931,0.157145,0.094588,1.567719,530.609741,-111.412086,1399.144531,0.010127,-0.004890,0.220375,-628.851440,-199.110336,1448.459839,-0.429758,0.959709,2.639125,51.391750,-48.882656,1503.279541
209,0,-0.142887,0.076837,-1.242477,-1157.192017,-60.222729,1137.687622,0.052734,0.078624,1.401857,455.761108,-180.254211,1135.149048,0.126293,-0.246329,-1.357128,-1234.156738,43.559822,1326.405151,0.050400,-0.022602,1.560632,520.319519,-298.764160,1383.722046,-0.030548,0.184491,-1.075845,-1153.081299,-158.286942,1346.425537,0.152408,0.078970,1.562471,530.425842,-112.522636,1399.775024,0.015911,0.003624,0.218491,-627.109131,-199.772919,1447.333374,-0.446667,0.946348,2.620843,46.648724,-47.621132,1500.925049
210,0,-0.127710,0.068972,-1.236789,-1156.989868,-59.707104,1137.828613,0.053353,0.078147,1.400309,455.807037,-180.365891,1135.165161,0.126068,-0.247799,-1.352299,-1234.501221,43.689056,1326.292725,0.053614,-0.022860,1.566232,520.715698,-299.391693,1383.741455,-0.032259,0.180241,-1.070314,-1152.947754,-157.927399,1346.562256,0.183089,0.079660,1.585450,530.315674,-112.714500,1399.539917,0.019965,0.006878,0.214951,-626.335327,-200.368988,1446.640137,-0.471799,0.938290,2.604276,42.628082,-46.407391,1498.741577
211,0,-0.145777,0.071305,-1.232039,-1157.252441,-59.839615,1137.482056,0.054560,0.078407,1.399581,455.813293,-180.528473,1135.172241,0.125230,-0.248409,-1.349908,-1234.632813,43.758179,1326.200562,0.039769,-0.015665,1.539519,521.620178,-299.614044,1383.454834,-0.032677,0.179467,-1.068806,-1152.824585,-157.730347,1346.675781,0.173789,0.100927,1.587070,530.313293,-112.893379,1399.264771,0.021941,0.007501,0.212825,-626.359436,-200.805466,1446.378784,-0.510326,0.923373,2.594200,39.352798,-45.065445,1497.092896
212,0,-0.145375,0.071508,-1.232440,-1157.253296,-59.738819,1137.407959,0.053425,0.077833,1.398289,455.800354,-180.743988,1135.186646,0.125560,-0.249180,-1.349172,-1234.614502,43.808990,1326.127686,0.041421,-0.015651,1.547951,522.057068,-300.402863,1383.371216,-0.031605,0.178294,-1.069476,-1152.773682,-157.677719,1346.717896,0.159008,0.090534,1.580681,530.069946,-113.819786,1399.609131,0.023872,0.004870,0.210898,-627.212952,-201.140839,1446.523926,-0.513398,0.930198,2.578254,36.635582,-44.020760,1495.479858
213,0,-0.141002,0.078760,-1.252374,-1157.033325,-59.319763,1137.689819,0.053732,0.077948,1.397923,455.755249,-181.009506,1135.198730,0.108740,-0.264789,-1.342380,-1234.486206,44.237106,1326.437500,0.038421,-0.018006,1.550000,522.525696,-301.024750,1383.248291,-0.028636,0.177861,-1.072964,-1152.753052,-157.758224,1346.718872,0.177669,0.100068,1.597390,529.572754,-114.289825,1399.481201,0.023348,-0.001388,0.210008,-628.793579,-201.382782,1446.969116,-0.524995,0.933319,2.571641,34.744576,-42.907719,1494.394653
214,0,-0.121644,0.077259,-1.259313,-1156.814453,-59.069126,1137.879028,0.053750,0.078975,1.398098,455.691162,-181.336700,1135.209961,0.081491,-0.269016,-1.338215,-1233.996582,44.541317,1326.559204,0.037460,-0.030533,1.545276,522.843750,-301.722382,1382.945068,-0.016854,0.167666,-1.074067,-1152.755371,-157.887634,1346.878662,0.169186,0.096574,1.596208,529.153381,-114.888680,1399.614014,0.022795,-0.010404,0.211203,-631.010925,-201.518539,1447.792236,-0.545921,0.932141,2.564010,33.550938,-41.805737,1493.555054
215,0,-0.121836,0.077615,-1.255840,-1156.742188,-59.137714,1137.850708,0.053908,0.079895,1.399090,455.618317,-181.691711,1135.226318,0.083390,-0.268410,-1.345334,-1233.489502,44.500744,1326.532715,0.038933,-0.030381,1.547910,523.105530,-302.213928,1382.862549,-0.012336,0.164438,-1.077453,-1153.011719,-158.277740,1346.660278,0.163733,0.094925,1.595717,528.774536,-115.325928,1399.690918,0.023686,-0.017765,0.210783,-633.744507,-201.763962,1448.677490,-0.548662,0.952488,2.556847,33.056530,-40.618267,1493.376953
216,0,-0.116932,0.083525,-1.289293,-1157.254761,-59.685078,1137.440918,0.055762,0.080774,1.402017,455.530792,-182.060349,1135.244385,0.083834,-0.266588,-1.353721,-1232.852905,44.407871,1326.515503,0.043693,-0.024795,1.566175,523.152405,-302.717560,1382.775513,-0.008415,0.164861,-1.084520,-1153.241699,-158.746170,1346.411011,0.154603,0.092506,1.594728,528.379883,-115.738426,1399.826172,0.023719,-0.027618,0.211730,-637.035706,-201.948669,1449.773926,-0.549408,0.975724,2.551360,33.304577,-39.526581,1493.688110
217,0,-0.084961,0.080862,-1.309852,-1157.030884,-59.787621,1137.420532,0.056802,0.080364,1.405222,455.432526,-182.471634,1135.221313,0.086631,-0.266405,-1.358616,-1232.117554,44.267662,1326.492065,0.059383,-0.004901,1.602291,523.026672,-303.106476,1383.075439,-0.006502,0.164570,-1.090822,-1153.513794,-159.299927,1346.108887,0.156603,0.093023,1.599132,527.977539,-116.052353,1399.848389,0.024391,-0.038560,0.215933,-640.899292,-202.106598,1451.075562,-0.546513,1.000027,2.551250,34.295151,-38.705753,1494.565674
218,0,-0.062106,0.080114,-1.319705,-1156.891846,-60.218056,1137.187866,0.058354,0.079637,1.409478,455.322632,-182.935333,1135.203491,0.101429,-0.267045,-1.356120,-1231.136353,44.284092,1326.576416,0.060981,-0.006335,1.599113,523.197388,-303.379364,1383.052856,0.009930,0.167712,-1.107323,-1153.584229,-159.839401,1345.957886,0.170292,0.076762,1.608544,527.215881,-116.815956,1400.322021,0.023870,-0.050210,0.221777,-645.205261,-202.276886,1452.507813,-0.534170,1.013249,2.555250,35.947269,-38.187054,1496.005005
219,0,-0.084717,0.071349,-1.297185,-1156.641113,-60.191093,1137.423584,0.060034,0.078934,1.414078,455.207275,-183.418198,1135.148804,0.097351,-0.260678,-1.368467,-1230.112305,44.101112,1326.598267,0.061970,-0.006045,1.601598,523.243835,-303.601227,1382.995728,-0.002740,0.169713,-1.107085,-1154.255005,-160.713974,1345.288574,0.135304,0.074653,1.592737,526.603271,-117.324547,1400.584229,0.022217,-0.064247,0.225748,-650.101746,-202.500275,1454.143311,-0.526973,1.041569,2.560331,38.243881,-37.780010,1497.792969
220,0,-0.084272,0.071134,-1.294162,-1156.627441,-60.626453,1137.307617,0.076232,0.090312,1.421991,454.872528,-183.953979,1135.300781,0.098045,-0.256823,-1.384808,-1229.002563,43.892281,1326.607056,0.045462,-0.016964,1.566916,523.578735,-303.596954,1382.708008,0.004839,0.172335,-1.116454,-1154.568848,-161.434998,1344.995239,0.138958,0.083125,1.599009,526.362183,-117.240692,1400.397583,0.020606,-0.079689,0.229262,-655.487610,-202.846603,1455.956543,-0.511718,1.051184,2.570996,41.239887,-37.634159,1499.740601
221,0,-0.076518,0.076062,-1.312202,-1156.749268,-61.624958,1136.729858,0.074618,0.089417,1.425257,454.727509,-184.497833,1135.225342,0.090880,-0.266771,-1.323612,-1228.275879,42.926910,1326.393799,0.046113,-0.016256,1.567266,523.488159,-303.697205,1382.695068,-0.002172,0.174994,-1.119526,-1155.086304,-162.277237,1344.514893,0.136935,0.083844,1.598645,526.086914,-117.253441,1400.376709,0.027402,-0.100217,0.238100,-661.284363,-203.070145,1457.907593,-0.488346,1.061899,2.582966,44.764622,-37.638474,1501.888672
222,0,-0.050670,0.048961,-1.254982,-1157.305908,-62.815361,1136.517578,0.074655,0.090138,1.428882,454.566193,-184.991760,1135.133179,0.088522,-0.264136,-1.328769,-1226.936401,42.407345,1326.293457,0.046601,-0.015816,1.567336,523.364441,-303.717102,1382.671387,-0.003034,0.171951,-1.124213,-1155.616577,-163.248169,1344.005493,0.136519,0.083151,1.596837,525.814209,-117.234222,1400.361694,0.027189,-0.120003,0.244929,-667.822754,-203.763535,1460.034058,-0.469949,1.070504,2.597186,49.039387,-37.729259,1503.760986
223,0,-0.059266,0.048439,-1.272485,-1157.716553,-63.207909,1136.219971,0.063234,0.080106,1.428944,454.525208,-185.421875,1134.900391,0.089318,-0.261973,-1.339967,-1225.475708,42.053734,1326.304199,0.046211,-0.016020,1.566113,523.202942,-303.699280,1382.688232,-0.001848,0.172107,-1.133805,-1156.090698,-164.318741,1343.552979,0.134894,0.083008,1.596226,525.442810,-117.194046,1400.384155,0.101841,-0.103603,0.295345,-674.968628,-202.887268,1461.248657,-0.448229,1.075373,2.612503,53.966698,-37.890587,1505.378052
224,0,-0.067514,0.058814,-1.271658,-1157.775879,-63.752720,1136.174683,0.061620,0.079078,1.432227,454.329285,-185.905746,1134.840332,0.092269,-0.258269,-1.354575,-1224.132935,41.617950,1326.203735,0.045363,-0.016792,1.564766,523.018494,-303.639557,1382.687256,-0.000842,0.173548,-1.145923,-1156.424438,-165.282730,1343.157959,0.135064,0.083020,1.597097,525.072510,-117.079895,1400.339966,0.090401,-0.130381,0.290130,-682.844299,-204.065353,1463.879272,-0.433474,1.093643,2.626244,59.731461,-38.058517,1506.990112
225,0,-0.060995,0.058188,-1.286049,-1157.719482,-64.379158,1136.092651,0.057765,0.077048,1.436301,454.113098,-186.435822,1134.751221,0.090161,-0.257784,-1.364531,-1222.667603,41.056854,1326.109741,0.044984,-0.016848,1.563991,522.787476,-303.591858,1382.689453,0.003848,0.181292,-1.161391,-1156.858398,-166.410767,1342.613159,0.138070,0.087346,1.600073,524.584045,-117.058601,1400.548462,0.088250,-0.155525,0.297682,-691.046814,-205.225647,1466.276978,-0.417675,1.111181,2.641032,66.266281,-38.283127,1508.410400
226,0,-0.058200,0.050662,-1.277794,-1157.391235,-64.928215,1136.077637,0.053917,0.075760,1.440353,453.878632,-186.979568,1134.651855,0.086235,-0.254575,-1.375139,-1221.150146,40.603058,1326.130615,0.048933,-0.018293,1.577529,522.650940,-303.461517,1382.627563,0.019659,0.201166,-1.185741,-1156.786377,-167.641953,1342.720215,0.136634,0.096628,1.603178,524.131714,-117.019501,1400.693359,0.083255,-0.194541,0.290670,-700.008057,-206.352982,1468.401001,-0.396349,1.137505,2.661162,73.867500,-38.521290,1509.629150
227,0,-0.055774,0.044392,-1.283294,-1157.336792,-65.787491,1135.692627,0.054491,0.075701,1.446494,453.629150,-187.472672,1134.578857,0.091942,-0.244578,-1.439377,-1219.277222,40.642929,1326.140747,0.044437,-0.016334,1.563927,522.253174,-303.547119,1382.654053,0.013975,0.212039,-1.191082,-1156.996582,-168.788742,1342.211670,0.128789,0.077358,1.601038,523.885803,-116.902725,1400.712158,0.081110,-0.219814,0.291891,-709.207825,-207.841965,1470.747192,-0.378723,1.155262,2.677717,82.158043,-38.860928,1510.789307
