x,y,z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z
-67.117302,519.735535,1543.431519,-117.91346,352.547333,1125.728394,-43.235958,304.303833,1383.462646,-227.641266,276.816589,1358.409058
-70.634804,511.774658,1534.464478,-118.068924,352.682983,1125.646729,-43.144463,305.257843,1383.050659,-227.842606,276.759644,1358.250488
-74.442383,504.770752,1524.834961,-118.247894,352.827087,1125.557861,-43.701969,306.041473,1383.173218,-228.068954,276.693756,1358.072388
-78.07695,497.645874,1514.744141,-118.427032,352.966583,1125.458862,-44.247349,306.591583,1383.078003,-228.273331,276.601501,1357.881348
-81.781685,491.131561,1503.588013,-118.611809,353.152435,1125.352051,-44.514286,307.071442,1382.891357,-228.472748,276.538971,1357.712158
-85.97683,485.691193,1491.767822,-118.789825,353.33844,1125.253784,-44.534027,307.876495,1381.842407,-228.64621,276.475677,1357.555054
-90.454521,480.732208,1478.954102,-118.966545,353.535736,1125.185669,-44.7742,307.668854,1381.611572,-228.849365,276.39502,1357.381348
-94.584396,476.217285,1466.010132,-119.136337,353.720337,1125.10083,-45.234123,308.144775,1381.818237,-229.008377,276.238495,1357.28418
-98.477814,473.041595,1452.517456,-119.307701,353.89978,1124.997192,-46.635677,309.596436,1383.582397,-229.250259,276.261047,1356.782104
-102.447227,470.817047,1438.317871,-119.466698,354.061829,1124.886353,-47.064266,310.047058,1383.310913,-229.45639,276.174225,1356.588745
-106.064186,469.262207,1424.249634,-119.623672,354.228943,1124.763428,-47.432213,310.56662,1383.513916,-229.215775,275.713104,1355.775269
-110.171646,468.17215,1409.382813,-119.784195,354.396698,1124.669067,-47.703228,311.040161,1383.289795,-229.682846,275.840912,1355.717896
-113.996025,467.785187,1393.950073,-119.940376,354.524536,1124.554077,-48.046547,311.446472,1383.146851,-229.765884,275.667877,1355.215332
-118.034714,467.834656,1378.500977,-120.109344,354.642456,1124.446045,-48.281891,312.019501,1382.686035,-230.015121,275.55423,1354.980713
-121.691116,468.438507,1362.795166,-120.273079,354.768616,1124.355835,-48.830647,312.188171,1382.848022,-230.268509,275.409485,1354.743896
-125.037018,469.550751,1347.182251,-120.41185,354.850037,1124.279907,-49.253643,312.470337,1382.677246,-230.542038,275.267487,1354.523071
-127.872498,471.20813,1331.646362,-120.529434,354.908173,1124.207764,-49.685108,312.642273,1382.479858,-230.861496,275.027771,1354.208618
-130.263962,473.62204,1316.486816,-120.61972,354.726868,1124.174927,-50.078506,312.758514,1382.335205,-231.198013,274.805542,1353.903809
-132.068008,476.905182,1301.653564,-120.447517,354.926117,1123.767456,-50.467167,312.878723,1382.238037,-231.51442,274.566711,1353.589111
-133.368912,480.629028,1286.487061,-120.354797,354.537323,1123.296265,-50.894978,312.986206,1382.137939,-231.820862,274.318481,1353.279419
-134.716614,486.232147,1272.617432,-120.51693,354.920349,1123.832397,-51.334385,313.00293,1382.021973,-232.13855,274.028687,1352.973389
-135.084854,492.946167,1259.239868,-120.341782,355.0177,1123.529419,-51.745491,313.028656,1381.992554,-232.437637,273.723602,1352.697144
-135.696274,500.632813,1246.637085,-120.141548,354.823822,1123.734741,-52.193855,312.864502,1381.931763,-232.775833,273.378906,1352.417358
-135.812439,508.920197,1234.855103,-120.543358,354.613159,1124.139771,-52.596172,312.807343,1381.910278,-233.100418,273.052063,1352.192993
-135.962067,516.994385,1223.351196,-120.419952,354.590057,1124.286499,-52.994583,312.749634,1381.95166,-233.452606,272.699799,1351.972412
-135.677475,525.189514,1212.831665,-120.251877,354.529114,1124.613281,-53.444592,312.722229,1382.005249,-233.814743,272.333191,1351.7771
-135.361755,533.595642,1203.232788,-120.261467,354.417328,1124.577759,-54.030823,312.55246,1382.031494,-234.213745,271.897888,1351.578979
-135.182159,541.921875,1193.967163,-120.234718,354.329285,1124.660034,-54.211857,311.755249,1381.628784,-234.66478,271.430206,1351.394165
-134.609711,551.350952,1185.812378,-120.332207,354.214142,1124.660034,-54.789265,311.951996,1381.770752,-235.143875,270.981171,1351.237183
-133.680588,562.518494,1179.15979,-120.410583,354.062561,1124.823364,-55.554482,312.099609,1382.203491,-235.624863,270.520538,1351.120361
-132.502151,573.148193,1172.253174,-120.444771,354.008179,1124.78125,-56.206993,312.148224,1382.437622,-236.108505,270.021973,1351.041504
-131.457764,584.2995,1167.016602,-120.495323,353.977356,1124.867554,-57.002235,312.058746,1382.763306,-236.583252,269.5271,1350.979126
-130.173843,595.647827,1162.922852,-120.707451,354.127716,1125.123413,-57.572376,311.936951,1382.981201,-237.08844,269.036987,1350.931152
-128.586685,606.77887,1160.019287,-120.75119,354.104645,1125.171753,-58.16526,311.863037,1383.25061,-237.486557,268.650513,1351.033325
-127.029984,618.057068,1158.489136,-120.992378,354.58667,1125.443115,-58.694458,311.798065,1383.474609,-237.845734,267.935944,1350.657227
-125.647636,629.124329,1158.102783,-120.916359,354.040741,1125.277954,-59.301037,311.727905,1383.702881,-238.303665,267.469238,1350.636108
-124.370796,640.284485,1158.958496,-121.109406,354.088989,1125.418945,-59.974365,311.660095,1383.914185,-238.767456,267.040283,1350.642578
-123.109253,651.188049,1160.858521,-121.409302,354.207825,1125.680664,-60.595188,311.689789,1384.173828,-239.254257,266.516418,1350.683105
-121.72097,662.219116,1163.703003,-121.920929,354.718994,1126.083374,-61.231682,311.748505,1384.432617,-240.154144,265.958954,1351.245483
-120.947212,672.173645,1167.109619,-122.967125,355.469208,1127.183228,-61.909531,311.760284,1384.623779,-240.641205,265.711975,1351.19397
-120.418045,682.843933,1172.367432,-123.511749,355.645569,1127.567993,-62.619583,311.842529,1384.837158,-241.145767,265.231354,1351.540161
-119.824898,693.622131,1178.781372,-123.595497,355.5289,1127.252808,-63.27039,311.902435,1385.080322,-241.637817,264.807648,1351.289429
-119.181458,703.586792,1185.554443,-124.093369,355.765961,1127.515015,-63.927948,311.967682,1385.342163,-242.122559,264.624969,1351.623291
-118.690575,713.333252,1193.220703,-124.092224,355.532135,1127.010254,-64.536736,312.078247,1385.591187,-242.627457,263.910522,1351.464233
-118.284309,722.738892,1201.678833,-124.907104,356.011017,1127.557495,-65.201546,312.246429,1385.848267,-243.064453,263.462677,1351.550903
-118.001549,731.74469,1210.975464,-125.431923,356.166077,1127.646851,-65.774834,312.392792,1386.074463,-243.839676,263.673096,1352.390381
-118.06691,740.131653,1221.033936,-125.915901,356.320007,1127.700684,-66.322136,312.542084,1386.337769,-244.240051,263.231995,1352.446777
